index,TEXT,LANG
20577,asahi: “taparaktsa harere bo hyy tsimahaktsa” maha tahahyrinymyrywy batu yhy maha ustsa kytsa deus harere bo hyy mozihikiknahaze asaktsa ba zik mytsumuehinaha kytsa watsa asaktsa titsakyrikrena ty puhyrykty ba zikmytsumuehinaha iwa pariseutsa sisopyk taparaktsa harere bo hyy tsimahaktsa maha asahi batu yhy niaha,Rikbaktsa
5456,nhanderu kuery ngoꞌo re ikuai vaꞌe ma nhanemoꞌarandu ra nhanheꞌe rendu ꞌra nhanenheꞌe ruete katuve ma nhanheꞌe rendu ꞌrague jaikove agua,Guarani
22247,ina pihopo xoko vekokuti xe'okuke pahapeti yane ape koeponemaka po'i seno ahinoeti noixoati ina kixoa neko po'inuhiko xaneya: —‍enepora hoyeno xaneheixonemaka jesus enepone ihae nazare —‍koene,Terena
24613,chay ninaculculmi cashan chay uralla jerusalenta cuticalcamula chaychumi talilalin chunca jucniyu jesuspa yachapacunincunactawan juccunactapis chay chalaliptinmi chaychu cacunapis: “aw rasunpa jesusninchic cawsayanmi simonpis licalunshi” nipacula niptinmi paycunapis chay caminuchu ima pasashantapis natac jesus tantacta partiluptin lisilalishantapis willapacula,Urubu-Kaapor
5280,templo py jesus ovae vy nhomboꞌe oiny haꞌe ramo sacerdote yvatekueve vaꞌe haꞌe heta vaꞌe mongetaaty kuery ombojere rei vy oporandu okuapy: — mavaꞌe poꞌakaa rupi tu haꞌe nunga rejapo reikovy mavaꞌe tu nembopoꞌaka,Guarani
4873,oho pawru toroaz wi aꞌe kury aꞌe re oho mire tawhu pe kury naꞌe kanuhu pupe uruixe oroho ypawhu waz ure uhem kanuhu oho axoz taw pe kury — xiawaxi putar pawru aꞌe pe zane nehe uruꞌe urezeupeupe taꞌe pawru uremono kar wenataromo kanuhu pupe aꞌe xe taꞌe iho wer ywy rehe aꞌe xe aꞌe rupi oho ywy rehe axoz taw pe kury ure oroho aꞌe pe kanuhu pupe ure uruawaxi aꞌe pe huwaxi mehe urumuixe kar kanuhu pupe kury aꞌe wi oroho ipupe te mixiren taw pe kury,Guajajara
10284,weryrybo rehemynyore tai tahe ijadoma mahadu ele rihynymy ryimyhy tehemynyna riiraomyhyrenyre iny sohoji sohoji heka toosona riwyre iximynamyna,Karajá
22402,kixoku ivokeovo ne etevaum kamone'e yuho etevaum neko tutihiko judeu yupihovo koeneoxo imaikinovahiko koane ngarututukexea oe,Terena
10877,tahe txusohojimy raaomysydyyre tahe iratyre rotakremy ixi‑di rohotinyre tahe tule riowynyra iwese ijo riowynyra weselemy  womati nieru sohoji sohoji wahe tai tahe rimyre nieru urile tamy rexibinanymy rarybere:,Karajá
7573,—‍jesus'ga mbogwerava pe tupana'ga ei no gamanoa'jave'yma pe ga ei no ei ga igwete tupana'ga ei: “amombyry po ti ji pe me nehe” ei ga “pyryheteva'ea ji amombe'u davi'ga pe hako a'itituheva'ea a'ea po ti imombyryvagwama pe me nehe” ei tupana'ga jesus'ga pe ei ga,Kagwahiva
14310,jesus itaybit apen kawenwen ip iam imenpuye o'jekawen cebe ip — ite mukoremrem gu bit cuy epe'e — io'e cebe ip — xipacan ma teku o'e owebe apenpuye eyetakoma ite kay eyetakoma gu juy epesop cekay — io'e jesus cebe ip,Mundurukú
10919,tamy bodoibedenyke tii dori manairuhyky wese rare heto tira widyydu kia mana‑di rehura tahe deuxu dee kia ixitarasanamy rare awimy heka tai rahare kaiboho tule mana iruhuky wesemy toimahate heto obiti wesemy aijoreny‑di kanaijedyynydenykemy xiwena wedu mahadu obitimy boibeke deuxu dee wina xiwedyyna obiti biwinybenykemy jesuisi kristu wowydynamy,Karajá
17584,enore atyo waiyexehare exahe xalijinihare tehitiya kaxirikotyakehenerenae xahita atyo xalijinihareta hoka waiyexehareta atyo xihiye hekoiya enawaiyexehare xema xisaona hoka waiyeya mota mene xiso mahaiya hoka irikotya tehitiyaiya xiso,Parecis
12615,—inna moriya atiti —taꞌpi jesusya toꞌ piꞌ miriri yeꞌnen inkamoro oꞌmaꞌkon epaꞌkaꞌpi warayoꞌ yapai moropai toꞌ ewomiꞌpi porcoyamiꞌ yaꞌ tiise miriri pe ri porcoyamiꞌ ekaꞌtumiꞌpi irama yai toꞌ eꞌsorokaꞌpi tuna ka moropai toꞌ eꞌtiꞌkaꞌpi tiinaꞌse,Macushi
5261,xeayvuague rami vy pei ata rire xee voi pendere apena pora ꞌra jexavaia ara yvy jave re joeko aꞌaara ou vaꞌe gui,Guarani
24817,chaynutacmi chinicusha ‘nicolaitas’ nishanpa yachachicuynincunacta atichicunatapis cunsintiyalcanqui,Urubu-Kaapor
23006,mɨsa kɨɨre masitisa' yɨ'ɨ purika masi' yɨ'ɨ kɨɨre masi wee' niigɨ mɨsa weero noho nii soose pihagɨ nii boosa' diakɨhɨta nii' yɨ'ɨ kɨɨre masi' kɨɨ dutisere wee',Tukano
22373,yoko koati vovoheixokunemaka yanekoyoke uha koeti uti vitukoti koekuti vaha vitukea uti xane pahukovoti vitukotimaka koekuti pahukovoti visoneu vaha vitukea vo'okuke ne kixovoku uti mani motokeati pahukopeokono uti ipihoponovokutike kuteati koeku uha koeti po'inuhiko xane,Terena
2619,kakiti sakire txari: “pao atikaakari axapitiri ipani iuaritika iatikakakiti itori ipe” iua atokokana atika maerekati kamakari xika kaiaopokori kakiti kamari maerekati,Apurinã
23980,a'tikera niikara niiwa: simao be'ro jesu kɨɨre pedro pisukɨ niiwi api kɨɨ akabihi andre niikɨ niiwi toho niika tiago joao filipe bartolomeu niikara niiwa apera mateu tome  alfeu makɨ api simao wametigɨ zelote kurakɨhɨ niikara niiwa api juda  akabihi niikɨ niiwi toho niika juda iscariote be'ropɨ jesure kɨɨre i'ya tu'tirapɨre o'oakɨhɨ ke'ra niikɨ niiwi,Tukano
7894,jesus'ga ombojipe'a anhaga ahe hugwi a'ero jesus'ga hoi cidade de cafarnaum me cafarnaum oko galileiapeve'ga gwyri pe pevo ga ga mbo'ei sabado rupi gajatykahava pype,Kagwahiva
16001,nxe³­sxa³­ txa²­wa³­ta³­nau³­xai³­ nxe³­ha²­kxai³­ wan³­txi³­khai¹­xa²­ e³­yah³­lxin¹­kxai²­nan²­tu³­ wan³­txa²­ e³­yah³­lxin¹­jau³­xa²­ i³­yxo²­xun³­yah³­lxi³­txa³­he¹­la²­ nxe³­te³­nah¹­lxi¹­: — ya²­la³­lai²­la¹­wi¹­ oh³­xan¹­jah¹­la²­ i²­sai¹­nha²­kxai³­ ya²­la³­lai²­la¹­wi¹­ ta³­nxa²­: — ya²­la³­lai²­la¹­wi¹­ yuh³­xan¹­jah¹­la²­ i²­sai¹­nha²­kxai³­ ya²­la³­lai²­la¹­wi¹­ ta³­nxa²­: — ya²­la³­lai²­la¹­wi¹­ a¹­thun³­jah¹­la²­ i²­sai¹­nha²­kxai³­ ya²­la³­lai²­la¹­wi¹­ nxe³­jau³­xa²­ a³­ye³­yxo²­nu¹­nxti³­ju³­tan¹­te²­kxa³­yau³­kxai³­lu²­ nxe²­ e³­yah³­lxi³­txa³­he¹­la²­ wan³­txai²­li²­ ya²­la³­tu³­kxai²­nan²­tu³­ hai¹­sxa³­ i³­ye³­in¹­te³­nah¹­lxi¹­: — nxen²­na³­li¹­ ya²­la³­lai²­la¹­wi¹­ ta³­nxa²­ ya²­la³­tu³­txa³­kxai²­nan²­tu³­ e³­in¹­te³­nah¹­lxi¹­: — nxe²­nxa³­wi¹­ ya²­la³­lhxa³­wi¹­ nxin¹­jau³­su²­ nxe³­jau³­xa²­ so¹­lxi³­ e³­jah¹­lxi³­he¹­la²­ txa²­wa¹­su³­na²­ ko³­nxe³­ti³­ i³­yi¹­li¹­nxti³­kxa²­yan³­txi³­sa²­,Nambikuára
12618,uutiꞌpi pataꞌpi yaꞌ uyuwayaꞌnikon kupi siriri tiise uyeporiyaꞌnikon pepin moropai uupia attikon eserike pra awanikon niri —taꞌpiiya,Macushi
10917,jesuisi kristu juhuhyy raremyhy deuxule rarehare deuxururu tahe rimyohyyre,Karajá
13035,pa yeyox te: —‍tikmu'un 'a' ka'ok'ah pa topa mun ka'ok xexkah nuy tu hapxopma ka'ok xe'egnag kaxiy,Maxakalí
