index,TEXT,LANG
14610,eyxe bima waremtag gu juk adi ocekukuku cug ma juk adi ocekukuku eyetabutpe ocekawenkere gu juk adi ocesop eyweju eyetaybit cug ma juk adi ocekukuku iam deus tak itaybit iboam,Mundurukú
13931,tikmu'un kuxa yum ka'ok yeyox kopah puxix topa' kuxa kummuk tupma' pa topa te tikmu'un kuxa kummuk tupma nomha' tu' xat'ax hok ha' tupmaha' ha moyyex yog xat'ax te yumu'a hamyummugaha' xix tik hittap xop te topa pupi ham'aktux tu yumu'a hamyummugaha kamah yiy topa yog tappet te: ya hamun kaxiy topa te' kuxa kummuk tupmaha' pu tu kuxa max 'ukuxa yum ka'ok yeyox kunnix kopah yiy topa te' tupmaha' ya' hep xohix te yay putuk ya yoneo yog tikmu'un xix nom xop te yoneo xop ha' puknog ya yay putuk ha topa te' kuxa mam ka'ok xop xohix tupmaha' pu tu kuxa max,Maxakalí
8488,“u ag tog ajag jykre kugrynh sor ti ha ky ag tog eg ty eg kur kygfa ri ke han ti en ag my tog vi ha han ke mu tope ti ka kane ty eg rinrir han ti en ko je ag tog ke mu ky ag tog cidade en janka ra genh ke mu ge,Kaigáng
17961,berexo filipos naliye tahi haxowaka wiyaneta iraexatyakalati aose nali xeta hoka tyoa ahalakoatya wiso hatya wakahalo tihanare kamilakoretita hatyo xoimahaloti hoka otita xoalini hare ahetakoti maniya hoka exekohasenae kalore olo resebityahita exakaini hiyeta,Parecis
1060,no kot kaj me a me hipex anhyr ket ne me hwyr mra ne me mar o akuhe hamri ne te me ate me hkot amnhi nhipex o amnhi nhipex pyrak ja pumaj ker ka me nhyri me omu ne me htep ket kumrex,Apinayé
18081,avaigamini-ra avaka'ivanitihi avaabononi avakanakaidivakhamajahakivini-ra vananokia bana deus kaija'ari kodiania vahojaki a'onira vaka'ivanitiki hadani onofiki ida akadika'da'di jesus cristo a'onira kajoamoraha'oadahavini onofiki ida deu-ra avanofijahakivini onofiki jaboni ida ma'onahai jahaki khama avarajahamisihahavini nimania hida deu-ra okanikhariavini avakadimoni hahavi hari ida vani oamani kodivarani anokhomi'ini paulo athi hida,Paumarí
19017,como o pai me amou assim eu os amei; permanecam no meu amor,Portuguese
528,moro saaro kyrixtu ritonopo nymenekahpyry tamoreme pyra tooehse ritonopo ynara tykase eya “umukurume mase seroae omyme jehtoh ekarono” tykase ynororo,Apalaí
14425,waram jesus epit puje galileia eipi watwat icokcok o'e iwiwim ip puye agokatkat oajem jesus kay,Mundurukú
16535,nxe³­ha²­kxai³­la¹­ txah³­lxa³­kxa³­txai²­li²­ kwa²­sa²­ta³­yu³­to³­kxai²­nan²­tu³­ kain²­ a³­ni¹­to³­ta³­lxi³­hi³­nxna³­li¹­ yxan¹­ta¹­ txah³­lxa³­kxa³­txai²­li²­ a³­hi³­sa³­nhe¹­ta²­lxi³­kxai²­nan²­tu³­ sa³­txe¹­ha²­kxai³­ a³­ya²­lu¹­txa²­lxi³­hi³­nxna³­li¹­ je³­su²­jah³­la²­kxai³­ nxe³­ta¹­hxai²­he¹­la²­,Nambikuára
12208,miriri yeꞌnen teesenkuꞌtii pra eꞌti ayonpakon imakuiꞌpi kuꞌnen wenairi tuutii ayeserukon mori pe aweꞌtoꞌkon kiꞌmaꞌtaniꞌti,Macushi
5488,haꞌe nunga rupi irmao kuery penheangu ke pee kuery regua nei peteive pyꞌa re oi eꞌy agua pejerovia eꞌya nhanderuete oikove vaꞌe penheꞌe rendua gui pendepeꞌaara,Guarani
21130,miꞌi hawyi  ok takaria iꞌatue­huhu iꞌatu­rania tukup­teꞌen iꞌatupo pe iꞌatu­mipy wuat,Sateré-Mawé
18775,hari vadanoki adani deus ibavi kaija'arini vakadibadani danoki jaboni vadanona biaradaki ida deus athi ka'ojomo'iva abono 'badara vadanona kaba'i deus ibavi kaija'arini deus viaha vahojana ni-va'ora vakanavaranihaki adani ija'ari vanokiariki nama vahojaki varani jaharikia ni-va'ora avanaathidanoarariki jaboni,Paumarí
1049,pawre kot jejus mex o mex a me grer jarenh ne jejusja mex o mex amnepem korma me pahte harenh mar ket ta pu prem harenh ma hamri ne mex o mex a pagrer o papa ne pagrer o: kris kep mepahpam ta na pre me pahwyr wry ne me pahpyra ne i ho i ne kato nhum pre tirtum karoja mex o mex a hare nhum tirtum kaper o me wryk xwynhjaja omunh o pa nhum ahpynha pika piita hwyr tanhma kot me pane amnhi nhipex to ha harenhja anhgra nhum hte me hkwyjaja harenh ma ne amnhi kaxyw hkot hamaxper ne hkot amnhi xunhwy ta nhum pika kama apenh jatur xam kume nhum tirtum akupym amnhi wyr ho api na pu htem a jejus mex o mex a pagrer ane,Apinayé
25407,tawamha sasedoti ipire nori zadawa para ma to zezusi ha dasiwi pawasisi ni da te dasiwi saproni da piratuhu u ta ha zudeza na danhipti'a nho'omo nhisi ama da'mada'a'wa romanu nori nhib'apito uptabi nhimipisudu tawamha iteme da te dasiwi awisi wamha ma to tama haiba nhomri ni zezusi ha piratuhu ma,Xavánte
15974,ajꞌyy koh-nerijo had nang do panyyg nꞌaa hahyyh panang sesareja had nang doo ba mꞌ ti awat ma ajꞌyy koh-nerijo had nang doo isaraew buuj nado mꞌ tii roma buuj warahen nꞌaa  hadoo do sa wahe nꞌaa itarija warahen nꞌaa tꞌii henh katꞌaa do sa had,Nadëb
15482,takꞌep ji hyb nꞌaa jawꞌyyk do panyyg nꞌaa hahyyh ti mꞌ mosees ky nꞌaa jawꞌyyk do ma mehetek do see bana tamaa napah ma raky kedag bong do jesus daheeh ta ha mꞌ baad ma jesus ky gadoo sa ha rakeꞌaanh doo ti hyb nꞌaa mꞌ teaanh mah: —ny hadoo do pꞌop haga do mejuu do see takꞌep ji hyb nꞌaa jawꞌyyk tamejuu do wob bahanh —nang mah,Nadëb
4193,— aze teko upuranu penehe nehe — marazawe mehe pekwaraw putar zumenaꞌyr pe aze iꞌi peme nehe — zanezar uputar aꞌe peze izupe nehe iꞌi wanupe,Guajajara
4241,aze pekwaw tupan hemiapo putar haw nehe aze pezapo nehe aꞌe mehe teko upuraraw kar putar maꞌerahy peme wa nehe aꞌe mehe tupan uzapo putar ikatuahy maꞌe peme nehe pemurywete kar pa nehe aze pezapo ikatu ꞌym maꞌe pezar wanupe nehe aze aꞌe re pezar pepetek aꞌe wa nehe tupan nuzapo kwaw ikatu maꞌe peme nehe aze xo ikatuahy maꞌe zo pezapo pezar wanupe nehe aze aꞌe re pepetek wa nehe aꞌe mehe tupan uzapo putar ikatu maꞌe peme nehe pemurywete kar pa nehe,Guajajara
10928,tii ihetxiu rybe inatyhy ibutu lau rexiwore wiji tahe rexitynynyre ityhydyydu mahadu dee kia‑o deuxu rexitynynykemy ratxireri iwese aowiwihiky taloosona ratxireri ibutu iny witxira dee kristu inywo‑ki kia tahe iny irarosona rare,Karajá
19120,entao lhe perguntaram: onde esta o seu pai  respondeu jesus: voces nao conhecem nem a mim nem a meu pai se me conhecessem tambem conheceriam a meu pai,Portuguese
22593,itinoe patarauxati konokoti poneovo kixeaku ne yahinoe akoti yaupu'ika yexoati apeyeamaka yunae vanukeke exoti uha koeti koekuti,Terena
7684,—‍pe'e katu pe pe'erame ji ve: “heregwovo” na tuhe taho ti ji jigwovo pea rupi kiro ko'emame no a'ea py'rovo no jigwovo cidade de jerusalem me a'ereki jerusalem me jate ga tupana'ga nhi'iga mombe'uharava'ea juka pota jipi pevo jitehe po ti ga tajijuka nehe naeru ei jesus'ga ga pe kiro jesus'ga ei cidadepeve'ga pe jerusalemmeve'ga pe:,Kagwahiva
19167,este ali chegando e vendo a graca de deus ficou alegre e os animou a permanecerem fieis ao senhor de todo o coracao ele era um homem bom cheio do espirito santo e de fe; e muitas pessoas foram acrescentadas ao senhor,Portuguese
