index,TEXT,LANG
22278,xo'opepoinoa mariya ne izabe yaneko kaxehiko kousokovo ne mariya ehakovo pihea ya pitivoko ovoti xapa mopoi poke'exake njudeya simone'eya urukovone ovokuke nzakariya koane yuhoikea izabe,Terena
18166,ija'ari kidimahi 'bo'da va'ini binahonariahihihi; abinini kamahini ibavi jaharika'oakia okhahi ma'onahai jahaki ija'ari va'ini-ra nahonariahihihi; bivahojahi ida kidimahi ja'dini va'ini jahajahani hiki jaboni,Paumarí
21035,miꞌi hawyi ti nu totiat hewo rakat ewywuat wetup ok wetup ok wanetup hat ewy e teꞌe­ru­wa­netup hawyi waku kahato taꞌa­tu­pueti uimienoi e pywo kahato iꞌatuꞌe maꞌato miꞌiria iaꞌyi yt hapo rakaria i ewywuaria koꞌi tukup­teꞌen e miꞌi pote yt toineꞌen motꞌi i uhehay mohey hap ete e meiuran iraniaꞌin tiꞌa­tu­ky­ryꞌi iꞌatuepiat uimohey hap ete hawyi meremo taꞌa­tu­waure raꞌyn tupana ehay uiwe pywiat e,Sateré-Mawé
1642,nom nhum me kep ne ne me kam: “ma me inho kane kama orti grire kena kot pa ket me ama ho go xe me tokyx ma mra ne nhyri amnhim hkwy japro me” ane,Apinayé
6027,odaa niɡidiaaɡidi pedro ijaa  joɡoyatematitibece codaa me odiiɡaxinaɡatece lotaɡa ǥoniotagodi odaa niɡidiaaɡidi joɡopitacicogi manitaɡa nigotaɡa jerusalem odaa naigitinece joɡodigotece icoa owidi nigotadawaanaɡa samaritaanotedi odaa idiwatawece niɡidiwa nigotadawaanaɡa anodigotece oyatematitedibece nibodicetedi anele anoditece jesus,Kadiwéu
5763,haꞌe ma omboaxy ꞌra henonde ojererokyjea rupi ikuai vaꞌe rakaꞌeve ra ikuai jevy-jevy vaꞌe kuery voi,Guarani
20629,iwaze peduru suao ahatsa nasioktyhyknaha asa tihi: — ikiahatsa myokeryk riktotaha — niaha niytahi estuba tihi: — aty zikwy humo sa iekbyrita tsizororowynaha aty sa tazikwy ty ahabo nyny niy iwatahi maku tsizororowy — niy,Rikbaktsa
2619,kakiti sakire txari: “pao atikaakari axapitiri ipani iuaritika iatikakakiti itori ipe” iua atokokana atika maerekati kamakari xika kaiaopokori kakiti kamari maerekati,Apurinã
4781,amo pepyr har aꞌe wa agwer ikatu ꞌym maꞌe uzapo aꞌe mehe wa tupan pemukatu ikatu ꞌym maꞌe penemiapo kwer wi aꞌe pezemonokatu tupan pe nehe kury ikatu ꞌym maꞌe iapo re pepytuꞌu pa nehe kury tupan pemuawyze aꞌe zezuz zaneruwihawete zanezar imano awer rehe aꞌe wekwe purag ikagaw rupi aꞌe,Guajajara
393,ynara tymerose ritonopo omiryme “taroko zuruko ase ako kueseko mana tyoro omiryae toto zuruko ase moe patapoko omiryae toto zuruko ase yrome morara ahtao ro jomiry onetara exiko ma toto” me tymerose ritonopo omiryme,Apalaí
