index,TEXT,LANG
21774,yt naku i watoꞌe aiwepe pai — uito poꞌog iraniaꞌin kai yt naku i watoꞌe aiwa­netup hawe yt miꞌi ta hin i are poꞌog waku watoꞌe — tupana ti waku poꞌog uikai waku watoꞌe miꞌi yn ni aipo­wyro kahato hat watoꞌe waku aikota iꞌe hap ewy aru tutunug yne toꞌe hap waku watoꞌe aipe­rupꞌi hap wywo uito ti miitꞌin yt naku i rakat maꞌato iesui miꞌairo kahato uito ti pauru,Sateré-Mawé
23458,—mɨsa a'to i'yase mɨto diho no'orosa' nee ni'ka ɨtaga apega bu'ipɨ yee turia mɨha'ke tohasome niikɨ niiwi,Tukano
12281,miriri yai pauloya inkamoro emurukuntiꞌsan eraꞌmaꞌpi moropai taꞌpiiya toꞌ piꞌ: —uyonpayamiꞌ uuri wani siriri tipose iꞌ ri imakuiꞌpi unkupiꞌpi ton pra paapa winikii —taꞌpiiya,Macushi
3585,konokuze kula “deus itaumbyry egatuim xina” kewani modo jesus aguely: — tonomeguela itaunga “deus itaumbyry egatuim xina” kewani modo aga udodo kaneru xuhudugue azetydadyby emyenro kula akaemo,Bakairi
8169,ha ra tog ag ty to jykren tu nigti ti ty ag my a panh to mu ra,Kaigáng
8333,fag javo eg ty ty eg senhor mre ke nytin ky eg tog ti mre venh kuprig pir ri ke nyti ge sir,Kaigáng
26509,'e 'y'a ujarenh ne kam jeju ajte kaben kukradja'a pur 'odjwy jakren mema 'a ajaren mema kum —‍kajkwakam benjadjwyr djwynh dja pykakam amim me kwy pytan ar meo ba kam dja meo ajkij 'a ne pur amijakre purkam ne me'o 'y mex renho te ne o te:n arym kre pa,kayapó
4385,aze heta tapuz nehe heta iapo arer nehe no tupan aꞌe maꞌe paw iapo har romo hekon aꞌe,Guajajara
21700,uipo­typot no hap upi iesui toineꞌen kahato uikai ipaꞌau ipotpap kahato uipo pyi iraniaꞌin ywania ekyi hamo tupana kapiat hamo iesui paꞌau ihay kahato uiwe pyi tomikuap koꞌi wo iꞌewyte iesui misepap nug hap toimo­herep kahato uipiit pyi iraniaꞌin ywania pore­ro­kosap tupana miky­ꞌesat nug hamuat hamo ipaꞌau uimoe­saika kahato iraniaꞌin ywania pore­ro­kosap tuwe­wawiat hamuat pywo ti rat yt uhesaika hap kaipyi maꞌato ipaꞌau uimoe­saika kahato sepap nug hamo wuatꞌi ywania ehamo yt uwe i mikuap mesuwat yi totiat nug hamuat koꞌi tutunug uipiit pyi tupana paꞌau uimoe­saika kahato uhewyry tehay sytpok hamuat wuatꞌi tawa puat uipiit yt hesaika hin i pytkai uhewyry wuatꞌi yi totiat wuatꞌi tawa koꞌi puat hamo wuatꞌi yꞌy upi hamuat atimo­herep kahato sehay wakuat aheha­kye­raꞌat hat iesui etiat wuatꞌi miitꞌin me taꞌi mekewat tawa wato ieru­sarei kaipyi saꞌa­wyꞌi areto yne yne tawa puo uhewyry ihay moherep hamo yne yne tawa kape areto te ihay wywo ieru­sarei myi tawa ieriko kape yne muꞌap upi atiꞌa­tu­muꞌe torania miitꞌin iesui ete tupana paꞌau uimoe­saika hawuo,Sateré-Mawé
22141,ixomoiko koyuho ne jesus simone xane ukeati ovokuke njairu enepone exoti koeku ihikaxovoku ho'e judeu hara kixo njairu: —‍ivokovone ihine iti hakone perexoa ituketi ne ihikaxoti —‍kixoane,Terena
7279,a'ero  batista'ga ei ga pe: —‍uhu po ti ga nehe – kiroki ga ji hohe hete huvihavuhuhetero gwaramo ei  batistava'ea ji ki a'e te ako tehe jihi opomobatiza yhya pyvo jate naha ji ikwahavukari ga pe pepohira pejikote'varuhua hugwi pendeaporogita rerojijyja reheve pendekokatua reheve gaha po ti pe pojykauka tupana'ga ra'uvapyryva pe aereve'ga nehe naha po ti ga pendekote'varuhua mombigukari pe mombyryvuka nehe ei  batistava'ea ga mombe'gwovo ga pe,Kagwahiva
4970,arexan aꞌe takihe iapo har aꞌe hemuꞌem teteaꞌu herehe aꞌe tuwe tupan umekuzar hemiapo kwer izupe aꞌe nehe aze ereawaxi nehe ezemupyꞌa hehe nehe ipuruzuka wer herehe aꞌe ꞌar mehe hezeꞌeg henu mehe taꞌe hezeꞌeg naꞌikatu kwaw izupe xe,Guajajara
20230,deus wahoro zubata eze ziknapamykysokonahatsa taparaktsa kapitaotsa moises harere iwatahatsitsa iwatsa zisakpybyrikinaha niwatihi,Rikbaktsa
26281,djwy nhigot dja'a ujarenh ne kam ar imoti'a ren akax nhikjema box nhym kot ba djwynh ar djwyo amak ket katin arym jejuma are,kayapó
2440,xesosi iokanapirena pirateopia auakanimoni iuaikana xesosi misakiretari xoao: —piokanatariko ia nisakire teoso nitirimoni teoso sakire auiakanikata auakarimoni pirateopia sitatxitia: nota maerekati makamakatirano atao inakarinani sapiretakarikarano nota kaposotiireri auitetxi tavii inakori atoko nitxa kotxi nota matakakakiti kona ati totari nota totakiti kona ati matakakari,Apurinã
11847,pejejuka esage pejejee nepejereko tyweri ꞌa nan tee futat pee pejejemireko rerekou esage,Kayabí
6711,ǥodixaketedi ane najigotoɡowa aneotedoɡoji liwigo inioxoadipi jemaa mowooɡotitiwaji anewi aneetece ɡodixaketedi ane najigotoɡowa aneotedoɡoji liwigo,Kadiwéu
20171,suao batista nipuruk naha soho kyze erodes pehatsa sudeutsa hudikhudikwy eze tuze sakarias niy deus wahoro zubata eze ziknapamykysokota niy abias astsabaretsa niy deus wahoro zubata eze nikara abias atsatubaretsa tsekokatsa ziknapamykysokonahatsitsa niwatihi atatsa ioke arao tsekokatsa ikny niy arao niwatihi deus wahoro eze ziknapamykysokota isabeu inarokotatsa,Rikbaktsa
11891,aipo renupawe je tejerowaka tejakyfet katy tejeupe ojeꞌeg maꞌe ꞌga resaka tejerowakawe je sete tatarana renawa resaka tatarana renawa ouru apopyrera tatarana renawa pyter imu ꞌga amu akou kuimaꞌe ꞌjawewara ꞌga akou weteyru fukua ꞌga erekou imunepa ꞌga raitya ꞌga ree imotypawa ouru apopyrera ꞌga pasiꞌa ꞌarimu imotypawa ꞌupa ꞌga ree,Kayabí
5915,omombeꞌu ra haꞌe kuery oendu vy haꞌe javive ojapukai okuapy nhanderuete pe haꞌe vy aipoeꞌi: — ndee senhor ndepoꞌakapa vaꞌe ma yva yvy yeꞌe haꞌe opa mbaꞌe hexe ikuai vaꞌe apoare reiko,Guarani
7165,jesus'ga omomytu'e nhande ve aere jesus'ga nhi'iga'javi he'yive'ga pe: —‍arimo ko nhande hepiakatui mbatera ikwahavagwama a'ereki mytu'e nhande ve ei ga na jitehe ji amomytu'e yvyakotyve'ga pe a'ereki ji akwahavuka tupana'ga ga pe ei jesus'ga ga pe kiroki ga ojiko ji rehe ji nhi'ipo'ruavo – ga po ti nde'ia'javi: “ndakwahavi ji tupana'ga” ei ga okwaha tuhe po ti ga tupana'ga gweaporogitapyahuro nehe ei ga ga pe,Kagwahiva
10395,reerywahare jiary wiohedyymy tarumahatenyte judeia bede‑ki tahe kiamy ao aoko ariritinykre reerywahare timybo akireny rare jiaryboho heka awimy raryberenyre umyreny macedonia hawa mahadu‑o myheka rarybere: —akaia bede seriore mahadu wiohedyymy rexiywinymy ratximaharenyre kau beorau tai tiiboho rexideysananyrenyre,Karajá
25475,tawamha aiba me te timreme na ai'wape zuwaha sire 're inomro mono nori ha a dawabzuri wasu'u na te ai'wape za'ra,Xavánte
26958,me'o kupry kureti mry'a yr nhym kam kadjy mranh djwynh kube  kute ngonhbe  jamynhja 'o ne ima —‍apa amre te ba ama myjja jakre ga omu me'o kupry ne ja tamja ne ngo kuni'a kri ane tamja ne me kuni abenma are me kuni arym abenma kure jare nhym metindjwynh arym axwe man kute o bikenhma kriraxbe babironij ne me'o kupry kure'a amijakre krirax jakam ne myjja punu ne kam kute me'o kupry kureti pyrak nhym apynh pyka djari me o benjadjwyr runh 'yr bao ku'e 'a aben japa nhym pyka kunikot me kuni 'yr ban kam kumex me'o nija ta ne mema kadjwati kango myjja me kute o kom ne kot bibanh kunija kadjwati kangome uba kangome myjja kango kuni ne me kum kadjwati kango jare nga nhym me o ikon ajban kam kureo kumex nam a kadjy mranh djwynh ima ane,kayapó
16550,nxai¹­nha²­kxai³­ a²­nu²­a²­ a²­si³­yxau³­te²­su²­ te²­a²­ sa²­hxi²­ka¹­txa³­ha²­kxai³­ a²­nu²­a²­ kai²­nxa³­te²­lo³­nh³­te²­su²­ te²­a²­ hxi²­kan¹­ti³­hi¹­txai¹­nha²­kxai³­ ai¹­nhxai²­na²­he³­ni¹­,Nambikuára
23637,ni'kɨ apire jesu cristore eho peogɨ niimi niigɨ ako wɨogɨre ako tiagɨ diakɨhɨta ayuse bokagɨsami niiwi jesu,Tukano
13694,'utux hok pu tikmu'un 'og hapxopma'ax kopit hok nuy xo'op'ax ha 'axat hok xix 'axit'ax ha 'axat hok xix nit xan ha 'axat hok xayiy 'aham hok 'utux hok pu 'axat hok xayiy nit xap yiy ta 'aham hok xix 'amuk xexka miy'ax ha 'axat hok xix mayonhex tup 'iha 'axat hok ya' tux hok pu 'axat hok,Maxakalí
17874,exe tehitiya: enore haexare kaexarehenere tahi haiyaharenae atyo sacerdote tyaotaha maisa xakore atyo enore nikare iraexe hoka hoka jesus atyo sacerdote tyaona enore exakere iraehenere xowaka: natyo atyo enore niraeta maisaiya nemaisaita niraini sacerdote ite hisaota mene matyotenehare,Parecis
13353,ha 'un te: —‍notot naxtox 'um yum hok ha konag xupup kox tox tep ha' xut xate kona'ag nom te tikmu'un hinna xe'egnag,Maxakalí
23540,apeye mɨsa weese pe'e ayu nii' nicolaita wametiri kurakahara weesetisere mɨsa nee ka'roaka ɨa wee' yɨ'ɨ ke'ra teere nee ɨa wee',Tukano
24780,anchish curnitillam tucalpamun anchish anjilca curnitillanta tucaluptinnatacmi janay pachachu ayaycachaypanuy nipacuna: “jinantin pachachu lluy cacunaca duynunchicpa salbacuninchicpa maquinmannama canan pasalun; paynamari wina-winaypa mandan'a” nil,Urubu-Kaapor
18499,vaibavi hahavia avaadahaoni'aha adani jahari kaija'ari vahojaribanaonina deus kaija'ari vaibavi va'ora vidara kaimoni vavahojaribanaoniki ida jaboni jerusalem sidaji deua bivajahaki jahari kaija'ari va'ora vanaabinivini va'ora vanofiki adani jerusalem sidaji kaija'arini oniaroa deua biakaronaki ida siho kaha'dini nama kagaarini va'ora nihimahahavi'iki adani jahari kaija'ari,Paumarí
13872,yeyox mog pexkox tu' yumug xuxya yeyox te ham'aktux kux ha' noy te' mogaha pepix pexkox tu' ha' yum topa yim xe'e tu',Maxakalí
25976,tane nhere ane na ha 're ihaimana u'asi mono te te 're wa'apoto mono o di te te sima 're i'awe mono zeb zarina si ma to mari aha na te te wama 're ab'manhari wahaiba na ire 're iwahaimana za'ra mono zeb da ha wahaiba na mari ha aha na wama 're haimana za'ra mono o 'wa'aha are wahaiba ha wama 're haimana za'ra mono o di tane nhere mari aha na te to wama 're haimana za'ra wahaiba na ha wahaiba misi nhere taha wa wa to 're wahaimana za'ra,Xavánte
2562,kitxakapirika ikara atoko itxama nota sapiretaiko hite apikomoni sito atamatakari kinirao oakata sirikaka inakari iuara kamapekari maerekati akixiniree,Apurinã
17044,nexa hoka talatya jihotyaha hatanakoako hatyaoseta kawiyatyaha toli kinatyaxa hoka tyotyaha jiyaha estevao ana hatyohekota nolokasekoatyahene hikoaha menane aka ekakoa xaneha wenakalati nonitata haware ekakoa hoka sehali kakoa mokotyahene iniraeharetyasenae saulo nexarexe xoimahaliti ana isaha haimanasenaiha enomana kaxaikone maheta,Parecis
6593,pida niɡica noko aneotedoɡoji nige yaaɡadi niɡina iiɡo ja nipegi enice leeditibige majacaɡatitiwaji ɡadowooko codaa me niɡinoa ɡalidaɡataka amaleeɡaɡa akati motaɡaneɡeni aneotedoɡoji,Kadiwéu
17529,hiyaiya cristo kaxemakawatikisakehenere akereta atyo wikaxomokaka hoka nikareta tehitiyaite ihiyeta kalore wikakahinaetyaka,Parecis
8628,jesus ty un feg mu vy ty inh ni apostolo vy ty inh ni ha ra tog sy to jykren mu ra tog tope ty isy un jykre koreg ag ri ke han ni ve ni un koneg ag ri ke ag ty un kagten mu en ag ri ke venh kar ne tog isugnym tiꞌ epra ke kar tope ty jene jafa ag kar ke ge mundo tag ki ke kar ag myr,Kaigáng
2125,iua auakasaaki ikamapoxokonitaiko pite itori kakiti apaka,Apurinã
26105,nhym kam me'obe djuda mema amijo amirit ne benjadjwyr bajtem amrebe kute me idji'a pi'ok no'oko amri ne djuda mema amijo amirit ne pykabe garrejakam ne abatanh dja djuda amijo amirit ne amikot me krapti kame ne kam adjwynhdjwy arym ty nhym me kuni kot bajadjwy arym ajma,kayapó
22776,itea enepone ake noneti irihikovoti unatike poke'e enomone kuteati ne xane kamoati ne emo'u ituko'oviti epo'oxo koati exinoati isoneu yane koati apeti unati itukeino ituko'oviti kuteati koeku ne ake noneti porexopoti pohuti sendu ha'i ya pohuti ake ukeaku itukovo sesenta koeti ako'o itukovo tirinta koeti ya pohuti ukeaku,Terena
16516,yxan¹­ta¹­ i²­li³­te²­ i³­nxa²­ nxe²­e³­in¹­kxai²­nan²­tu³­: — txai²­li²­ a²­hoh³­lxi³­su²­ nxa³­nhai¹­ nxin¹­kxai²­nan²­tu³­ txa²­wa¹­su³­na²­ i³­wa³­txi³­sxa³­ i³­hen³­txi³­txai¹­nhe³­la²­ nxe³­sxa³­ i³­wa³­txi³­sxa³­ i³­hen³­txain¹­yah³­lxin¹­te³­nah¹­lxi¹­: — txa²­su³­nai³­ a²­hoh³­lxi³­su²­ sa²­nxa³­nhai¹­ a²­hoh³­lxi³­sa²­nuh¹­se¹­li¹­ nxe³­yah³­lxin¹­kxai²­nan²­tu³­ a²­hoh³­lxi³­sa²­nuh¹­nxa²­tu¹­wa²­ wi¹­lhin¹­khai¹­nxe³­ha²­kxai³­: — ih¹­nxe³­tin¹­jau³­ta³­ i³­wa³­txi³­san¹­si²­lxi¹­ nxe³­nxain¹­jau³­su²­ i³­kwai²­kxi²­nxai¹­nxa³­lho³­la²­ wi¹­lhin¹­sxa³­ u³­hu¹­nxa²­tu¹­wa²­,Nambikuára
24645,maynumi aycha captin uyaypa wisculcuna wiscul: waquincunachu'a “gallinazo” nipacunmi muyupacun; chaynumi amcunapapis uyaypatac can'a,Urubu-Kaapor
11339,yma jane mamaꞌe apoi jarejemifutar imu etee futat rakue aꞌeramu ꞌa moisesi ꞌga ꞌjau agawewi janee rakue: “mamaꞌe tywera kasi peapo ne” ꞌjau agawewi ꞌga janee rakue aꞌere jane aipo ꞌga ꞌeawera kwaaw ire miamu jane jeroꞌwuroꞌwui etee mamaꞌe tywera apou mamaꞌe tywera apo awi jarejeateeꞌem ire nipo jane oi mukuu jarejuwarete ꞌga wi jaremanu re,Kayabí
19777,e eles nada puderam responder,Portuguese
13404,ha ta' mog tu moktu xupep 'atikit tu' tu topa te nom xop ha hammaxna penaha' ha' kuxa hittup xexka' tu hamyummugaha' nuy ka'oga' puyi' kuxa mam xe'e yumug xuxya kopah mo kuma' mog 'umax maname' ya topa koxuk te' ka'ogaha' ha' kuxa yum ka'ok xe'e' ha' puknog xop xohix nuktu yeyox tu yay kotinnaha',Maxakalí
18361,jesus cristo kaija'ari efeso sidajia vahojaki vakadimoni ida papira athini jesus cristo kaija'ari efeso sidajia vahojaki vakadimoni hida papira athini jesus hora honariavini va'ora vaka'da'diki okajirihivini va'ora nava'isohira kaimoni hihida athia jesus va'ora ni'aha: —hovani ogathira ada  boviri ipohina osa'a aniaja  lamparina fori hiki kaathiraki ouro amonahaki kahararakhamania oadahaki ho,Paumarí
7,naeroro tomeseke ehtoko aomiry onetara exiketo sa pyra ehtoko mokaro ritonopo omihpyry ekarone onetara aehtya sero nono po osepynanohpyra tokurehse toto morara exiryke kymaroko roropa mokaro saaro omonoko sytatose apotoimo htaka kapu ae ayhtohpyry omiry rumekaryhtao kyya xine,Apalaí
22967,kaukapainapinoe ituko'oviti hana'iti seanakopi yoko uhepeti isoneuti ukeati xokoyoke ya koeku yukoponi yexi ituko'oviti koanemaka vunae jesus,Terena
1329,hamri nhum me tee ri kuma ne kam ma htyx ne umaj pikap rorok ne htu myrpe hikwy,Apinayé
14083,imenpit ijoceayu mutaybitbinap ekawen muwenuwen on cebe ip jeakag ip inaka ijojom gu ip wekawen pa'arem cexe ip wekawen cocom ma'gu ip — io'e jesus  beayu be,Mundurukú
769,morotoino ynanytoase ahmota xipere kuroko iratozo ae tyryrykane jamihme exiryke morotoino tuna konoto takuohse yna xirixia ehpikuroko toytose yna papiria ehpikuroko roropa mira pona rixiapo pona,Apalaí
5565,haꞌe gui ma rojeꞌoi ju yy rupi haꞌeve eꞌya katy gui yvytu oipeju ramo chipre ypaꞌu katyꞌi rupi roo ijyke yvytu eꞌya rupi yvytu poꞌakaa re haꞌe kuery oo kanoa guaxu re ajukue oipyoa vaꞌe py cilicia haꞌe panfilia yke rupi yeꞌe roaxa ma vy licia regua mirra teta py rovae,Guarani
13326,'ok 'akuxa yum ka'ok topap-xehnag kopah ya' max yamiy kummuk xop kuxa mam ka'ok kamah tu topa yipkutuk tu yay nuhuknam 'ukuxanog tu',Maxakalí
5689,haꞌe ramo jesus opyta vy ogueru ruka haꞌe ovae ramo oporandu ixupe:,Guarani
15499,tii ba setsi dag do aas ka ahoog hyy kan ta hood go hanang do we ha tii ba y maa napah kyyh takꞌep hadoo doo maa eh do pꞌop haga do tob nꞌaa hy pong je hasooh doo ba naa pꞌop haga do bagꞌaas do tyng nꞌaa ba naa hahyy da ta kyyh: “gawatsig hom kan sahonh he” nang,Nadëb
16394,ka³­nxa³­ha²­ta³­nun³­tau³­a²­ se²­sa³­re²­a²­thi³­na²­ a³­wi¹­hain¹­ta¹­hxai²­he¹­la²­ nxe³­tau³­a²­ ko³­ne²­lah³­lo²­su²­ te²­a²­ a²­sa³­wi³­ha³­lxi³­su²­ te²­a²­ a²­wa³­ta³­txi³­nau³­su²­ te²­a²­ yxo²­ha³­kxa¹­ wah³­nxain¹­ta¹­hxai²­he¹­la²­ a²­kxa³­nxa²­ a²­nu²­a²­ ka³­lxa¹­txi³­ i³­kaixtai¹­nha²­kxai³­ a³­ya³­nu²­kxain¹­ta¹­hxai²­he¹­la²­,Nambikuára
11679,kunumiuu ꞌga nane ki emuꞌakwaap nu “pejemuꞌakwaap pejejemogyau mamaꞌe tywera apoeꞌem are” ere ki ꞌga nupe,Kayabí
1692,amnepe ma korma memoj ket ri na pre tirtum kot a me pahpanha amnhirer anhyr kaxyw me pakukama kuta ne am ta nhum amgra ohto ne hapex nhum me pahwyr kume nhum man me pahwyr wry kot a me pahpanha amnhi nhipex anhyr kaxyw,Apinayé
3355,aituo myani jesus kopu vinhugue taseim tamaxi nhedyly deusram aguely: — koendonro ama pabai xira vinhu maundulygue — kely aguenripyryem myani tynynonro modoram aguely: — maka maka wara xira vinhu enywadaunga,Bakairi
25239,wa ha ipawa'aba re 're ihaimana mono o di taha wa iwada'uri zarina si te 're romhuri mono o di tane nhere wa to isima we dapawa'aba ana dama romhuri'wa nori ne te dama 're romhuri u'asi mono da inhimirowasu'u zarina cristu ha da te 're isaze za'ra mono da si da'aha na,Xavánte
22902,kene mariya uha-uha kixoa unakea isoneuke neko emo'uti koane eno itukinoa isoneu,Terena
