index,TEXT,LANG
13808,topa yog ham'aktux hittap ha yeyox te hamyummugaha' ya topa yog tappet hittap te' xuktux homa tik hittap 'iyait te topa pupi ham'aktux tu tappet tu kax'ami' tu yeyox 'aktux hu: “'ate yay pupi ham'aktux'ax ha hamyummugaha' nuy tikmu'un yummuga' nuy hapxopma'ax hittap xop 'aktux ya homa topa te ham xexka xohix miy xix honha ha tikmu'un te nom hapxopma'ax ka'ok yummug 'ohnag” kaxiy,Maxakalí
18886,hari vahojamaniha adani gamo ava akasanakhamaki kania abinina vanokivini napaja pa'itxia galileia kaarabonia jesus hojana kari jesu-ra vavaipohihabakhia'iki adani gamo jesu-ra vakaijahitavini jaboni gamo vahararana vahojaki adani maria madalena tiago jose vihiki vakadiamia maria oniki jaboni hojaki zebedeu kaisai vakadiamia jaboni hojaki gamo vahoariha vakadiania,Paumarí
3026,azaga tokala horas ituo myani jesus adaenkely: — — kely “pabai adaituoka wodokely” keze aguely,Bakairi
11023,aꞌeramu aerea ꞌjawarueꞌem aepo upe: “nafutari je ene” ꞌjawarueꞌem aeakaga nane aepy upe: “nafutari je ene” ꞌjawarueꞌem nu nan tee futat jejui ꞌga rerowiaaramu jane niꞌearui jarejaupe: “narafutari ore ꞌga” ꞌjawarueꞌem,Kayabí
15136,ji pooj je hawat do ha takꞌep ji hyb nꞌaa matakee do ky nꞌaa hahyyh dooh baad kristo hadoo y hado na ba dooh baad hadꞌop do y hado na ba ti hadoo ne he takꞌep y hyb nꞌaa tamꞌaah kristo jesus hadoo y bahado dak hyb nꞌaa ka ti hyb nꞌaa y tabaseew hom,Nadëb
15,otuhtoh konoto poko sero mame morara kary etaryke tyya toiro jezu maro ynara tykase jezu a otuhtoh po —takye exiko ma toto ritonopo maro otuhtoh konoto po exiketomo tykase ynororo,Apalaí
25275,zezusi ha darireza ama te te 're ida'apawapto mono zem na rowasu'u tawamha bada sebrezeb u ma to iteme tasi'awisi za'ra ni zezusihi u dahaze mono ba wa'ubure re 're idanomro mono nori zama ma iteme awisi za'ra ni ubure 'ri aha 're 're idasi'ubumroi mono nori ha ma iteme tasi'ra'oto ni 'ri nho're uwaibaba,Xavánte
6959,odaa jesus ja igidi meeteta “ajakadi igaataɡa madi lotaɡanaɡaxi aneotedoɡoji diniditeloco ‘jinaɡa adineenitalo ǥoniotagodi aneotedoɡoji’”,Kadiwéu
3100,trombeta ton-honre kehoem ajidyly deus “xira iwy onwa wopaji taintoem akuze keim tuhugue tamytaze ise adyoly kura anguydo imeom alela” kely tindatuomo “tindatondyzeba xina” kewanmomy ara aguelymo myakawandy maka agueho nemaemba tawylymogue kyaneda lelala myakawandy mara nhekylymo kyanoem lelala awylygue myakawandy moises aguely: “tapane kehoem ura ianugue” kely,Bakairi
7900,huvihava'ga e'i omoiruhara'ga pe jipi: “peporavyky katu ti ji ve a'ero pejikovo nhinhi'iga rupi” ei ga ga pe,Kagwahiva
9488,upea-rehe haꞌe jevy-ta pee-my xe rembihayhu kwery hesu reroviaha vaꞌe: pende pyꞌa poti potive hagwa peho katu haꞌe ogwahe jevy ramo pene rembiapo vai eꞌy reheve pende pyꞌagwapy reheve pende topa hagwa nhandejary,Kaiwá
7501,igwete jesus'ga ei ga pe: —‍tamombe'u katu tuhe pe me ei ga kiroki ga oko te'varuhu jipi – ga ndipiro'yi tuhe okote'varuhua hugwi gandekote'varuhua ipopoaka hete ga ndehe a'ero ei ga ga pe,Kagwahiva
