index,TEXT,LANG
19111,disse-lhes entao: a minha alma esta profundamente triste numa tristeza mortal fiquem aqui e vigiem comigo,Portuguese
22882,keanenoe itinoe apeti ahinoe konokoti peni kixeaku ne yahinoe hako vaherexinoa yiuho keha'ainoati pikeopi vo'oku yexi apeyeamaka yunae vanukeke unaemaka ne yahinoe yoko kitikokonenoe nonekuke,Terena
24843,chalapacu-masicuna imanuypi ayasha capacushayquitari licacaycaliy chay yachayniyucunanuy puydicunanuy alli ca ayllucunapi manam achcachu capaculanqui,Urubu-Kaapor
17475,— xekohaseti koamaniya nawenatyaka tehitiya atyo hatya haliti perolanai niyasehare akereta hoka kaoka hatya perola kaloxaimanexe hoka tyotya betetya haxiyeharenae haikoaheta hoka hatyo sehalise perola iyitere akereta atyo,Parecis
10401,ixi itxenadyyomy inyo bedeerymy ixi‑di rohotinykeki raitxyteke tai tahe bedeery inatyhy‑ki rareke kabede bede eryna tahe deuxu dee itxytena rare kia ritidyyna‑ki tahe roire: —bede erynadu tyhy tabedeerydyyna‑ki deuxu‑o roonodyyre,Karajá
8929,ky tog kron mu festa to paꞌi en ti ha ra tog ty vinho ni sir ag ty run ja ti ha ra tog ki kagtig ni festa to paꞌi ti u ty festa ki rir ti ag ha vy ki kanhro nyti paꞌi en krem ke ag paꞌi ty vinho ha en kron ky tog un prug mu en je prer mu ky tog ti my: “venh jykre venhmy han a” he mu “ag ty kronkron ven ky a tog ag my vinho ha tavi nim ke mu ve kar ky vinho pagsi vy ha ni ve javo a tog ag my vinho pagsi en nim ven ky a tog vinho ha pe tag nim sor mu ha vaha” he tog festa to paꞌi ti un prug mu en my ha ra tog ki kagtig ni jesus ty goj ty vinho ha en han mu ti ha ky tog ti my e ti ti ty festa kuju ki vinho ha ven sor ky,Kaigáng
18754,oniaroa  iscariotes jesus kava'ahi 'badara bini'aha: —jesus vara hora ivani'amanija koda jokoa ira oarakharihi jesua bini'aha: —ivani oa hora iarakhaja bana,Paumarí
8175,jesus ty a ter ke to man ky jesus tog jerusalem ra tig sor mu ky tog vyrmy u ty  ke en ag mre vemen mu ag ty a mre epry jagma mun ky tog ag mre vemen mu ag ty emin jagma mun ky,Kaigáng
20257,abaka katsa batu wasani tsimykaranaha batu isapy tsimykaranaha tozeka ja homa ezektsa sipehatsa mype maha: “tsinazuzuknahaze batu wasani tsimaha hawa tsimaha ahabete sa nymyryhybyitsa tsimoziknaha iwatsahi tsinauzuzuk tsihikikzonaha batu hy ziky” iwa zeka myty sinini mykaranaha mype tysoso byitaha — niy niytahi kytsa pe: — nabo paotaha — niy yhy nikaranaha ziksizonaha,Rikbaktsa
12539,miriri yai oꞌmaꞌ yarakkiri tiweꞌsen warayoꞌ waniꞌpi jesus eraꞌma tiuya pe miikiri entaimeꞌpi,Macushi
1239,ta nhum jejus hkot me pa ho me pa xwynhje meroha ma akupym amnhim hikranh xa ha ixkreja wyr mra ne hwyr agje ne hkri hamri nhum jejus kot me pa ho me pa xwynhjaja amnhi ta hkukja ne kam: —kwa me inhma memoj jare pahihti na pa me tee ri axwakre kama me hkrata ne mekaromnuti janor kapry kwa mon pa me apyra ne ja ho anhyr mex ket ne ane,Apinayé
23392,pedro  wiora tiropɨ naa wa'a'ke nii' pedro ke'ra naa masare uukuri kura sacerdotea api o'akɨhɨ wi'i ko'tera surara wiogɨ apera saduceu masa naa tiropɨ wa'akara niiwa wa'a pedro  me'ra naa masare bu'ese bu'iri puuro uakara niiwa pedro pe'e a'tiro nii bu'ekɨ niiwi: —o'akɨhɨ kɨɨ makɨ jesure weri'kɨpɨre masokɨ niiwi toho weera mari masi' mari ke'ra werika be'ro tohota masarasa' nii werekɨ niiwi pedro saduceu masa nee eho peotikara niiwa masa werika be'ro masasere toho weera pedro masare toho niika tɨ'ora puuro uakara niiwa ua pedro joaore ye'e bu'iri da'reri wi'ipɨ soroo dutikara niiwa naare ye'eri kura yamika'pɨ niikaro niiwɨ toho weera tii ɨmɨkohoreta sacerdotea wiorapɨre were saa masitikara niiwa tee bu'iri pedro ke'ra tii yamire bu'iri da'reri wi'ipɨta duhika'kara niiwa apera o'akɨhɨ wi'ipɨ naa bu'esere tɨ'o'kara pahara jesure eho peokara niiwa too dɨporopɨ jesure eho peo mɨ'ta'kara me'ra niira ɨmɨa se'sarore ba'pa keoka ni'kamukasetiri mil niikara niiwa,Tukano
2016,xairo amanaakiti pirena xesosi kanapiripe ipoa ipiriatini apokitakasaaki kakitipokoni apakapari xesosi ipoxokoniritikana ninoa iatapanatari iua ipinia iua auakasaaki,Apurinã
7009,—‍kiroki ga okwaha – ga pe po ti tupana'ga ikwahavukari koji'iva'ea nehe a'ero po ti ga ikwahahetei nehe ei jesus'ga kiroki ga ndokwahavi – po ga ikwahavi xunhiva'ea a'ea vehevi po ti tupana'ga imoka'nhymbavukari ga pe nehe ei jesus'ga,Kagwahiva
16568,nxa²­ha¹­te¹­ i³­wa²­lu³­xi²­ya³­ti³­an¹­jau³­kxai³­lu¹­: — txa²­hxi²­kan¹­jah¹­la²­ a²­ten³­jau³­su²­ ha²­kxai³­ sa²­si¹­ha³­sain¹­na²­li¹­ nxe³­ya³­ta¹­hxai²­he¹­la²­,Nambikuára
6244,jiɡidiaaɡi pedro niɡicota ica ɡoneleegiwa ane liboonaɡadi eneias joneɡeote oito nicaaɡape midi miwooteloco nipe one alejaado ane daɡadiaa ditineɡe,Kadiwéu
5289,mbaꞌeta penhombopagaague rami ae ꞌra pee ju penembopagaa haꞌe joe pejapoague rami pendere ju ojapoa ꞌra,Guarani
3119,pyma jesus odopaduo xina agala ise amaemo maka enado “tessalonica donro asaemo eagamo awaga xina agueday ainwanda asaemo tazenagazeoly umela ainwandamo” keze xina jesusram aituo ise xinaram aguely: “iemary koendonro amaemo” kely xina aguehobyry waga ola mainwandylymo akelo anano modo jesus nheinwandylymo lapyla wara adaimpani wane tapywado tienmakeduo tuomazeze myara xina iomazely jesus tainwanse mawylymo tiuntuduo tapywado tienmakely-ro waunlo ara kehoem toenzepa lelala xina adawily xina iomaru wara jesus mainwantomobyry waga pyma jesus enadoram idaypyem “ainwanipyry modo asaemo awaga xina agueduo” keze xina,Bakairi
13640,ya topa yog tappet te: “'ate yay nom kutnaha' ya' max no'om ya takat 'uxip putup komen xiam tu' ha kaxiy miptut miy xop te' yay kutnaha mikaxxap takat tu nomha' miy 'ukupkuniy ha kaxiy nom te yay yog xop ka'ogaha' tikmu'un te nom kopa' kuxa mam tu yayhahup putup 'ohnag ya' kuxa hittup” kaxiy,Maxakalí
18123,oniaroa jesua bioga'iki ida vakadivarani nahina hini va'ora ni'aha: —jakana hojava kaho nahina kaimoni athi khanakia avani'aki hida gamo jahaki ida kidibadani kodimoni hini,Paumarí
