index,TEXT,LANG
16682,nxe³­sain¹­ju³­tan¹­te²­kxa³­ya³­lhu²­ hi¹­na²­ sxi²­ha²­ kan²­thi³­na²­ u³­ti¹­kxi²­sain¹­thi³­na²­ ko³­nxe³­thin¹­te²­a²­ u³­ti¹­kxi²­sa²­thi³­na²­ khauhxnha²­sxa³­ yxau³­na¹­wa²­ sain¹­kxan²­ti³­ txa²­wa¹­su³­na²­ wan³­txa²­ hxi²­kan¹­ti³­ u³­ti¹­ki²­wxe³­kxi³­te²­sxa³­yu²­he³­la²­,Nambikuára
4471,tupan ikatuahy aꞌe aꞌe rupi nuzepyk kwaw teko ikatu ꞌym maꞌe iapo har wanehe taritykaꞌi aꞌe iarew nuikwahy kwaw taritykaꞌi iarew ikwahy haw teko ikatu ꞌym maꞌe iapo mehe aipo nerezekaiw kwaw ikatu haw rehe ne ikwahy ꞌymaw rehe ne tupan ikatuahy aꞌe nezewe iꞌi iko newe tuweharupi aꞌe — epytuꞌu ikatu ꞌym maꞌe iapo re nehe ezewyr ihewe nehe ezemumikahy neremiapo kwer rehe nehe iꞌi iko newe ipurumuzewyr kar wer nerehe uzeupe aꞌe,Guajajara
17845,haiyanae hatyoharekonitare hatyakonae isoa hoka ohiro maotikone tyaoniterenae jiyahaotyahitaha maisa irihaloloaha iniyalahare nomasehaloha hoka tyotya xoalini hare awaiyititerenai xema tyaonahitaha waiyolotaha xakore aokowitaha hoka maisaiya xoana hekota waiyolo ahitaha iraiti waiyexe kakoa,Parecis
12744,—jerusalem pona uutisaꞌ yai teepiremasanon esanonya moropai judeuyamiꞌ esanon eseurimaꞌpi iwinikii inkamoroya esatiꞌpi iwi meꞌpotoꞌpeuya kaiꞌma,Macushi
2378,ikorapokoriti auakani xinikini atoko hixinikapanika ikara xika hixikotakakaua hinaiatakakaua homanatakakaua hiteka nireekiti hikama ikorapokoriti auakani kamini atokokana,Apurinã
21455,timoteu etunug no haty wo yne yne enapin hap uhepiat hap ewy etiꞌa­tu­napin uiꞌewy yne itotiaria toꞌe­wy­ꞌewy eꞌyian pupi o yt erekenꞌe teiꞌo eꞌywania pupi iꞌatu­napin hamo ewy ok sese pupi iꞌewyte yt erekenꞌe teiꞌo inapin hamo maꞌato waku torania etiꞌa­tu­napin perupꞌi puo woro­napin tupana ehamo iesui ehamo iꞌewyte atipy piaria wakuaria ehamo woro­napin uhaꞌyru,Sateré-Mawé
7043,—‍a'ero abraaova'ea ei: “pi'a” ei ahe “nahembuhurukari ji ekwahava'ja ti emanoe'ymame nde erereko embatera ikatuva'ea ejoryjoryvamo lazarova'ea pe ki a'e te ite'varuhu hete omanoe'ymame kiro lazarova'ea py'a u katu avo ji pyri nde ve kiro hahy hete,Kagwahiva
22475,koitova jesus ne hoyeno uroevo ndemoniu ukeane piho pitivoko koehati kafanaum ne jesus yoko ihikauhiko yaneko saputu pihonehiko ya sinagoga enepone ihikaxovoku ho'e judeuhiko ina ihikaxo ne jesus,Terena
8974,“ky sog sy jegne jafa ag my: ha mujeg henh ke mu ag ty sy un kupreg ja ag venhman je ga kar ta kanhka fyr mi ha” he tog jesus ti,Kaigáng
4867,hemimuꞌe weruzar zuaw zeꞌeg wa upuranu oho zezuz rehe wa aꞌe ꞌar mehe we zezuz umukatu imaꞌeahy maꞌe teteaꞌu aꞌe wa tekwe ikatu ꞌym maꞌe teteaꞌu umuhem kar wamono puruwi wa no umuhapyha kar hehapyha ꞌym maꞌe teteaꞌu wa no,Guajajara
15334,dooh wad da atsem dooh hyb nꞌaa wat pe sa bag dooh hyb nꞌaa wat pe papyyj bag pꞌop haga do ti sa bag ta karapee rabagaa hadꞌyyt da,Nadëb
532,mame poetome pyra sa exiko sytatose poetohti ahtao tuaro pyra ro imehno omiry etaryhtao zae ehtoh onenetupuhpyra toto poetome toexirykoke onekunohto omiry etaryhtao eya xine ajohpe toto exiry waro pyra toto osenekunohpoko rokene yrome kymaroko poetome pyra sa sytatose toehse tuaro kuexirykoke,Apalaí
17846,hatyaoseta xakaiha anjonai iraehenere etahi ihiyeha tyotya semiterenai kaxaikotyatiyenai xakaitereharenai hakaharetyoaha,Parecis
3949,ilapyryem myani uguondo modo ewy pedro iopaji saindylymo — jesus eynynonrola ama tutuze xina galileia donro mawyly earamolama amyguely — kelymo,Bakairi
