index,TEXT,LANG
7452,igwete jesus'ga jirovagi javo gwemimbo'ehara'ga pe —‍kiroki ga imbate hete – hahy ga pe ga erame tupana'ga pe eko ti oreruvihavuhuhetero javo a'ereki ga okoheterame ombatera rehe ndokoi garembi'ea rupi ei ga ga pe,Kagwahiva
5030,iru mbaꞌemo re ojerure anho rei vaꞌe omombeꞌuague jesus aipoeꞌi avi: — amongue pee kuery vaꞌe regua pytu mbyte jave peneiru ovae ꞌra pendero py haꞌe vy aipoeꞌi ꞌra pevy: “xeiru eiporuka xevy mboapy mbojape mbaꞌeta petei xeiru oguataague gui ovae tei mbaꞌeve ndarekoi ixupe ameꞌe vaꞌera” heꞌi ꞌra,Guarani
5983,templo gui jesus oipeꞌapaague ovae rai ma judeu kuery ngaru pascoa ojapo agua ara haꞌe rami ra jesus oo avi jerusalem katy,Guarani
12705,tiise iniꞌ panpiꞌ epeꞌmira paapa nitiriꞌpi piꞌ epuꞌti piꞌ akoꞌmanti moropai iniꞌ panpiꞌ uyepotorikon jesus cristo epuꞌti piꞌ akoꞌmanti [imaimu yawiri awanikon wenai] miikiri yapuripaiꞌnikon mori pe aweꞌtoꞌ piꞌ siriripe moropai ipatikari miriri waranti yapuri eꞌpai man,Macushi
24525,tuquictam yachanchic cay chuclla-yupay aychallanchic chincacuptin janay pachachu mana imaypis camaca ni nunallap lulasha wasicta tayta dios alcaycachimashanchicta chaymi caychu cashanchiccama wanupacuyanchic chay wasinchicwanna chulacusha caypita chay aychawan mudachimananchictama munayanchic calalla-yupay aychanna ispirituyu mana cayanapa,Urubu-Kaapor
14302,— deus pit itaybit gu — i te'e ma e'em itabut'umayuixeyu xe itaybit'umat pit soat ijodiacat etaybitbicap podi ma itaybit — deus pit ya'obaca gu — i te'e ma e'em ipixeyu xe ya'obaca'umat pit soat ijodiacat a'obacaap podi ma ya'obaca,Mundurukú
3471,sodadu domodo ewy ola akawam eledyda jesus tuhoguyze tylancarygue inepa kehoem iunu paru agonro ihuguely ura jesus kruz waga iguely enipyryla xira egatuim ura kaentyby lelala xira kaengatuly mainwantomoem lapyla akeala xira kainwenily kainweniby ara kehoem akawam aidyly wara myakawandy saguhoenla iwenibyem awyly deus itaumbyry awo waga: “ibyry ewy adaunloenla tukagaduneba ise” wara iwenibyem awyly arala akawam aidyly-ro wara ara lapyla deus itaumbyry awo waga iwenibyem awyly: “esemo maka lancague tin-honguybymo” wara iwenibyem awyly awara aituo saguhoenla deus inwenien-hoymby ara kehoem aidyly,Bakairi
11117,yꞌwa ꞌyp —yꞌwa ꞌywa ꞌjawe pee yꞌwa ꞌyp katurama iꞌa katuram tameje futat yꞌwa ꞌyw aꞌwyreꞌema oꞌywa ꞌjawe etee futat niꞌaaꞌwyri aꞌeramu ki pee yꞌwa katurama resag ire ꞌjau jupe: “ꞌagamu ꞌywa katurama saꞌa iꞌa katurama tameje” ꞌjau ki pee jupe aꞌere pee yꞌwa aꞌwyreꞌema resag ire ki ꞌjau tameje jupe: “ꞌagamu ꞌywa aꞌwyreꞌema saꞌa iꞌa aꞌwyreꞌema” ꞌjau tameje pee jupe esaka— ꞌjau ꞌga ꞌga nupe,Kayabí
12212,jesusya taꞌpi: —tamiꞌnawironkon tinpimiꞌpi pepin aroꞌtasaꞌ yaroka umi esaꞌya miriri waranti tamiꞌnawironkon paapa pemonkono pe pra tiweꞌsanon moꞌkaiya tipemonkonoyamiꞌ koreꞌtapai —kaiꞌma toꞌ maimu yuukuꞌpi jesusya —inkamoro yeꞌkakon tipiinamai pra eꞌti maasa pra toꞌ wani enkaruꞌnankon waranti miriri yeꞌnen tiaronkon yenupa toꞌya eserike pra toꞌ wani enkaruꞌne siꞌma enkaruꞌnanya tiaron yari eserike pra awani yari yuꞌse tiwani ya toꞌ eꞌsoroka ituꞌnakan yaꞌ saꞌniri,Macushi
1805,na pa pre a me hipex o ri ixpa ane me panho patre maati ne me aptar tumrejaja ra me kot ja ha ixpumunh mex me tamjaja na prem kri pe tamas kam me pahkwyje kaxyw kaga nhipex ne inhma kugo pa kupy ne ma me hwyr o mo ixte me o kri kama jejus kwyje pynenh par ne man akupyn jerujare hwyr me ho inhmor nhum me kot tanhma me ho kaxyw,Apinayé
