index,TEXT,LANG
881,moromeipo tyoro enease ropa kapu ao ritonopo maro oturutoh enease tapyi moro tao kamisa rise nexiase ritonopo apo esaryme totapuruhmakase nexiase,Apalaí
7403,jesus'ga omboheakwa katu heakwagweva'ea aere jesus'ga hogahoi kiro ga vahemi gweri cidade de jerico pe pevo heakwagweve'ga apygi pehea rembeyvyri pe oporanduva itambere'ia rehe,Kagwahiva
18319,felika binokhahi ida jiniro paulo ajihina abosini kaimoni ni-pauloa bino'aki jiniroa jiniro-ra nokhavini mani ida felika paulo-ra baranahabakhiavini hija vara vakhanira kaimoni,Paumarí
24658,manatacmi nana shimichu manam quiquillanpachu imapipis wanupacuyan manam imallapipis pinacuyanchu nitac mana allin lulashancunapi shun'unchu uywayanchu rasunpa cuyacuyniyuca manam imaypis mana allincapita cushicunmanchu ashwanpam rasuncapi imaypis cushicun,Urubu-Kaapor
23056,be'ro masare nii nemokɨ niiwi taha: —yɨ'ɨ pakɨ nii pe'tise wee masisere yɨ'ɨre o'owi kɨɨ ni'kɨta yɨ'ɨ niisetisere masi pe'oka'sami yɨ'ɨ ke'ra ni'kɨta kɨɨ niisetisere masi pe'o' no'o yɨ'ɨ masika wee no'ora ke'ra kɨɨ niisetisere masisama niikɨ niiwi jesu,Tukano
1164,hamri ne jejus wyr te ne kam: —pa jejus xan ka korma anhot ket ne xa ane ne kahti hkot kumy,Apinayé
9226,hesu ombogwera mburuvixa raꞌy-pe mokoi ary rire upe-gwi oho jevy-ma hesu ogwahe oho-vy galileia yvy-py:,Kaiwá
4891,zezuz oho tupan hapuzuhu pe aꞌe kury aꞌe ꞌar rehe teko teteaꞌu uzemonoꞌog oho zeruzarez tawhu pe wa maiꞌu haw uhuaꞌu maꞌe iapo pa wa aꞌe rupi zezuz oho aꞌe pe aꞌe no kwarahy nanagatu zutew uzapo aꞌe maiꞌu haw aꞌe wa taꞌe kwehe mehe tamuzgwer uhem ezit ywy wi aꞌe wa xe zutew uzapo maiꞌu haw wamuzgwer wanurywete awer rehe umaꞌenukwaw pa kwarahy nanan wa — zaneraꞌyr wazuka ꞌym awer iꞌi aꞌe maiꞌu haw pe wa,Guajajara
930,ana ehtopopyry poko sero moroto roropa toehse kunumiximano esety ana panueu exihpyry azee parypyry roropa kynexine ritonopo omiry ekaroneme roropa kynexine pytypome roropa ynororo apitoryme tyniotase yrome me jeimamyry toehse ahtao toorihse inio mame me ikonopory taropose eya ritonopo maro oturutoh onurumekara toehse saereme koko enara kure ritonopo tyrise eya amotyryae roke otuhnoko roropa kynexine totururuke ritonopo maro morarame toeporehkase ynororo moroto poeto tonese eya je maro —kure rukukuh na ritonopo tykase ynororo poeto poko toturuse roropa ynororo jerusarepoko pynanohne eraximanano netaryme,Apalaí
13009,'axop te hapkummuk miy putup yay yog putup'ax kummuk tu' miy ha kaxiy tikmu'un xohix te hapkummuk miy putup pa topa te xa ham'aktux xex tu 'aka'oga'ax xayiy hapkummuk miy hok yiy topa tu' xax hu: topah mokniynam 'uyiy hapkummuk miy hok” kaxiy ha topa te 'aka'ogap-tup,Maxakalí
