index,TEXT,LANG
14972,xipat wuywebe wuyjebit mubacacan am ibodi ma bit xipat wuywebe soat em kuyjobit am deus biogbuk a'o kay ixe a'o dag jekukum pima wuyaguy'isum kuka ajeku ijodi bima wuye'u buje dak soat em deus xe acesop waram wuyetait puje iceman on emutaybitbin iboam wuyetabun cuy ajop iboap ekawen kay wuyetabut cica deus kay- -soat em itaicat kay imenpuye wuyju kapikpig cica warara'acat mutabut am cekay ixe soat taxijo ojuy ixe soat jekay itabucayu daxijojom,Mundurukú
10971,jesuisi rirawyonyre: —inatyhytyhymy adee ararybekre kaiboho deuxu riore habutyhyhykyde biroobenykeki umytuedeona bitabenyotyhy ihalubu biobenykeki umytuedeona‑di aoko atxitenyteri inyo waderodu wahalubumy momodu tii umytuedeona‑di ratxireri tii tahe ikonana txuu rubu‑ribi adiixixanykre,Karajá
7507,aere oapygame mesa pyri ga pavei ga ipyhygi pao onhi'iga tupana'ga pe hehe ndepyry hete nde imbuhua ore ve javo kire ga haygwe'rogwe'rogi pao imondomondovo ga pe,Kagwahiva
1664,hamri nhum tirtum kaper o me wryk xwynh pe  kot hitepta o xijere py ne kax ma kama memoj kapir pa jakama nhum tirtum nhorkwy kama me ho amnhiptar a hkri xa rum tirtum kax pe kaper o: —e hamri na pa ra me kot amnhi tomnuj myrape tanhma me ho jatur xam menh kaxyw ane,Apinayé
8791,“ajag ty ag my to ky tag tomni ha me u ty kanhka ta ni en ty ty ajag paꞌi ninh ke ve uri hemni ag my,Kaigáng
12436,miriri yai niri tiaron warayoꞌ waniꞌpi iꞌ ton pin saꞌne tiweꞌtarumaꞌtisen saꞌne moropai paran pokon erekiꞌpan itesaꞌ poro iteseꞌ lazaro miikiri saꞌne yaapiti toꞌya eꞌpitiꞌpi miikiri ipikku pe tiweꞌsen yewiꞌ manaꞌta pia maasa pra aasari eserike pra awani piꞌ miari miikiri ipikku mesari poi itaꞌreꞌ yaꞌpunuꞌpi eꞌsorokasaꞌ anonpapai aweꞌpitiꞌpi miikiri saꞌne erekiꞌ yameꞌkaꞌpi arinmarakayamiꞌya,Macushi
12020,uyonpa apona epiremakoi uuri —inkupi ton pona mori tiiki —tauya paapa piꞌ —mori pe ikoꞌmanniꞌki moropai priꞌya ikoꞌmanniꞌki eeseparanti namai —tauya paapa piꞌ tarakkiri aakoꞌmantoꞌ koꞌmannipi paapaya mori pe epuꞌti piꞌ wai tiaronkon uyonpakon jesus epuꞌnenan erepamiꞌpi aapiapai ri iipiꞌsan —yairon puꞌkuru miikiri gaio yairon maimu yawiri tiikoꞌmansen —taapitiꞌpi toꞌya miriri piꞌ atausinpaꞌpi marari pra,Macushi
26834,djuao kute ngonhma me angjenh djwynh ne me awyr box nam amijajbu:n kute uba kangoo kom ket ne ar ba ga me ama kinh ket ne kam we “nam ajba me karo punun ar o ba nhym ajba” ane be na gam me aje me prire pyrak ne ama ja kinh ket ne ajte ama jadjwy kinh ket ne,kayapó
13087,ha yeyox te: —‍ya tik kuxa mam kutognag 'ugkopah 'amniy xohix texiy hag nox xip'ax 'axop mutik xayiy 'akuxa mam 'amniy xohix texiy ha 'ate 'og hapkummuk ha tot putup 'apu' nunna 'ak-tok kaxiy,Maxakalí
17278,nikarite hoka xala exanityo kaisere ite hatyo ohiro tyaohetehena kamatinai kasehetehenere xowakiya hiyaiya tyotyaha atyo tyaonaha ekakoa nexaha,Parecis
