index,TEXT,LANG
6696,odaa meetediogi “catiwedi yaaleɡena eliodi me ee agecaɡalo ane jeemitetece liciagi niɡina daantaɡa doletibige me ideleo inaaɡonitetiwaji codaa adinoweti”,Kadiwéu
18962,onivani fori va'ora niha bana jaboni va'ora nava'isohi bana adani makhira vaagamoja'dini'iki imakhinava vihiki vaabono vanasohira kaimoni,Paumarí
662,zonetopopyry erase ritopopyry yrokokoro parixeu to toytose pirato a ritonopo maro oturuketo tuisary to maro juteu to oserematohae,Apalaí
21373,maꞌato uwe uwe yt inug i tupana piat tonapin hap koꞌi miꞌi hat tupana piat yt naku i nug hat topy­huꞌat katu­pono karapei wati­ꞌa­parap tupana piat ainapin hap motꞌi miꞌi hawyi yt naku i nug haria watoi­neꞌen tupana wanetup hawe,Sateré-Mawé
7757,emo tupana'ga gwepiuka gweaporogita pe me a'ereki ga ombuhu pyryva'ea pe me jipi ei ga amana ga omongy pe me yvaga hugwi ombohoryory ga penemitymipyra i'ahava rupi ei ga mbatera ga ombuhuruka pe me pe'u javo a'ero ga pe mbohoryoryvi jipi ei ga ga pe,Kagwahiva
17888,enekoniha himeneu alexandre xoaha ahalakoahaliti niyatere ana nahalakisahene kaxaotyakisaka hoka maisa enore tahi iniyalahare iraehenahititaha maheta,Parecis
13261,xix 'enoniam pu 'aneo hom kamah ha yoneo yog tik kamah xix naxix pet kopa' pip xape xop pu 'aneo hom kamah,Maxakalí
7664,paulova'ea omombe'ua'ja corintopeva'ea pe segunda carta de paulo aos corintios jihi ko ako pauloramo jesus cristo'ga moiruharamo aporavyky ji tupana'ga pe cristo'ga mombe'gwovo a'ereki a'ea tupana'ga opota kiro ji ikwatijarukari orenhi'iga imondovouka pe me timoteo'ga pavei timoteo'ga oko nhaneiruramo ojikoga gwaramo jesus'ga rehe nhande pavei jesus'gareheva'ero pejiko pe tupana'ga rehe penhimono'oga tihendu ti ganhi'iga javo kiro ore ikwatijarukari imondovouka pe me – perope pecidade de corinto pe kiro ore ikwatijarukari ga pe nhaporemo no – kiroki tupana'ga remimo'ehara'ga u pegwyri pe grecia pe,Kagwahiva
4709,nezewe iꞌi tupan zeꞌeg pape rehe imuapyk pyrer — aexak zako hezeupe ihe azamutar katu ihe ezau naꞌikatu kwaw ihewe iꞌi wanupe wazexak kar ꞌym mehe we,Guajajara
13066,ha yeyox te yay yog tik xop pu yikopit hu: —‍texiy 'akuxa nog 'ok 'akuxa mam 'ohnag kaxiy,Maxakalí
