index,TEXT,LANG
20541,sudeutsa sizubaretsa deus bo mysioktyhyryk tubabatu deus harere papeu humo ziwatahaka: — mymyoktyhyrykta sia ezekta sako tsekokatsa sudeutsa simysapybyitsa tu nikaranahaze nisiokzohik ispiriktsokdata wata,Rikbaktsa
9784,teko rei reko-rupi ndoikovei-gwi ipoti-magwi eheja katu toiko ne iru tee ramo anhetegwa tee vaꞌe ne nheꞌe ne nheꞌe rendu ramo emoingo katu ne iru tee ramo,Kaiwá
10443,txitxio ibutumy waaomydyynana adeereny relyykre tii waityhydyydu seriore waluumy rare tii rybedu obiti iny‑wana ratxireri adeereny reteonyreri waaomydyynanareny erydyynamy awo deysadyymy,Karajá
11821,jerusareg ipewara ꞌga nee ꞌga ꞌarasigawet aꞌe pype fariseu ꞌga amu ꞌua ojeꞌega jejui ꞌga upe: —ekaꞌjam ꞌaw awi ewau erote ꞌga ene juka are ifuewet aꞌeramu ene ewau ꞌaw awi ekaꞌjama kwe pe— ꞌjau ꞌga jejui ꞌga upe,Kayabí
19100,porque para mim o viver e cristo e o morrer e lucro,Portuguese
9671,ha oi heꞌi vaꞌe “ojekwaa ramo cristo ki-gwi po ojekwaa uka ou-vy vaꞌera avave ndoikwaai” heꞌi cristo hemihaꞌaro vaꞌe-rehe heꞌi upea-gwi heꞌi ojoupe: —ha upe vaꞌe ae katu ki-gwi po ou raꞌe jaikwaa voi ogwaheha upe vaꞌe ndahaꞌei nipo cristo raꞌe heꞌi moꞌa hese jerusalem pygwa kwery,Kaiwá
2222,pinirekakiti pirena —kona hixinikapiri nota ikorapokoriti napokini neenamatxi nixipokini ikapani kotxi kakiti auikari nisakire ininia eereka apanakini omanatana kona neenamatxi xipokapanika kotxi nota minari niposotiire maerekati nixipokini ikapani,Apurinã
5321,mbaꞌeta omaꞌe xee hembiguai yvyiꞌi vaꞌe aikoa re haꞌe ramo ay guive xevy “ovyꞌa ete” heꞌi pave ꞌra mbaꞌeta ipoꞌakapa vaꞌe ojapo pora xevy ikyꞌa eꞌy vaꞌe hery vaꞌe,Guarani
12536,miriri yeꞌnen ituꞌse tiweꞌtoꞌkon yawiri teesenumenkasanon pemonkonyamiꞌya paapa yapuri pra awani miriri tiise paapa yeyaton pe toꞌ koꞌmami miriri maasa pra teserukon yawiri toꞌ koꞌmami yeꞌnen paapa maimu yawiri ikupi toꞌya eserike pra awani yeꞌnen,Macushi
13573,tu: —‍ma' yayhahup nuy hapkummuk miy kux ya honha topa te 'axat nunte' kaxiy ya homa tik hittap 'iyait te yoam 'aktux 'iha topa pupi ham'aktux yiy: “tik xip ham panip xexka tu' tu' yiy ka'ok tu: 'apu topa yog putat max miy nuy topa pu putat kohe tu' yoa'” 'ukux kaxiy,Maxakalí
