index,TEXT,LANG
25752,tawamha simiwe sina ma to waihu'u: — 're ihaimana u'asi mono ha za te te irob'manharizeb da ha so rowapta'a o di za oto  ama haiwa ama romhuri'wa ha tinhimnhiharazem na simnhihara wamha te za 're ihaimana u'asi mono ha ama uwaimra dureiha te te da'ama sima iropisutuze ha dama iwaihu'u'o ha dureiha tizadawa wasu'u 'rata 'wa nori ma te te iropisutuzem na te za oto dama rob'manha ane wa to sena na awaihu'u 're ihaimana u'asi mono nho'a isimiropisutuzem na zama — ane ma to 're ihaimana u'asi mono zadawa para waihu'u haiwa ama romhuri'wa ha haiwa nho'omo tinhib'rada te te iwe ha 're ihaimana u'asi mono ha ta ha haiwa 'manhari'wa dure ti'ai 'manhari'wa dure a pore 'manhari'wa dure ubure iwa 're idahaimana za'ra mono poto 'wa,Xavánte
9311,ha heꞌi ixupe kwery: —gwembireko-gwi opoise vaꞌe omenda jevy ramo ojapo vai voi hese,Kaiwá
19256,indo um pouco mais adiante viu num barco tiago filho de zebedeu e joao seu irmao preparando as suas redes,Portuguese
4417,zauxiapekwer ukwaukwar zezuz rehe aꞌe wa kury zauxiapekwer zezuz pyhykar aꞌe wa uzeꞌeg uryw ahyahy hehe aꞌe wa hehe ukwaukwar pa aꞌe wa upyk heha izuwi pan pupe wa naꞌe amo ukwar hehe — aipo erekwaw nerehe ukwar maꞌe ne iꞌi izupe wa,Guajajara
23046,mɨsare “mari yekɨ sɨmɨa duti'ke me'ra yɨ'rɨsome” nii were tohawɨ ni'karoakare tee me'ra yɨ'rɨrasa' teere weeya niigɨ yɨ'ɨta bu'iriti boosa',Tukano
15746,—ajꞌyy ananijas had nang do y tahegꞌaas baad ta ti ananijas ky dahe hadꞌyyt he mosees ky nꞌaa jawꞌyyk doo ta ti panang ba habong do judah buuj rawehꞌeeh ti ananijas pa y tabagꞌeed dak ba taky hadoo: “wakan yy saw-ru mabegaa dak pꞌaa henh” nang mah y bahapee dag kan nayyw he tii ba,Nadëb
15762,be raganado ba be ahom sa mahanh sa panang ba naa be ahom ba be tsyym suun be tepyng padag kꞌaats tii da be badꞌoo rabahapah hyb nꞌaa dooh baad tado ba pꞌop haga do panyyg raky nadaheeh doo —nang ma ta kyyh sa ha,Nadëb
22084,ako noixoponoati rakoxo vanuke akoti itukapa ne ukeatiya yoko enepone ihae vanuke ikutipasikoponovoti xane enomone ra yuho'ixopiti,Terena
5513,mbaꞌeta petei tete regua ojexavai ramo haꞌe javive ꞌra ojexavai hexeve petei omboetea ra haꞌe javive avi ꞌra ovyꞌa hexeve,Guarani
10583,tahe andre jesuisi‑o simao didyde jesuisi simao‑o retehere urihimyo idi tamy rarybere: —kai simao tate joao riorere iribi tahe ani sefamy rarekre kani heka pedro rare,Karajá
21360,meiuran wiripi toto towy ok nata­naꞌeu kat hamo toipueti hawyi toꞌe — are pai koitywy atipueti raꞌyn tupana mipo­ꞌoro aipo­rekuat nuat sese mekewat saꞌa­wy­ꞌiwuat musei miwan miat mienoi ewy mekewat tupana ehay nimuat eꞌyianmiat miwan miat mienoi ewy e miꞌi miit ti iesui e hap het rakat mekewat mehi iuse saꞌyru e miꞌi ti mekewat tawa nasare kaipywiat sut hat e wiripi towy ok nata­naꞌeu pe,Sateré-Mawé
14695,co'a be yajem puje jesus pa o'subamupaya ip korosa jeje ce'uat'a ririt'a i omuy co'a butet iecugap a'o kay kuyjobit'umayu dak o'subamupaya ip wara'at pe korosa be- -xepxepayu pug korosa o'jomuy ip ipikuykuy be jesus ba'at kadi wara'at o'jomuy ip iba'ugat kadi jesus tak o'jekawen deus eju,Mundurukú
7331,naha tupana'ga ikwatijarukari ahe ve hako igwete ahe ei hako: “ndokwahavi pa ga nhandepojykaharete'ga reaporogita nomogitai pa ga ga javo ga pe” ei ikwatijara nhandereaporogita reki cristo'ga reaporogita'java'ea,Kagwahiva
24476,niyculuptinmi satanashca cachaycula jinaptinmi diospa anjilnincuna jesusta yanapa shapamula,Urubu-Kaapor
6702,nigodi niɡina oko “aɡica ane ɡodigecaɡaleɡe daxixe aɡicaantokaaɡini ane idoiiɡatibige” pida codidigida nigenoteloco ane yaaɡadi aɡica ini ane yakadi me iwoko nige limedi aneotedoɡoji me iloikatidi oko ane doɡoyiwaɡaditeda macataɡa naɡana iwaalo naɡa nipegi me dinigaje odaa aiwoko niɡida lawikodigi,Kadiwéu
12214,miriri yeꞌnen iꞌ kupiuya epuꞌtiuya pra awani maasa pra iꞌ ituꞌse pra eꞌtoꞌ kupiuya uwakiri pe ituꞌse eꞌtoꞌ kupiuya pra tiise,Macushi
5851,paulo ovae ramo judeu kuery jerusalem gui ou vaꞌekue ombojere rei okuapy opa mara rei hekokue ramigua omombeꞌu haꞌe rami tei haꞌe kuery nomombeꞌu pora kuaai guive,Guarani
14121,kabi i'um i'pi dak wekawen pit i'um gu soat em wekawen kay itabut jeedop ip adeayu — io'e,Mundurukú
19024,mas quando acenderam um fogo no meio do patio e se sentaram ao redor dele pedro sentou-se com eles,Portuguese
7755,“kiroki ga e'i ji ve ji poko ti javo – gapojykaharetero po ti ji amboheaporogita pyahu ga mongovo jijipyri avuirama nehe” ei tupana'ga ei ga naha joelva'ea imombe'ui tupana'ga nhi'iga kwatija hako joelva'ea rembikwatijara pedro'ga omombe'u ga pe no,Kagwahiva
20108,iwaze ipe niaha: — aharere suao batista soho batu myhyrinymyryhy — niaha sesus: — uta niwatihi ahaharere “aty sa kape tarabajatykta my” batu tyso — niy,Rikbaktsa
