index,TEXT,LANG
10492,kaiboho heka kristu tyyriti wese aoma toite riritinymy heka roimyhyre inywo‑ki inyrayky‑ki idi riramy kaiboho burubenykeki aobo kaiboho tewinymahate heka tamy betehebenyke tai tahe rierymy idi rariake ixideele idi rariake hare tahe idi rexibedeerynyke kaiboho heka kristu tyyriti wese heka toite inydeereny iwahidyymy heka tii rare kia tyyriti witxiramy rare ao ritidyyna manamy aoko riwinyreri deuxu tyytybytyhy‑di tahe riwinyreri ao manatyre‑ki aoko roritidyyreri inyraykyreny‑ki inyworeny‑ki roritidyymyhyre,Karajá
14592,imeneju soat em oceju kawen deus eju eywebeam eyaweg tobuxik puje ocebu'u gu ocesop jekawen am eywebeam imen oceju e'em deus pe: — bay ocekitpitpiyu juy egutaybin apen ebikuy ixeyu be jeku am iam — i — ixeyu juy egutaybin apen xipat exe iam apen ikere exe iam tak — i oceju e'em — iboam itaybit cica je'e ip ebiogbuk ixeyu mutaybitbin puye — i oceju e'em cebe,Mundurukú
3228,yataen-hodo kainwyneguyly modo xygatyby modo ehoguedyly imowadaunga,Bakairi
10709,isaia tule rarybemyhyre aoma judeu mahadumy wahe sowemy sowemy imahaduo hare tahe ibutumy tarasanamy reakre deuxu ele elemy rotyynykre timybo rarybere myna ijo‑o ruxetoena riwahinykre ijo‑o adehuna riwahinykre riixawidinyrenykremy,Karajá
24580,jinayalcaptinmi jesus nila: “juc-ladu nasyuncunap puydinincuna jinantin nunantam alafirsa duminalcul llaqui bidacta pasachin jinalculmi ‘allintam lulaya nunacunapa’ nil'a alawacunpis,Urubu-Kaapor
19845,ele nao falou isso por se interessar pelos pobres mas porque era ladrao; sendo responsavel pela bolsa de dinheiro costumava tirar o que nela era colocado,Portuguese
7797,tupana'ga nhanderuvete'ga tomombyry pe me jesus cristo'ga pavei nhandepojykaharete'ga pavei tonogatu ti ga pepy'a no,Kagwahiva
875,kapu ae ayhtohpyry ehtoh saaro kapu ae tooehse ywy xiaro sero nono pona typoetoke pyra sa ywy takorehmaneke pyra roropa yrome akorehmase xine oepyase orihse roropa oepyase oorypyryko epehmatohme ritonopo poenome oehtohkome tykase jezu eya xine,Apalaí
12522,—anna yenupanen anna yepotori taa piꞌ naatii upiꞌ yairi man maasa pra ayepotorikon pe wani tiise uuriya ayepotorikonya ayenupanenkonya aꞌpukon rona piꞌ man miriri waranti ayonpakon puu ronayaꞌnikon eꞌpai awani,Macushi
13349,ha yeyox te: —‍'axop tek mun tikmu'un kutok xup putup pepix mipkupnix tu' hak xup putup tuk xok putup 'iha 'axop te' yummug putup 'ugmun yag mun tu 'axop te' yummug putup 'ate yap-xehnag ha hapxopma 'ohnag pa yognu 'atak yog hamyummug 'aktux 'ate' tu hapxop noy 'aktux 'ohnag,Maxakalí
17044,nexa hoka talatya jihotyaha hatanakoako hatyaoseta kawiyatyaha toli kinatyaxa hoka tyotyaha jiyaha estevao ana hatyohekota nolokasekoatyahene hikoaha menane aka ekakoa xaneha wenakalati nonitata haware ekakoa hoka sehali kakoa mokotyahene iniraeharetyasenae saulo nexarexe xoimahaliti ana isaha haimanasenaiha enomana kaxaikone maheta,Parecis
4090,naꞌe aꞌe maꞌe meꞌegar aꞌe wa nehe uꞌam putar oho muiteaꞌu taw wi aꞌe wa nehe taꞌe ukyze putar maꞌerahy ipuraraw pyram wi aꞌe wa nehe xe uzaiꞌo putar uzemumikahy pa hehe wa nehe,Guajajara
1432,nhum ra kep kwat ne o xijere kama memojja kapi jakama nhum ra hpanha hoja o xijere o te ne goj rum mrymnuti kot me ho amnhiptar xa ha hkri xa ha hkapir pa jakama nhum ra kot me ho amnhiptar xa ha pikaja kama kamat ko htyk par kumrex hamri nhum mrymnuti me hkot me kot amnhi nhipex xwynhje ha kamat ko hpa nhum me amnhi xa htyx a maj amnhi nham o axpen kamnhar tyx kumrex ne a tirtum kot me hipex anhyr a amnhi ta omu ne kama gryk tyx ne tanhma ho kaper punuj to ho pa no am kot amnhi tomnuj xwynh a amnhi pumunh ne kot amnhi tomnuj kaga hket ne,Apinayé
26235,ije ar ama ar tumre jarenhja ne ar kuni amikajma'a metindjwynh mar ra'an ty metindjwynh kute kaben pynho mema myjja jarenhja kaben ja jarenh ja ne ar kraxje kute amim byr ket ne ty nam ar kute amybym noo omunhman prabe amikukam kuman tu amikam kinhkumrex ne mema kum —‍me bajtemkam ne bar iba me o pyka prokam ne bar iba pyka ja ne inho pyka djwynh ketkumrex ane,kayapó
21778,wetup ok tupana ehay moherep hat ti mehi akapu miꞌi tiꞌa­tu­muꞌe kahato itotiaria — pywo ti rat meiuran irane ti yt kat i hin i hamuat iꞌaman yne mesuwat yi tote toineꞌen e miꞌi hawyi ti aru mikoi koꞌi topap kahato hawyi yt kat hin i eimiꞌu topy­huꞌat aru e tupana uhepe e akapu miꞌi hap ewy topy­huꞌat kahato aikota toꞌe hap ewy mekewat morekuat kautiu topy­huꞌat morekuat pakup mo hap eꞌat pe ikahuro raꞌyn iꞌaman yne yi wato hap ok ta,Sateré-Mawé
11445,atroniku ꞌga upe juniasi ee upe je tejeꞌega monou ꞌga futaa jepytuna futat ꞌga jejui ꞌga rerowiareꞌema ꞌga ꞌga imonou imunepa moromunepawa pype je pyri ikue ꞌga jejui ꞌga remimonofera nane futat rakue nu yma jejui ꞌga ꞌga monou ojemomeꞌwaukaa rakue jejui ꞌga rerowiaara ꞌga ꞌga kwaapa najuejue etee futat kristu ꞌga ree ꞌga jemogypyygi je renunewe futat rakue,Kayabí
18526,va'ora vakajoamora'badaraha afobakhia adani kaariha afohanana kaariha kanahina gorani hiki-ra visaarivini kaba'i deu-ra vara vani'a'badaraki athii oadakia vahoariha vajahaka'oaki va'ora vavanihara kaimoni deus va'ora arakhaki bana jaharini arafiakia nikia vakabadaniki — va'ora ni'aha ada jesus,Paumarí
19235,pois ele esperava a cidade que tem alicerces cujo arquiteto e edificador e deus,Portuguese
1126,ta memo kaxyw na hte me pahto hpimraata me pahto hkra na kaxkwa kama kaper o me wryk xwynh pytar xwynhjaja ne mekaromnuti kot me pahte amnhi nhipex nyw o papa ha me pahpumunh kot axpen ma tanhma tirtum jarenh to kaxyw ne harenh o: —kokyy tirtum ahpumunh tyx o ahpumunh tyx jakama na hte tanhma me hipex to nhum me tam amnhi nhipex mex o pa na tirtum ahpumunh o ahpumunh ne hihtyx o hihtyx ane koja me ate amnhi to mex o apa ha me apumu ne a axpen ma tirtum jarenh ane amnepem korma memoj ket ri na pre tirtum me pakukama me pahta tanhma amnhi jarenh to hamri ne jejus kukwak ri a me panhipex ane jao me piita me kam ahpumunh o ahpumunh a amnhi to amnhirit,Apinayé
