index,TEXT,LANG
3185,awara uriza vende iedyly-ro watay trezentas moedas takaze kehoem taise idinherugu tokala anu ara kehoem tasewanize uguondo trezentas moedas pratagueto tamakehoem  koenda taise vende nhedyly ebyry ady pebaom modoram tiunduhoem — kelymo toenzepa pekodo nhunaguedylymo,Bakairi
17900,hoka jesus ekahe hiyeta otoka maxosehare hoka xane ekakoa sekose aka wenakalati nonitata hatyaoseta haxataho xolotya exose hiye hoka hakahe ekaokakisa ihiye hoka axene: — xoana xoalini hare hiyaiyita nexa,Parecis
6803,jesus icilatidi ica alejaado ane daɡadiaa ditineɡe jesus naɡa waxoditedinigi niwatece migo daato weiigi odaa jiɡicotedicogi manitaɡa epaa nigotaɡa,Kadiwéu
22873,yane enepone koyenoati ne noivana unati koeku kene ne akotine okoyenoa unatineoxo koeku ako iyusea koeku ya emo'uke ngereku itukeovo so'ixoti noivuna ne arunoe ako'o ha'a ne arunoe ainovo motovati enomone akoino akutikoko koeku ya uha koeti bibilea ya po'ike bibilea hara koe: “  itea itukovo apeti inixoati akoyeamo aunati xoko ihine anu'ukea ye'akeye xoenaena mani ko'imape yoko inixa ha'a ra arunoe kaha'ayea ko'imayea motova iko'imaxea akaha'a haina pahukovoti oko'ima  itea itukovo itoati ihine akoyea oko'ima epo'oxo enepo hakoti usotine yuhoti iko'imaxeokonomo koane atiu'ixo isoneu ha'a unatiyea kixeaneye akoyea ika'imaxa ihine koati unatimo koeku akoeneye ituke  yane'e enepone iko'imaxoti ihine unati ituke kene enepone akoti ika'imaxa unatineoxo ituke”,Terena
5808,haꞌe nunga rupi haꞌevea rami nhaipytyvo haꞌe vaꞌe irmao kuery anhete vaꞌe oenduave agua rami jajapo,Guarani
12551,tiise miriri epuꞌti toꞌya pra toꞌ wani piikaꞌtiton pe jesus wani epuꞌti toꞌya pra wani teuren sabado kaisari eta toꞌya paapa maimu ekaremeꞌnenan profetayamiꞌ kaaretari erenka toꞌya epuꞌti toꞌya teuren miriri waranti tiise ikupiꞌpi toꞌya tepuꞌse pra miiwini tiise jesus yewanmiri toꞌya ituꞌse pra toꞌ wani iꞌ ri see imakuiꞌpi inkupiꞌpi ton pra tiise miikiri rumakaꞌpi toꞌya poncio pilatosya iwi meꞌpotoꞌpe kaiꞌma tamiꞌnawiri aweꞌmenukasaꞌ paapa kaaretariya taasaꞌ yawiri ikupiꞌpi toꞌya tepuꞌse pra miriri tipo miikiri esaꞌriꞌpi moꞌkaꞌpi toꞌya pakiꞌnan poi miriri yuꞌnaꞌtiꞌpi toꞌya,Macushi
23056,be'ro masare nii nemokɨ niiwi taha: —yɨ'ɨ pakɨ nii pe'tise wee masisere yɨ'ɨre o'owi kɨɨ ni'kɨta yɨ'ɨ niisetisere masi pe'oka'sami yɨ'ɨ ke'ra ni'kɨta kɨɨ niisetisere masi pe'o' no'o yɨ'ɨ masika wee no'ora ke'ra kɨɨ niisetisere masisama niikɨ niiwi jesu,Tukano
440,“kure matose” tykase ritonopo yna a morara exiryke zae roke oturuko ynanase aomipona tymenekase yna ritonopo a tumukuru poko imehno zurutohme ahno akyemapory se hkopyra ynanase ritonopo akyemapory se roke ynanase yna kurohtao eneko mana,Apalaí
16995,a³­na²­sah³­la²­ i³­wa³­txi³­jau³­su²­ ain¹­ka³­tu³­ ro³­ma²­no²­ nu³­ka³­txai²­na²­ a²­hxi²­kan¹­jah³­la²­ i³­kwa³­na³­ta¹­hxai²­he¹­la²­ ain¹­ka³­tu³­ a²­so³­ta²­to³­ nu³­ka³­txai²­na²­ nxe³­ha²­kxai³­ ju³­te²­a²­ nu³­ka³­txa²­ a²­so³­ta²­to³­ nu³­ka³­txa²­ nxe³­ha²­kxai³­ ain¹­sxa³­ je³­su²­jah³­lai²­na²­ sa²­kxai³­ i³­sa²­so¹­sxa³­ sa²­tai³­kxain¹­ta¹­hxai²­he¹­la²­ ain¹­ka³­tu³­ sxi²­ha²­ kain²­thi³­na²­ te³­sxa³­ a³­nxai³­ta¹­hxai²­he¹­la²­ ain¹­sxa³­ wa³­nxin¹­te²­ si³­yxau³­ka³­khai³­su²­ jah¹­la²­ a²­i³­lxa²­ kai³­fa²­sah³­la²­ a²­kuxka³­nai²­na²­ a²­i³­lxa²­ a³­na²­sah³­la²­ a²­sxi²­ha²­ sa²­kxai³­lu²­ te³­sxa³­ a³­nxai³­ta¹­hxai²­he¹­la²­ nxe³­ain¹­saxkux ha³­la³­je¹­nhi¹­nai³­kxai³­lux wa³­nxin¹­te²­ si³­yxau³­ka³­khai³­su²­ jah³­lai²­na²­ sa²­kxai³­lu²­ a²­i³­lxa²­ kai³­fa²­sah³­lai²­na²­ sa²­kxai³­lu¹­ e³­te³­nah¹­lxi¹­: — a²­nu²­a²­ ka³­na³­ka³­na³­jah¹­la²­ so¹­lxi³­ je³­su²­jah³­lai²­na²­ so¹­lxi³­ ya³­lu²­kxi²­ne³­ju³­ta²­ wi¹­na³­li¹­ kai³­fa²­sah³­lai²­na²­ wan³­txa²­ ju³­te²­a²­ nu³­ka³­txa²­ a³­nhai¹­tun³­te²­nau³­xa²­ ye²­yhain¹­ta¹­hxai²­he¹­la²­,Nambikuára
16938,ja¹­nxe³­jutsu²­ txa²­wa³­ta³­syah¹­lxi¹­lxa²­ je³­su²­ kris²­tu³­jah¹­la²­ txa²­wa¹­hxi²­kan¹­ta²­ si³­yxau³­jah¹­lo²­su²­ ha²­kxai³­ nxe³­jah¹­la²­ thai³­ti³­la²­ a³­lxi¹­nxti³­ju³­ta²­ ten³­sa³­nha²­wa²­ ja¹­nxa¹­jau³­su²­ txai²­li²­ pau²­lah³­lo²­na¹­xai²­na²­ ta³­lu²­na¹­wa²­,Nambikuára
458,tosenepose ropa jezu tymarokomo a morarame tykohmase ahtao nomikoae ro toximose jezu poetory tomo tapyi tao tapyi eutary tapuruse toto a juteu tuisary to zuno toexirykoke morarame jezu tooehse toto ranaka ynara tykase ynororo eya xine —toretyke pyra ehtoko tykase eya xine,Apalaí
11616,kristu ꞌga pee erowiaramu ꞌga amu pe pymiau ꞌy pe kristu ꞌga rerowiaara resaukaawamu pejepymi re pee pejejemujaa ꞌga ree aꞌeramu ꞌga pe nerekou,Kayabí
13611,tik te  te mo'pok xop ha' tehe' hapxip 'iha' kuxa mam ka'ok xop xohix noy na' mog ha genex yiy'ax yog tikmu'un te: —‍'amniy xohix ha 'axop tek xit'ax popmaha yumu yog hok mam xop pu' paya 'ugmug yiy'ax xop xate' xaxok tuk xit'ax 'ohnag hom 'iha yoneo yiy'ax hok mam xop pu' popmaha' kaxiy,Maxakalí
21269,saꞌa­wyꞌi ahaꞌa­seꞌi musei timo­poiꞌam ariaꞌyp posak ete moi iaꞌakap imehit rakat mohag wo miꞌi tutunug yahig note moi tok pe moi mieka­tuꞌu koꞌi moehaite hamo ipap tet pupi miꞌi hap ewy ti aru uito miitꞌin ykeꞌet taꞌa­tu­mo­poiꞌam ariaꞌyp posak ete e miꞌi hawyi meiewat iꞌatu­mi­mo­poiꞌam mohey haria wyti aru wuatꞌi eꞌat piat ieineꞌen hanuaria tukup­teꞌen e uimo­poiꞌam aru mekewat moi iaꞌakap ewy miitꞌin moieineꞌen hamuat e iesui,Sateré-Mawé
10394,jiary kaiboho ibutumy aluurenyre deuxu ibutumy inyboho ritarenyre kia ibutumy ariritinykemy idi rahotinyra inyboho heka ibutumy deuxu sy mahadu roire iwese iny rityhynymyhyre wese tii iny ritynynymyhyre iribi tahe iny mahaduo adee nade iny inytyhyna riwitxiradyynykemy adireny ratxireri iny heka inatyhyna biyrubunybenyke obitimy rarehyyke kia obitiko mahadu ayreny‑o ralora tiiboho deuxu rityhynyore deuxu inydeereny awi heka rare oraru‑ribi iny ritarenyreki kia obitiko mahadu tahe kia wese rarybere: —oraru‑di atxikeki kia ao aoko rare deuxu dori iny oraru‑ribi ritare jesuisi iny wedu rare iny iolo wahe tiiboho tule rarybere: —deuxu bityhynybenyoke deuxu ihetxiu rieryre kia wese tiiboho rarybekemy tai tahe tii ritynynymy ihyre tiiboho bedeheotybina‑o riteonyke,Karajá
12212,jesusya taꞌpi: —tamiꞌnawironkon tinpimiꞌpi pepin aroꞌtasaꞌ yaroka umi esaꞌya miriri waranti tamiꞌnawironkon paapa pemonkono pe pra tiweꞌsanon moꞌkaiya tipemonkonoyamiꞌ koreꞌtapai —kaiꞌma toꞌ maimu yuukuꞌpi jesusya —inkamoro yeꞌkakon tipiinamai pra eꞌti maasa pra toꞌ wani enkaruꞌnankon waranti miriri yeꞌnen tiaronkon yenupa toꞌya eserike pra toꞌ wani enkaruꞌne siꞌma enkaruꞌnanya tiaron yari eserike pra awani yari yuꞌse tiwani ya toꞌ eꞌsoroka ituꞌnakan yaꞌ saꞌniri,Macushi
24490,• salomonpa chulinnatacmi roboam roboampa chulinnatacmi abias • abiaspa chulinnatacmi asa,Urubu-Kaapor
16256,nxe³­ya³­sai¹­nha²­kxai³­ sa²­ba³­to³­nxe³­ti³­xa²­ thi¹­nai²­na²­ a³­li³­ya³­sain¹­ka³­tu³­: — ka³­wa³­lxa²­ yxo²­ka³­teh³­nau³­a²­ ju³­te²­a²­ nu³­ka³­txai²­na²­ sa²­kxai³­lu²­ txa²­wa¹­su³­na²­ i³­ye³­kxi²­te³­lhxa³­ a³­wxa³­sxa³­ a³­nu²­kxai¹­nhxai²­na²­he³­na¹­ ja¹­nxain¹­tu¹­xa¹­ nha¹­jau³­su²­ ai³­sxi²­ya³­sain¹­na²­he³­la²­ ya³­sai¹­nha²­kxai³­ a³­wxe³­nha¹­nu²­la²­ txu¹­ti³­nau³­xa²­ i³­yau¹­u³­ain¹­si¹­na¹­he³­la²­,Nambikuára
13892,ha yoneo xop yog 'amuk xexka 'axet'ax “pam tokatok hok” kux hak mug pip pinio tu' tu mipkox hak mug mog tu konag yimu' mog ha 'amniy te  nog 'ihak mug mog tu moktu moxaha tonot tu' ha' noy xop mutik yay tu nu'naha' tu' pip 'amniy te  ha,Maxakalí
18767,deua bini'a'aha ada moises kohana: “onofihi ida ija'ari-ra okajoamoravini; okajoamoramanihi onofihi ida ija'ari-ra ova'adivini; ova'adimanihi” niha ada deus,Paumarí
3534,sainse mara deus eynynonro modo deus ize ato ara kehoem nhehoguedo anri awara aidyly adaguly-ro wara adara ioze ehoguedyly awyly xutuen-honze eagamola ise deus ispiritury deus waga enomedazemo maka awaka ioze lela ehogueni modo mawanka deus ize ato tohogueniem,Bakairi
5375,ndevy pe ma yva pygua poꞌakaa roke peꞌaa ameꞌe ꞌra mbaꞌemo yvy re rejokua vaꞌe ma yva re voi ojokua pyre ꞌra oiko haꞌe ra yvy re rejora vaꞌe ma yva re voi ojora pyre ꞌra oiko — heꞌi,Guarani
23074,apera e'katirare e'kati tamuya apera utirare uti tamuya,Tukano
20195,kyze estuba tapara taypykta tsimyharerewabyziureta kape niy: — asukabyity iktsa tykta — estuba zuba suda iknykta mydiri dawi tsekokatsa atahi ipirikwyhyha mysibabaribaik iwaze hi papeu humo iwatahaha pinyba atakta abazubata tsipunihikreta parini wata atahi isokpykziurenikita satanas iharere bo hyy mykara,Rikbaktsa
14915,— warara'acayu be dak kawen idipat oguwen- -wara'atka watwat pe dak — io'e — “deus soat kukukan je'e” i juy oce cebe ip — io'e — deus cuk omudot ibo ekawen muwen am — io'e jesus,Mundurukú
1228,me kot amnhi to runh ta me ixte jejus kot ixpa ho ixpa xwynhjaja amnhi kukama ijamaxper ne amnhi ta jejus kukja ne kam: —kwa me inhma memoj jare pahihti nhyrma me ixpe pahi ne anhihko ha me ho amnhiptar o ri ixpata a me ixto kot paj we me ho amnhiptar rax o ixkwyje jakre ane,Apinayé
26403,ne kam amu te temo ram ne jan tu myrbe tym tym ne arym metindjwynhma amijo a'uw ne kum —‍djunwa aje itokry ikaprijabe ipytar pram jabej ipyta nar kon kwarik wanh ra'a ba tu itokry djam ba ne ba amimarkot ar amijo iba kati akabenkot ne ba ar amijo iba ane,kayapó
18371,oniaroa vakhaniha adani judeus kaija'ari vaka'ojomo'iva abono jerusalea vikha'iki vakhaniha: —bajadi vakadika'da'di biosibo jahari onikia jesus va'i-ra nahonariahihivini biosiboa bino'aki ada jesus danona bikaabokaja kaimoni ida bajadi akara'o'ini — vakhaniha,Paumarí
10857,inyboho tahe iximy rekexiobitidyynyke ywina‑di ityhyna luuna‑wana heka iny orarunareny itxena wesenamy rikitidikre tarasana tahe inyratiywina wesena rare tarasana rarosona wahe,Karajá
25073,ni'wam nori ha isazei'wa nori ha te 'rawi te te si'ama 're rosa'rata za'ra nima ha bada ha romhuri'oze ha iwa 're irere'e mono sidapasi bada dama 're ipire za'ra mono zem na ha dure ni'wam nori isazei'wa nori ha te te da'ama 're rosa'rata za'ra asa aiwapsi bada ha ubure dama 're haimana za'ra mono nhere ama 're idahaimana za'ra mono zeb da ha taha wa ate wa'aba mono ba romhuri'oze bata mono na asimirosa'rata mono ba te za asiptete sina ama 're aihaimana za'ra wa'aba mo to oho na si,Xavánte
12370,—miriri piꞌ tauya —taꞌpi jesusya —tiwin wei paapaya tamiꞌnawironkon yenumi yai iꞌ taꞌpi tiuyaꞌnikon ekaremeꞌse toꞌ eꞌmiꞌsaꞌka kupi siriri paapa rawiri miriri tamiꞌnawiri iꞌ taꞌpi tiuyaꞌnikon seꞌ tapairi ekaremeꞌtoꞌpe toꞌya paapa piꞌ —taꞌpi jesusya —maasa pra amaimuꞌpikon wenai paapaya taa kupi siriri: “imakuiꞌpi pe naatii ayenumiuyaꞌnikon siriri” taiya miiwini pra awani ya mori amaimuꞌpikon wenai paapaya taa kupi siriri apiꞌnikon: “iꞌ waniꞌ pra man mori pe naatii” taiya kupi siriri,Macushi
19481,por meio de quem obtivemos acesso pela fe a esta graca na qual agora estamos firmes; e nos gloriamos na esperanca da gloria de deus,Portuguese
9397,osemba-ma upe teta-gwi hikwai oime ou-ma hikwai hesu renda-koty ogwaꞌe neꞌira vyteri ogwahe hesu-pe,Kaiwá
16172,te²­ya¹­nxe³­jutsu²­ tu¹­txi³­nau³­xai²­na²­ sa²­kxai³­lu²­ a²­we³­ha³­lxa²­ ya³­lu²­kxi²­tai³­ta²­ ka³­ten³­su²­ i³­sa²­yxau³­xain¹­ta¹­hxai²­he¹­la²­ yxo²­i²­ai¹­nha²­kxai³­la²­ yxan¹­ta¹­ a³­xai²­na²­ sa²­kxai³­lu²­ txa²­wa¹­su³­na²­ wan³­txa²­ a³­na¹­si¹­jau³­su²­ i³­khauh³­lxa³­tain¹­yah³­lxi³­ta¹­hxai²­he¹­la²­: — txa²­wa¹­su³­na²­ a³­na¹­yah²­lxan³­kxai²­nan²­tu³­ wa²­nhxa³­txa²­lxa¹­tu¹­wi¹­ nxe³­jau³­xai²­na²­ a²­la²­ ain³­kxain¹­kxan²­ti³­ txa²­wa¹­su³­na²­ yxo²­i²­ain¹­kxe³­su²­ a³­na¹­ain¹­ta¹­hxai²­nxa³­he¹­la²­ — oh³­nau³­nu¹­ka³­na¹­ kxa³­nau³­a¹­ ka³­te³­na²­ wi¹­yxau³­na¹­ju³­ta³­nu³­a²­ wah³­nxa¹­tu¹­xa¹­ a²­e¹­nan¹­jau³­su²­ ta¹­hxai²­he¹­la²­,Nambikuára
15941,ti mꞌ jesus ky hadoo enh: —taganahꞌood ba be ha hahy panyyg nyy dꞌ tagahoot panyyg wob be ha —nang mah,Nadëb
9587,hesu mita ramo onhomongeta gwi nhandejary nheꞌe mboꞌeha kwery ndive ha tuvy kwery oho meme hikwai jerusalem-my aretegwasu pascoa ary ohasa meme hagwa upe-py hesu ogwereko-ma ramo doze roꞌy oho indive kwery jerusalem-my pascoa ary ohasa hagwa upe-py judeu kwery reko-rupi oho hikwai ohasa-ma rire aretegwasu oho jevy-ma hikwai gwoga rape-rupi ha ohokwe-vy heꞌyi kwery anho-ma ojeꞌoi hikwai ha hesu katu nomoirui ixupe kwery ojeꞌoi ramo ha haꞌe opyta jerusalem-my ha tuvy kwery ndoikwaai ipytaha “gwapixa kwery ndive oho hesu” heꞌi moꞌa hese ha kaꞌaru-ma ramo ae oheka moꞌa ixupe ha ndotopairy gweꞌyi kwery ndive ndoikoiry ave gwapixa kwery ndive ndoikoiry ave upe pygwa paꞌu-rupi oheka rei ave ixupe,Kaiwá
8207,ky canoa mag to jykren ni ge ehe tog ny ha ra kaka vy ti tin ti ky ag tog ti vog jafa ty ti vog ti ky tog ag my ki ke ti ti vog mu ag munh ke ra tog ti mu sir ti vog jafa si ra tog ki ke mu canoa mag ti,Kaigáng
22143,koane itukapu veo'u enepone koati ihinovoke vaherexino itike yusikoneni tituki koane kiriki akotike malika motovati akoyea vaherexea itike mani unatine akoyea poixo'o veo'u yenopi vanuke yaneko usoko ko'iyea veo'u itea yenopoti ipihoponovokutike —‍kixovokoxoane jesus exokoatihiko konokea akoyea iyuhixapapu saya'ikopeova ne vahere ituke,Terena
4578,aipo peiko tuwe maꞌe kwaw par romo peiko maꞌe kwaw par romo pezapo ikatu maꞌe peho peiko nehe peiko weraꞌu zo amo wanuwi nehe nezewe mehe pexak kar putar maꞌe kwaw par romo peneko haw nehe purupe nehe,Guajajara
2187,iua teoso ininiua sapiretakari kaiaopokori auapika kotxi erekari teoso sikakiti kakitimoni oerekari iua teoso ininiua teoso sikari aparaa iaxitikiri kakitimoni iua aparaa oerekari iua teoso ininiua takari kikio auakari iua sikakiti erekari apaka oerekari kakiti iua teoso ininiua teoso sikari nipokori ikini sereti kakitimoni ikara oerekari iua teoso ininiua iua sikapoxokonitari aakixinire ikara apaka oerekari iua teoso ininiua,Apurinã
6716,jinaɡacipeta viinyo daɡa adinemakatiti igaataɡa ɡadibeyacaɡatitiwaji pida ikani liwigo aneotedoɡoji me ɡadajacaɡati,Kadiwéu
17398,waiyexe maniya nawenatyakeheta  corint  corint exeharenai tahi davi xakai aokowita etake enore waiyexenai aohenerenai nihalaharene tahi iraehenere xowaka iniyalahare enomaneha maotyaneheta hoka hatyo hiyeta haliti waiyexe aokahene waiye kaiserehare atyoite tyaohena haiyaharenae enore atyo iniyalahare enomanenaeha maotyaneheta exahe enomane iniyalahare hoka emaisaheta waiye kaiserehare atyoite hatya haliti tyaonehena enore atyo iniyalahare enomane maotyaneheta hoka,Parecis
15691,“be sahonh he be maa newe ha y hꞌyy kaꞌeeh do je padꞌyyt he kahetꞌaa do ha pꞌop haga do sahee maherꞌoot doo je nesaa do ha jꞌaa ketse doo dooh da tahob ba banesaa henh pawop nuu me dag radejep do kamaneeenh doo” jesus ha ji hꞌyy kanae ba ji hub dajeb ba ji hꞌyyb tym dajep hadoo na-aaj he ta jawen teeg hoo henh ji pꞌop haga do ky nꞌaa etyy noo go ji hꞌyyb tym dajep doo dooh tagawatsig ba ji ahob hadꞌyyt he da ti hyb nꞌaa“pawop nuu me dag radejep doo”ta ti kamaneeenh,Nadëb
9238,ani pendejehe anho rei peiko meme tei pende rapixa-rehe ave peiko pene manduꞌa meme hese,Kaiwá
3191,myara lapyla ise xira auguehobyry modo aidyly adaguly maentuomo kodopado iwaguepa awyly mauntulymo,Bakairi
