index,TEXT,LANG
16701,ja¹­nxe³­sxa³­ kwa³­jan³­ta²­ so³­ta²­to²­nau³­xa²­ a²­wa²­la²­ka³­lo³­a²­ kwa³­thi³­la³­ka³­lo³­a²­ u³­whi²­kxi²­nyhain¹­te²­ju²­he³­la²­ kwa³­thi³­la²­ a²­ha³­la³­san¹­ka³­lo³­an²­tu³­ u³­whi²­kxi²­nha²­ kwa³­thi³­la²­ u³­nhe³­he¹­nha²­ka³­lo³­an²­tu³­ u³­nhe³­he¹­nha²­ nxe³­ain¹­te²­ju²­he³­la²­ nxain¹­ju³­tan¹­te²­kxa³­yan³­tu³­ a³­nhe¹­lain¹­kxai²­nan²­tu³­ u³­hixto³­nyhai¹­nhi³­nxnxa³­wa²­ ja¹­nxe³­kxe³­hu³­nxe²­ nxe³­te²­ki³­na¹­xai²­na²­ a³­lan²­ti³­hu³­ju³­ta²­ yxau³­ki³­te²­ki³­na¹­xai²­na²­ je³­su²­jah³­lai²­na²­ wan³­txa²­ yxo²­i²­sxa³­ yxau²­xai³­ki³­sa²­kxai³­ a³­lxi²­waun¹­nyhu¹­sxa³­ yxau²­xai³­ki³­sa²­kxai³­ je³­su²­jah³­la²­ txa²­wa¹­ko³­nxe³­ti³­ kai³­ki³­ju³­ta²­ a³­wa²­su¹­te³­jah¹­la²­ a³­ka³­nxi²­ju³­ta³­nu³­a²­ yxo²­i²­sxa³­ yxau²­xai³­ki³­sa²­kxai³­ nxe²­ yxau²­sa²­te³­a³­sah¹­lxi³­he¹­la²­,Nambikuára
470,jezu e ytotopopyry poko jezu enesezakoro to maro mame jezu e toytose jezu enese repe zakoro to maro yrome ytopyra tokurehse ynaroro ahno imoihme exiryke,Apalaí
6173,odaa jona walokoditicogi lodoe niɡidi noiigi odaa ja dalaɡatetibigimece aca niale fiigoigo loidena eotibige me yakadi me nadi jesus leeɡodi idiaaɡigotetece digoida aneitice me dalaɡate,Kadiwéu
12655,miririya pedro  koꞌmamiꞌpi miikiri yenu pikiri moropai taꞌpi pedroya ipiꞌ: —anna eraꞌmaki —taꞌpiiya miikiriya toꞌ eraꞌmaꞌpi iꞌ toꞌ nitiri yapisipa kaiꞌma eesenumenkaꞌpi teuren,Macushi
14004,ixeyu mujum pima o'jekawen ceweju ip — ade gu juy epetujowat eyjuap tag — io'e cebe ip — eyba'ip gu epeyoptujowat dinheiro mun tak ka'uma eyxat tak ka'uma dinheiro dak ka'uma eyekamixa dak pug ma epetujowat — io'e,Mundurukú
15637,keh y maa newee doo ky nadaheeh doo ajꞌyy hꞌyy gatamah do hadoo hood jo ta tob tatamaa sooh do hadoo adoos naeng agꞌyyp tamii ta tob ha bahꞌood ahem ta ha tii ba tabate hyng sahonh he takarejaa ta tob —nang mah,Nadëb
13527,ha yeyox te: —‍'ate xa hapxe'e 'aktux 'a' moyyex te xa' popma 'ohnag pexkox yog pam pa yognu 'atak te xa' popmaha pexkox yog pam xe'e' topa te pam 'um popmaha' ya nom te pexkox tu' nun ha nom te tikmu'un xohix hinna mokuma'mog ha' kux 'ohnag kaxiy,Maxakalí
21761,maꞌato karape aito iesui mohey haria watu­we­ꞌa­tunug waku ahehay yne aimikuap pusu puo yn yt naku i ahehay itote tupana kape atipy piaria pusu puo maꞌato miꞌi ta watunug itote pote miꞌi hawyi putꞌokꞌe itote wetup ok yt iesui mohey i hat i te yt aheko kuap i te hat miꞌi hawyi — are pai are an iꞌatuꞌe taꞌi mesu­wa­rotiat hesoꞌok takaria iꞌatuꞌe neꞌi taꞌa­tu­wa­netup hawe katu­pono yt taꞌa­tu­mikuap wuo i ahehay tupana kapiat pote atipy piaria pusu puo pote,Sateré-Mawé
3999,aituo eagonro aguely: — ara adakezeba ika deus maynrentaymba ama azakala awaka ara kydasenagazedyly azakala ise kyiguely awaka ara lapyla kurama akeala aguydaieholy-ro inakanhe itybyma kura akeala aguydaieholy awaka ola adaityby keba — kely myani,Bakairi
25201,ubure asire isazei'wa 're aihaimana za'ra wa'aba mono wa te za aso'utu na asisawi sina 're asitob'rata hara za'ra wa'aba mo amemha ubure cristuhu zazei'wa nori ha i'upsata mono ba siteme 're isi'ra'oto mono nori ha te dure ama asawi za'ra wa'wa,Xavánte
11105,aipo renupawe ꞌga upe oporonup maꞌefera ꞌga awau ꞌga wi jefaruu ꞌwyriara ꞌga nane okyjau ꞌga wi “romanua ae nopofar ekoeteaꞌuweri” ꞌjau ꞌga ojeupe aꞌeramu ꞌga okyjau ꞌga wi,Kayabí
22880,embemo titu pihea xepakuke koane apemaka po'inu uti xoko jesus mbahoe xane'iyea inixeakopo itukeovo namukeopiti tiuketi ne titu ako kalihuina koahati pohutine visoneu undi yoko titu koahati pohutinemaka kixoku vitukeovo,Terena
8910,tope vy a kosin jene ti ty epra ke ag krenkren han je ti pi je sy ajag vog konan je inh jeneꞌ” he tog jesus ti nicodemos my,Kaigáng
2110,xesosi itokakitakana atoko sotatoakori kosekari xesosi maka imatsorakitarina imaka mata imatsorakitana ninoa ipi ipi pakini apakapini ikapani ati sotato apakapari ipixini ati sotato apakapari ipixini itxaapota xesosi maka ati imaka patapi auakari imatsorakitana kotxi iotsare auari peerekari,Apurinã
1025,kuma pix ma ixte amnhi nhipex o ri ixpa jakama koja tapxipix ixte kam amnhi nhipex a ixpumunh kot tanhma ijarenh to ixte kam amnhi nhipex mex a ijare ry ixte kam amnhi nhipex mex ket a ijare am tapxipix koja tanhma ijarenh to no koja nham meho ry me ato a ijarenh ane pa ama ne am ama ry papam tanhma kam ixte amnhi nhipex mex to ha kam amnhi jarenh japer hamri ne am ixtyx kam a amnhi nhipex anhyr a amnhi jarenh kapry pahihti kris pix kot hpri ha me pahte amnhi nhipex kot pahpumunh jakama tapxipix koja tanhma me pajarenh to,Apinayé
4217,aꞌe ꞌar mehe amaraaw nuiko kwaw upireraꞌi imonohok kar har romo aꞌe agwer maꞌe uzeapo aꞌe ꞌar ꞌym mehe we,Guajajara
10830,ihewoludutyhy tule ibutumy roire wytese‑wana tahe ituerenyre irioreolemy,Karajá
20233,asaktsa satanas hyrikoso sapybara pehatsa sibo mybarapetu mykara atakta mybarawy ezektsa deus wata isopyk mozihikik ihumo hi imysapybyikia bo zuba mytsaty mykaranaha asahi sihyrizikubyitsa watsa unata pyrik mykaranahatsa watsa deus wasania ty okoro eze kywa hawa mozurukunaha sihyrinymyretsa batu pyik pyik zikaha kiristu imysapyrenikita myhyrinymyretsa deus wasania ty ana ty hi nimyhyrinymyryky kiristu deus wata wasaniha humo myhyrinymyretsa asaktsa sinini ykarawy bo maha ana humo hi batu sihyrinymyry deus wasaniha humo batu sihyrinymyry sesus harere bo hybyri nikaranaha iwatsahi batu sispirikpo katsaktsa mypetu ba zikaha: — o myharere bo hyy tsimahaktsa — iwa ba zikaha katsa hi: — o sesus kiristu harere bo zuba hyy tsimahaktsa kytsa ipe: “ikiahi aba zubata” tsimahaktsa iwa pykyhytutaha iharere humo zuba hyy tsimykaranaha — tsimaha katsa ja kiristu mymysapywyikik iwatsahi ihumo tsipahatsumuehinaha ipokzi ahatsyhyryze tarabajaziu tsimykaranaha iwa hy isuknihibyize iwororo babyize deus tihi: — okoro tu zik — niy atsoko okoro yzik niy atahi okoroze tu waha isapyrenikia ty mybo piwatawy mymyhyrinymyry — kamysapyrenikita kapunihikreta — anatyhi mymyhyrinymyryky kiristu iwata imysapyrenikita deus wata iwaze isoho humo tsinymyrykynaha kiristu humo tsinymyrykynaha iwatsahi deus humo niwatihi tsinymyrykynaha,Rikbaktsa
24661,quiquin jesusninchic-ari anwan caycuchun paypa llaquipacuynin llapallayquichu cachun chaynu cachun,Urubu-Kaapor
7596,—‍tajipyhygi ei jesus'ga hea pe a'ereki ji ndajiupiri ve jiruva'ga pyri ei ga eho ti nhiiru'ga pyri nhiremimbo'ehara'ga pyri emombe'u ti nhinhi'iga ga pe tokwaha ti ga javo ei ga kiro po ti ji jiupiri jiruva'ga pyri ganduvete'ga pyri gaha ji ambohete tupana'ga gaha ga ombohete no ei ga emombe'u ti ga pe tokwaha ti ga jihoagwama ga pyri ei jesus'ga hea pe,Kagwahiva
9250,ha  katu ndahaꞌei nhande resape teehara nhande resapehara mombeꞌuhara ae ojekwaa ou-vy,Kaiwá
