index,TEXT,LANG
2173,hisapiretanako ninirimane atoroniko xonia pakini nixinikamanapitinina ninoa mitxipe ninoa aua notakata kateia aki teoso kakitimoni iokanatakini iteene imarotana atoroniko xonia pakini ninoa ipi auikari kristo sakire iua sakire nauikini apisapanika,Apurinã
5781,ayvu pora oendu haꞌe omombeꞌua re paulo ijayvuague haꞌe rami xeayvu vy ndaꞌu ay avakue pe ri ajejou pora uka tyra pa nhanderuete pe avakue rive ri ndaꞌu ambovyꞌaxe mbaꞌeta avakue ambovyꞌaa rupi rive aiko vaꞌe rire ndaikoi ꞌrague cristo rembiguai,Guarani
23394,apeye otese kape pota wa'teropɨ bɨrɨ ke'asa' pota pe'e teere pi'ri yɨ'rɨa weheka'sa',Tukano
17312,enaose ferakenehena ite hoka kaotyakehena enore xaokalita hatyo atyo kalorexenae xekohase xekohasetinae xekohase hatyo atyo haterore kalorexe waiyexe,Parecis
25848,ma'ape aihaimana nhimiza'rese sina 're aihaimana za'ra wa'aba mono dure 're asi'mada'a pese za'ra wa'aba mono e mari wa da'rui'wa ha dateme 're mori wa wa'ubure nori nhib'apito ha hu'u zere pa ha wairo sina tisa zo 're inomro mono ne te dateme 're mori u'a wanhib'apito si da te dasina 're i'mada'a u'asi za'ra mono ze ha te te dawi 're a'uprosi mono da,Xavánte
11588,mamaꞌeaya jarejeupe ijesaukaramu miamu jane jarekuꞌiramu etee futat jarejemogyau jarejeupe mamaꞌeay jesaukaramu jane jareapyteratanamu jarejemogyau jupe mamaꞌeaya jane mojemogypyygukaa aꞌjea futat jarejuwarete ꞌga ree mamaꞌeay upe janeapyterataa esage janeruwarete ꞌga upe “eneresage jee” ꞌjau nipo ꞌga janee mamaꞌeay upe janeapyteratanamu aipo ꞌga ꞌe kwaaw ire jane ꞌga ꞌjawe futat jarejemogy rapesaka jarejemogyau,Kayabí
12165,moropai miriri uva yasuꞌkaꞌpi toꞌya waranti manniꞌkan pemonkonyamiꞌ eꞌtiꞌkaꞌpi cidade po pra miriri itenseꞌ yaꞌ min waniꞌpi uva yekku waranti eepaꞌkaꞌpi marari pra eseuwarapo  quilometros kaisari min ekaꞌtunsaꞌ kiꞌpi waniꞌpi moropai mai winikii awaniꞌpi tiwin metro arakkita pairi kaisari imairono waniꞌpi,Macushi
13188,ha yeyox te: kokexmax hex pet xix putuxnag xohix pet pak mun ya tikmu'un kutok 'ak pet 'um pip'ah 'u kopak pihi' kaxiy,Maxakalí
8489,ky sog kyru ag jyven sor mu ajag my sog: “un sanh ty ajag my nen u to mu en han ni” he sor mu ky sog venh kar jyven sor mu ge venh kar my sog: “jagne to e he tug ni” he mu “jagne ki rir ha han ni jagne my nen u ha kar han ni” he sog mu tag vy ran ky ni tope vi ra ki ha me “tope vy u ty jagne to e he mu ag kato te ti ha ra tog u ty: “un si vy ty inh ni” he mu en to ha ni” he tog tope vi ra ki ha ky vesy un mag han sor tug ni,Kaigáng
992,yrome ritonopo poetoryme kuexirykoke tuaro sehtone etypyra roropa sehtone soutatu tomo a pake tupuropuru apuru tyrise tupuhpyry apuru roropa tyrise omopyra pyrou ehtohme yrome kymaroko tyoro jezu enetupuhnoko sytatose kuesekome ritonopo pyno sytatose imehno pyno roropa sytatose jezu a kypynanopyryko eraximako sytatose apoto konoto htaka omopyra kuehtohkome,Apalaí
