index,TEXT,LANG
14217,— tapupuyu ibapug ma juy davi oguwen eywebe — io'e pedro jebadipyu be — kuyje ma wuy'ajore'um oe'u- -ya'obuyxiat'um oe'u o'jomog ip witabikuy be gasu dak puk ixe'um mogapkuy omuy ma,Mundurukú
2730,atao inakari nisapiretai kakiti nota iokanatakiti hitemoni hapakapinia nota apaka hapakapa hapakapiniano nota hapakapari apaka nota iokanatakari hitemoni —itxa xesosi,Apurinã
25836,tawamha zezusi te asa wama nhari za'ra: — 'ri aha u te za oto ai'aba'rei wa'wa aiba ha asiwi sopete aba da tawamha ane te za tama izadawa wasu'u wa'wa: “wama rowahutu'wa ha wa za aima sadawa wasu'u za'ra ni ane: ‘inhibada ha romhuture di oto imama te te ipisutuze ha i'ama asorowa ama wa za wasa ha huri ni isire 're inomro mono nori me pascowa na dato nhisi na 're idasaihuri mono zem na ha’ ” ane te za tama izadawa wasu'u za'ra wa'wa aiba ma — ane ha ma to zezusi ha wama waihu'u za'ra,Xavánte
18034,— iniani okamakhirarihi — bini'aha jesua bigathanihi ida athini: —ka'oa hi'oamanija hida iathini ikamakhirarini-ra ikahivini,Paumarí
24230,chaynu jawca cayaptinpis lot chay sodoma malcapi yalamuptin-pacham dios nina fisyucta cachalpaycamul lluy camacaycula jinaptinmi chay malcantin nunacunaca uchpaman muyula,Urubu-Kaapor
5710,xapyꞌa rei amongue oporandu ꞌra mbaꞌe re pa pejoraa re haꞌe rami ra aipopeje: “senhor ma oipota haꞌe gui ogueru ruka voi ju ꞌra apy” peje ꞌra,Guarani
22267,yaneko kaxehiko enomo kurikoti hokeonu koane enomo xane itukoheovoti kurikotihikomo po'inuhiko hokonuti xoko xanehiko puvati enomakamo puvokokoti,Terena
7447,jesus'ga oko judeusva'ea mogitaharava'ea rovai pyteri pe iko'emame xava'eve'ga nhimono'ogi ikwava'ehara'ga nduvihava'ga pavei judeus'ga mbo'ehara'ga pavei no ga ko judeus'ga mogitahara'ga kiro ga jesus'ga mbuhurukari gwovai pyteri pe ga pe ga ei:,Kagwahiva
13396,topa ya' koxuk 'ap yin xip'ah ya' max pu tikmu'un topa pu nuktettex yay kuxa ha tu topa yog hamyummug xe'e yummug kaxiy,Maxakalí
16890,yah³­lxin¹­kxai²­nan²­tu³­ sxi²­ha²­ wi¹­la³­wi¹­yhah³­lxin¹­kxai²­nan²­tu³­ kan²­txi³­ yxau³­jah¹­lxi³­he¹­li¹­ hen³­txi³­ta³­lun²­san²­na³­na¹­ yah³­lxin¹­ka³­tu³­ a³­li³­xi¹­jah³­lxi³­he¹­li¹­,Nambikuára
20690,kiristu tuktsa humo tsimypokzitsiukreta ana watsa hi kytsa tahaokeza humo simypokzitsiukretsa anasoho hi piwatawyky tapara ana soho humo batu myhyrinymyry aba zuba tsinymyrykynaha,Rikbaktsa
12098,inkamoro koꞌmami pe man aminke iipiapai maasa pra miikiri eꞌtarumaꞌtitoꞌ nama tiuyaꞌnikon yeꞌnen moropai taa toꞌya: —ane ekenne amiri wani ipikku pe puꞌkuru merunti ke tiweꞌsen pe babilonia cidaderi wani teuren tiise tiwin hora kaisari atarumaꞌtitoꞌ ton erepansaꞌ siriri tiwinari —taa toꞌya,Macushi
716,ximao peturu kynexine tytapemake moro tapema ke imepy akotyry se kynexine jezu ewomary se repe yrome ritonopo maro oturuketo tuisary namoto roke typanasahkase eya tapurose roke eya mokyro ipanakahpyry esety kynexine mauku,Apalaí
19048,surgiu um homem enviado por deus chamado joao,Portuguese
1475,ra me ama kris kinh tyx o apa ne hkot amnhi nhipex mex o ri apa hta nhum me kot amnhi kra hkot htyx ri tirtum kaper jahkre ho me pa xwynhjaja tee ri ja ha me ajarenh ma ne axpen ma me ajarenh o: —kwa na ja mex ket koja me pawre kaper ma ne am kuma nhum ja mex ne no me pahkot me kot amnhi nhipexja na me pama mex ja na ket me pama mex o mex ane hamri ne ra kot kris ne tanhma me ama hex to kaxyw te amnepe ma kaga kot me pana kot wa pe ewa ma hex nhum kot mar ne hkot amnhi nhipexta pyrak,Apinayé
9409,apohayhu voi hesu cristo rery-py amem opa xe nheꞌe,Kaiwá
10850,idi tahe aroirenykre rybe‑di aritynynyrenykremy ijobede‑o rybe tymyra wihiky‑di wahe aomy ararybeotyhy aaomysydyynareny iwitxira rewinyremy kiamy heka ritidyyna‑ki roire:,Karajá
17485,waiyoliniti iyateliti waiyexe enore isa halitini ana  corint xoare nere “enokoa xane” nita exakerexe atyo: hetati exoa ako katyahe hotohare hatyo najikinita eno xeta xane exoa ako katyahe hoka hatyo najikinita enokoa xaneheta hoka enokoa xaihako xane hoka tyotya waikohekoa enokoa xoaha ekaisetya hawenane kakoa maheta,Parecis
26420,me kute adjar nhym kam jodje armate kube ne jeju kot ba djwynh'o mebe idjaer runh pymaje kute mema amijarenh ket ne kube jejukot ba djwynh'a kute mema amijarenh ket ne ne kam arym piratu'yr ten kum —‍ba jeju kaban o rwyn o ten adja ane nhym piratu kum “ajra” ane nhym kam arym amu te amu nikodemu'yr ten 'yr box nikodemu ne amrebe akamatkam jeju'yr box nhym ar abenma kabeno nhy nikodemu ja'yr ne jodje box nhym ar ro'a jeju'yr te 'yr tem ketri ne nikodemu arym jeju kadjy kudjy djao atomkumrex uti'a akrekam uti: kute  kiru pyrak mirame arome ne abenkam o aka nam kudjy dja tun arym jodjeme ro'a jeju'yr o ten 'yr o box,kayapó
3682,jesus “yigueduo kuraem itonze ura” keontobyry xidada jerusalemram xina akuly tataday jesus aguiom modo duaypa xina nhejikely aituo xinaram aguely:,Bakairi
11186,paulo ꞌga weaꞌaramu kwe pe te nu janeruwarete ꞌga ꞌa je poat akou jepi aꞌeramu ꞌga je mogo esageukaa wowase jepi pe neape taetu je ꞌa tekou esage jepi aꞌeramu je tejerowiaa pe pype teko esage are najeꞌmei je pe nupe pe pype tekou tejemuawapia tekou jepi aipoa janeruwarete ꞌga ifutaa najemogypyygi futari je teꞌakwaaw ekoete are janeruwarete ꞌga wejue opotaꞌwaramu je ree opaje ꞌga imua jee aꞌeramu taetu je tekou esage pe pype,Kayabí
23978,kɨɨ nee uiro mariro waku tutuaro me'ra judeu masa naa nereri wi'ipɨ jesu yee kitire werekɨ niiwi be'ro priscila aquila tɨ'okara niiwa kɨɨ weresere teere wereka tɨ'ora kɨɨre naa yaa wi'ipɨ miaakara niiwa toopɨ kɨɨre ayuro jesu yee kitire kɨɨ masitimi'kere diakɨhɨ nɨ'kokara niiwa,Tukano
4467,aꞌe rupi amono kar putar ximot pepyr ihe nehe kury heraꞌyr ai hekon zanezar inuromo aꞌe weruzar tuwe tupan zeꞌeg oho iko iawy ꞌym pa aꞌe heremiamutar katu romo hekon no zaiko wiwi ipyahu maꞌe ai zaneruwihawete zezuz inuromo zane amumeꞌu inuromo zanereko haw aha iteko ihe zemonoꞌogaw nanan ihe uzeruzar maꞌe nanan ihe ximot umumeꞌu wi putar oho peme aꞌe nehe no,Guajajara
15129,ti mꞌ judah buuj wahe nꞌaa raky kahꞌuum ta ha: —aa ky nꞌaa jawꞌyyk do ky nꞌaa hyb nꞌaa tawꞌaats he tadajep ne he pꞌop haga do tꞌaah tabanang do hyb nꞌaa —nak ma sa kyyh,Nadëb
6824,jesus diniwilo eɡidaaɡeeteda me dotaɡa jesus odaa jiɡicotalo  niɡijo anida aneetege niɡijo anodiotibece jesus lixigaɡawepodi eliodi oko liiɡexedi niɡijo anoiiɡe sacerdotitedi ijaaɡijoa niɡijoa niiɡaxinaɡanadi anodiiɡaxinaɡatece lajoinaɡaneɡeco moises ijaa niɡijo laxokodi lacilodi niɡijo noiigi niɡijo noiigi-nelegi onigoetigilo nodaajoli-ocaɡatedi inaa neboli niɡijo  ane yajigo jesus maleediɡicotalo ja yeloɡodi ica anodaaɡigotalo me ikee jesus odaa meetiogi “niɡica ɡoneleegiwa ane inapicoɡo jiɡidaaɡidoa niɡijoa anoleetibigetiwaji odaa abaatalo adeegitetiwaji maniwilo”,Kadiwéu
