index,TEXT,LANG
15893,ti mꞌ dijab ky hadoo ta ha: —pꞌop haga do tꞌaah mado ba mamejo hahy pa takawareem dak paw —nang mah,Nadëb
4452,naꞌe amo tupan heko haw pe har upy uxiꞌam aꞌe kury zahytata uhuaꞌu maꞌe ukaz maꞌe uꞌar kwaw pa ywak wi aꞌe kury yrykaw pupe aꞌe kury ytyzuzamaw pupe aꞌe no iroahy haw aꞌe zahytata her romo aꞌe naꞌe yrykaw iaikwer iroahy kury teko teteaꞌu umano iꞌu re aꞌe wa taꞌe iroahy tuwe aꞌe xe,Guajajara
1899,nhum pre a me kam kaper ane hamri nhum poristi krahtum kramnhwyjaja kuma ne awjana ne ma akupym hkrahtum nhorkwyja wyr mra nhum ra jejus kam apenh xwynhta akupym ho mex nhum mex ne ri mra hamri nhum me akupym poj ne akupym mex a omu,Apinayé
12505,pemonkonyamiꞌ weiyuꞌmanen pe jesus wani miriri tipo jesusya pemonkonyamiꞌ yeurimaꞌpi iniꞌri —uuri wani non po tiikoꞌmansenon weiyuꞌmanen pe aniꞌ iipi ya uwenairi asari pepin ewaron ta tiweiyu eposaiꞌya yeꞌnen tiikoꞌmantoꞌ ton tiinen,Macushi
9653,oi vaꞌera pene paꞌu-my ambue mbue ndive ndogwerojojasei vaꞌe upeixa peteixa ndapejogwerekoi ramo ae ojekwaa ara voi raꞌe kivaꞌe pa oiko tekoha pora-my,Kaiwá
19445,entao pedro comecou a dizer-lhe: nos deixamos tudo para seguir-te,Portuguese
20561,iwaze sesus bytykarawatu tirita meteros niapykyryk iwaze sesus taekaratsa humo puruk puruk niy deus bo nipamykysoko,Rikbaktsa
14089,agoka watwat ijebit e'uat o'tujowat jesus kay ixexecap pe ixe ijebit e'uat o'tujowat ip jesus itaybit o'e cekay itabut ip iam imenpuye o'jekawen ijebit e'uat pe: — a'ocam cuy — io'e cebe — ikereat kuy oju'uk ewebewi tapu iboap ikereat kay gebum gu oce i'uk puje — io'e — pug em tak ka'uma — io'e- -jesus o'e ijebit e'uat pe,Mundurukú
22518,ina itaikopono po'i seti koeti ndemoniu itukoti xanepone yoko ainovo koati vahere yane inuxoti ina uruhikopova neko hoyeno yane yupihovo koepone vaherexea koepoku ne hoyeno yane inuxoti koeku yoko enomonemo koeneye xokoyoke ra vaherehiko xane apeti yara kaxehiko simokune uti vaherexeamo koepoku hunokokuke yane inuxotike —‍kixovokoxoane jesus,Terena
18400,deu-ra ni'a'aha: —deus ivani ijahaki i paoa haria ino'a'iki i — niha ada jesus vara nina naothinia bikanapitahataha'ihi va'ora ni'a'aha: —oimana hida pao pitahataha'iki fori hiki ida oimana avakadimoni a'onira oakava'ijoaja kaimoni vakahabakhia bana hida pao mahija oabini'ina-ra avakava'ihokiha'oadahavini,Paumarí
7108,a'ero simao'ga ei: —‍oroho jipe ore ypytunimo pira rehe ko oromogo'e ore norombo'ari reki ore emo kiro nde ei ore ve pembo'a ti pira javo nura po ti ji hoa'javi kiro imomboa nenhi'iga rupi nehe ei ga jesus'ga pe ombo'ehara'ga pe,Kagwahiva
17545,hatyaoseta haiyanae iraiti tyakekoterenae iraehetehena tyotya haiyaharenae haotita hetati iniyalahare tyomahitere tahi,Parecis
26774,nhym kam me paurkam myro kumex ne aben nhitepa o rorok ne ine kao paur kute mema kum —‍jakam dja gar akuni ajte ipumunh ket anhyrkam ne me kapri:re ne kam ka nhikwa dja'yr kot mo,kayapó
704,—arypyra tykase jezu —kurakara ytemuhmano zuaro exino nekuraka ropa ynororo yjamitunuru poe tykase jezu,Apalaí
