index,TEXT,LANG
24001,lluy imapis lulapacushayquicunacta lulaycaliy llapan shun'uyquiwan jesusninchicta sirbiycuyanu ama nunacunallactachu,Urubu-Kaapor
24586,cay “wanucuna shalcamunmi” nishanta uyalilalilmi waquinnincuna asipapacula waquinnincunanatacmi: “juc muyunnama masta uyaliycushayqui” nipacula,Urubu-Kaapor
17891,paulo xaotyakira tyakekohatiyenae matyakekohatiyenae tahi awa atyo xahohisakoatyakakoa matyakekoneharenae kakoa xahaka maheta haxawalita aliyakereya ehekorexe exahe ehaikoarexe xoaha haxawalita tyaohena aliyakereya xaokanatyakalati exahe makaliroti xoaha haxawalita tyaohena,Parecis
13376,'ate 'axin pu 'aneo hom xix penegon pu' hom xix 'ehem pu' hom xix pa'ot pu' hom xix 'eham pu' hom xix yumug xape xop te' pet kopa' pip pu 'aneo hom,Maxakalí
13375,ha yeyox te: —‍'axop te' yummug 'ohnag 'axop te nom putup hapxip 'iha tikmu'un tek xuygap-tup tuk kute'ex kummuk putup tup-tex putup 'ok 'axop te' xuy ha kaxiy tot kamah kaxiy ha: —‍ya hamun kaxiy ha yeyox te: —‍ya hamun tikmu'un te 'axop xuygap-tup tu 'axop kute'ex kummuk putup tu 'axop kix putup,Maxakalí
20363,sakuretsaktsa sisukbarazaretsa maha asaktsa tahasuk botu nitsapikbanaha deus ispe niy: “kahudikhudikwy boktsa paku tsimaha zoihi buruk pakutyny iwaze ikiahatsa hwi ispita tu wihara ty zuba tsizoknahaktsa” — my,Rikbaktsa
15812,ti mꞌ taky hadoo enh: —y ne he bꞌee haga nꞌaa baad hadoo doo bꞌee haga nꞌaa baad hadoo do kanꞌoo dak da tadajep ta masaah hyb nꞌaa,Nadëb
2036,teoso makatxakapekari amaerekani iua akiritapekaua inakitiakori aniniua ikapani aparika kona txikitakari teoso makakatxakiniri amaerekani imakatxakari amaerekani kotxi inirekari ikara atoko ikamini imakatxakari amaerekani kotxi inirekari ikinipoko erekari isikiniua itixi kamiko apisapanika kristo xesosi sikari ikara erekari atemoni iuasaaki imakatxakari amaerekani iuasaaki akiritaua inakitiakori aniniua ikapani,Apurinã
12544,—ekonekaki moropai atiki miriri itoꞌsaron eꞌma taawiri  yewiꞌ ta miari warayoꞌ yuwata tarso pon iteseꞌ saulo miikiri man teepirema piꞌ —taꞌpiiya —teepirema koreꞌta tiweꞌneꞌpiti waranti warayoꞌ esenpo eraꞌmaꞌpiiya amiri eraꞌmaꞌpiiya miriri tenya tiriiya ipuꞌpai pona iniꞌri eraꞌmatoꞌpeiya kaiꞌma —taꞌpi uyepotorikonya ananias piꞌ,Macushi
7168,diabo'ga ko gamoandyandyihara'ga satanas'ga kiro gamombora tata pype ypiahua'java'ea pype gwereko enxofre ipype no hakuvahi enxofre a'ero tata pype yhyapypeva'ea oko jipe tupana'ga nhi'igaatyviva'ea mombe'uhara'ga pavei hahy hete ti jupe ga pe no diabo'ga pe no arimo ypytunimo no avuirama nehe,Kagwahiva
1100,hamri nhum patre krahtumjaja tanhma kam ho kaper to,Apinayé
22462,kene ituko'oviti akoikopomo huva'axa ne xanena enepone noivokoe epemo'ixoati kotixea kaxe yoti upanini kuti ko'iyeamo koati ko'okoriti yumopea koati ngixopitinoe: akomo ika'akarixa ituko'oviti huvo'oxeahiko itea apetiperameamo xane inu'embo kuvovonuti undi ihae vanuke ikutipasikoponovoti xane enepomo aungapapu yara kuveu meum —‍kixovokoxoane,Terena
26426,nhym pedru kum —‍be ujarenh djwynh jakam ne gwaj arym bakinhkumrex dja bar ar ama kikre'a irox nhipex dja bar ama 'o nhipex mojdjema 'o nhipex erijma 'o nhipex ane ar madja kretikam ne pedru umaje jejuma kaben kajgo jare,kayapó
6760,jotigide ɡodaamipi odoɡowetetalo aneotedoɡoji ditibigimedi naɡadi wetiɡa pida a-aamitiwaji judeutedi me-eenitoɡowa me le-eeditibige me joɡoweɡatalo aneotedoɡoji idokida digoida nigotaɡa jerusalem”,Kadiwéu
9864,jajohayhu ramo nhahaꞌaro joty nhane mbovyꞌa eꞌy vaꞌe ndive jajogwereko kiriri joty nhande pyꞌagwapy reheve nhahaꞌaro nhandejary rembiapo porara nhande-vy gwara-rehe “nhandejary ipokatu vaꞌe voi nhande rexakwaa nhane poriahuvereko ave” jaꞌe meme nhande pyꞌapy-py nhahaꞌaro-vy,Kaiwá
20623,sesus zopoktsa nisipykwyhik kyze haramwe zunubakaze sesus zinymyrykynahatsa pe: — koikny tynaporenahaktsa kytsa — niy yhy niaha,Rikbaktsa
23267,toho weeri kura ni'ko tii wi'i da'ra ko'tego pedro toopɨ so'ma duhika i'yago ɨpɨtɨ i'ya nu'ku baha ke'ako niiwo a'tiro niiko niiwo: —a'ri ke'ra si'i me'ra siha'kɨta niimi niiko niiwo,Tukano
2166,kakiti misiritiko otisaaki teoso misiritanako kakiti sotoma sitatxiti auakani ninoa maerekani xika txamari teoso apia misiritanako iua aapokotxiti auakani hite mapakapakani kotxi hite sapiretana teoso sakire iuaritika auikarina kitxakapirika teoso sakire sapiretakani isana sotoma sitatxitimoni —itxa xesosi,Apurinã
6630,pida ganigepidiɡica niɡijo anidiaaɡi midoataɡa nixigitice lodaajo-ocaɡataɡa odaa ja yakagiditice napaaɡate niɡijo liotagi niɡijo lacilo-sacerdotitedi,Kadiwéu
14578,yabi beat pit ibo pug mil iat'a o'yamog ipikuykuy be o'jokot batku o'yamog pere,Mundurukú
10981,—tii orarudu rare reerykore sohoji aomydyynana reeryre juhuu waruetale heka reeryre wiji tahe retehereri,Karajá
317,sero nase topere pyra otyro zoko ehtopopyry poko mame ynara tykase jezu enetupuhtohme eya xine —ahno tupinao ma wikeira zoko kynexine mame ese toytose epery pohse repe yrome arypyra kynexine topere pyra ipunaka morara exiryke ynara tykase tupito ese typoetory a “etako pahne oseruao tyeimase ywy otyro eperytary eraximary poko repe yrome eperytara ro nase akohko” tykase esemy “popyra nase toipame roke ma taro” tykase esemy erase a,Apalaí
25370,tane a nori wa'wa ha te za dure asimi'e na wanhib'apito zo 're asimipari za'ra wa'aba mo za wei apa mori su'u na da'asina te za robze na so 're asimipari u'asi za'ra wa'aba mo,Xavánte
10177,inyo raorarunymyhyre wana jiary rabedewowahare ioraru‑ki jiary rexideosinywahare waaokore urityhywahare deuxu jesuisi kristu tyby dori riwaerymyhyre aou aou heka iny rakanihikynykre,Karajá
7819,ga aherembirekokwerahea repiagi hea imondorame oitambere'ia ipype imbatere'yvehea mokoi itambere'ia hea imondoi ipype duas moedas,Kagwahiva
15512,ti mꞌ warahen wahe nꞌaa see mahuum kan paheew sa wahe nꞌaa hehꞌaat ub do we ti mꞌ taky hadoo ta ha: —paw-ro er maso geet doo y tanaeej na taherꞌoot ha yy y manaa hyb nꞌaa hahy paheew a we ti anang ma panyyg taherꞌoot pe panꞌaa a ha —nang mah,Nadëb
15183,takꞌep ne paawa nanang ma mateg oow be rahꞌyyb enꞌyym be gadoo hyb nꞌaa sa ha dooh be hyb nꞌaa tado ba be rahꞌyyb enꞌyym doo rakaren paawa be hyb nꞌaa wareem yyh sa ha be hꞌyyb enꞌyym hyb nꞌaa sa ha be maa newee hyb nꞌaa ka,Nadëb
14477,kuy juk adi eyetabut cica epesop jesus cristo kay abu juk kawen icemat kay eymubu'un apen cuk eymubu'un apen xe'e ixe eyaguymuwarurun deus gu eyaguymuwarurun deus gu eymubu'un ixe juk eynae cug ma eyeku am jexe,Mundurukú
23441,ya'aro weegɨ mɨsa wa'teropɨ niisami toho weera “ɨsa pe'e apera yɨ'rɨoro ayuro wee yɨ'rɨ nɨ'ka'” niitika'ya ya'aro weesere nii pe'tira pe'ri pehata wio nii' mɨsa a'tiro nii wɨasere masi weeti “pau weera bɨkɨato niira fermento wametisere moresama naa ka'roaka moremika tee nii pe'tiropɨ se'saa wa'asa'” nii no'o' a'te weero noho masa naa ya'aro weesere pe'ri peha wa'asama toho weera pe'ri pehari niira tee ya'ase dohore'sere ko'aka'ya teere ko'ara mɨsa ayura toharasa' judeu masa pascoa bose nɨmɨ dɨporo pau bɨkɨase me'ra more'kere ko'asama tii bose nɨmɨre moreya marise di'akɨre ba'asama tee weero noho mɨsa a'tiro weerasa' ya'ase dohore'sere ko'ara pau moreya marise weero noho toharasa' ayura toharasa' niitiro maa ayura nii toha' cristo kɨɨ basita mari ya'aro weesere ko'agɨ wehe no'o tohakɨ niiwi kɨɨ pascoa niika ovelha naa wehe'kɨ weero noho niimi toho weera too dɨporo ya'aro weeseti'kere du'uro ɨa' diakɨhɨ wee sooro mariro weesetiro ɨa' ya'aro weesetiro mariro niiro ɨa',Tukano
20885,mynury ihyrizik zuba zeka batu waby zikaha mynury ispi pamabyita zuba wata zeka batu nu zikaha,Rikbaktsa
20816,sesus: — niwazubakta asokorotsapu isapy bo kurukty ikiahatsa ahasokorotsaputsa tuk tsipihuzedukunaha zeka ikiahatsa kino niwatihi sokorotsaputsa ty pahabanaha,Rikbaktsa
22367,kene po'inuhiko kuti kixoa akoti xunako otuko ne koati kotuti kotuti yuku kene po'inuhiko iteova ne mani koepekeokono ya hana'iti piritau kene po'inuhiko upanini ako xunako itea itukopovone koati xunati kene po'inuhiko koati koxuna'ixovoti xapa isukokoti itinoakemaka ikoho'ixea ne hundaruhiko ihae po'i poke'e,Terena
3729,toenzepa asenagazeze pekodo modo ioday tymegueim tuhuazeim modo wara tahule awienniembamo mawanka ise kurado taunlo jerusalem donro modo toenzepa asenagazeze toenzepa ise deus eagamo iewiaky tadaseguebyday adyorim modope ise tala ise azetadaoze taseim eagonro ata anaxi israelita domodo keba ise jerusalemda xutuim ara aitomo awanikeho ara — kely jesus,Bakairi
1238,hamri ne me umaj kanhma xa ne te ne kitare hwyr hakwakrem ahte me hkax a xa ta nhum hpanha hoja omu ne ha me kam: —xe ma per am hamri na me hare kep jejus kot ri me pa xwynhje ho na per ane,Apinayé
22673,itikina iseneu inzokoake ra koekuti: enepone xane akoti kaxu'inaka none akomakamo axu'ina ehopo itea enepone kaxu'inakoati xu'inatimakamo ehopo,Terena
