index,TEXT,LANG
14899,wuyxe warara'acat ikukpin pima wuybu'um gu dak kuka ajop warara'acat kay; — soat ma i'e but deus xe — i dak kuka acece soat em; warara'acat idipan e'eap wiwim tak kuka ajop; wuyukpicegem gu dak kuka warara'acat ajukuk,Mundurukú
23368,apera a'tiro niiwa: —a'ri o'akɨhɨ bese'kɨ cristo niimi niiwa apera pe'e “o'akɨhɨ bese'kɨ de'ro galileiakɨhɨ nii boosabe o'akɨhɨ yee kiti ohaka puripɨ a'tiro niiwɨ: ‘o'akɨhɨ bese'kɨ davi weero noho belekɨhɨ niigɨsami kɨɨ parami nii turiagɨpɨ niigɨsami’ nii oha no'owɨ” niiwa,Tukano
23454,quarenta kɨ'mari yukɨ mariro masa mariropɨ niira ya'aro naa kɨɨre yɨ'rɨ nɨ'kamika naa toho weesere kɨɨ nɨ'kakɨ niiwi,Tukano
16680,filemo fi³­le³­mo²­ah³­lai³­ txai²­li²­ pau²­lah³­lo²­na¹­xai²­na²­ ain³­kxi²­san¹­jau³­nu³­a²­ u³­wha²­li¹­la¹­wa²­ je³­su²­ kris²­tu³­jah¹­la²­ wan³­txa²­ i³­yau¹­u³­jah¹­lo²­su²­ na¹­ha²­kxai³­ u³­ti¹­kxi²­sain¹­na²­he³­la²­ nxe³­jah¹­lo²­sa¹­wa²­ txa²­wa¹­lon³­na²­ ti³­mo²­jah³­la²­ ya³­sxa³­ u³­wha²­li¹­le¹­nxti³­nha¹­wa²­ fi³­le³­mo²­ah³­lo²­ i³­nxa²­ txa²­ya³­lxi¹­nha²­kxai³­ wa³­kon³­kxi²­ki³­tai¹­ti²­tu³­wa²­ txa²­wa¹­su³­na²­ wan³­txa²­ wi¹­lhen³­txi³­ki³­tai¹­ti²­tu³­wa²­ a²­nxe³­sxa³­ yxo²­i²­tu³­ka³­txai²­na²­ wxa²­sxi²­ha²­ a³­nu²­kxi²­te²­nu³­ka³­txi³­ i³­nxa²­ yxo²­ha³­kxi³­nxa¹­ ne³­ka²­kxi²­sah¹­lxi³­he¹­la²­ te²­ya¹­nxe³­sxa³­ a³­fi²­a³­ka³­lxa²­ txa²­wa¹­wa³­ta³­ta²­su²­ ha²­kxai³­ ar³­ki²­po³­jah³­la²­ so³­ta²­to²­jah¹­lan²­tu³­ nxe³­te²­su²­ te²­a²­ txa²­wa¹­su³­na²­ wan³­txa²­ wi¹­lhen³­txi³­ya³­sain¹­jah¹­lo²­su²­ ha²­kxai³­ nxe²­ ne³­ka²­kxi²­sah¹­lxi³­he¹­la²­,Nambikuára
11847,pejejuka esage pejejee nepejereko tyweri ꞌa nan tee futat pee pejejemireko rerekou esage,Kayabí
24327,nilculmi chay nunacunata cachaycul betania malcata licula chay tuta quidacunanpa,Urubu-Kaapor
5574,haꞌe nunga ma mbaꞌemo ogueropoꞌaka vaꞌe kuery peguara xee aiko ꞌra haꞌe kuery ruete haꞌe ra haꞌe kuery ma xeraꞌy haꞌe xerajy kuery ꞌra ikuai,Guarani
19034,nenhum dos dois tinha com que lhe pagar por isso perdoou a divida a ambos qual deles o amara mais,Portuguese
12987,aꞌki wiriꞌ tinyo kenan koꞌmami eꞌpai awani tinyo yarakkiri enen tinyo wani pikiri tirumakai pra tiise tiaron pensa tinyo saꞌmantasaꞌ tipo miikiri eturumaka tiwinsari inyo pra miikiri koꞌmami ituꞌse tiwani pikiri etinyomapai tiwani ya eetinyoma eꞌpai awani innape jesus kuꞌnen yarakkiri,Macushi
22812,enepora nzimea enomone kuti'ino apetimo hoyeno poe'ainoti isoneu ha'a enomonemaka kuti'ino apetimo seno poe'ainoti isoneu eno kuteanemakamo koeku ne seno yoko imose yane koati iyenoxapa kuveuke ne ovoku puvopamo ne xane hokonuti,Terena
