index,TEXT,LANG
17866,waiye xamoka xahalakoaharenae -; - — koxaka xasema kairaityakehenere: hawaiyehena hihinaeharenai hoka hikirawanehena hahalakoaharenai hoka natyo atyo nomita xihiye: maika xawaiyehena xahalakoahenerenai xiraexahena kirawaneterenai xiso ana nikareya xisaona hoka xexe enokoa tyaonitere ityaninaiya xisaona hiyaiya waiyexeharexenai mawaiyexeharexenai xoaha ana atyo kamai axaokanatyakijita exahe hoka aonekijita atyo waiyexe tyomiterenai iniyalahare tyomiterenai xoaha ana hiyaiya awaiyetiterenai xiso taitaiya xawaiyetita hoka xoanere hoka xoalini hare enore xekane xahita xatyahita hiyaiya nikare atyo kalorexe noloxa resebetyaseharenai haxawaiyetyaseharenai awaiyetyahitaha,Parecis
3650,kywymary jesus ize ato xutuwadaunga,Bakairi
9957,entero heko vai vaꞌe ae oho vaꞌera ohasa asy hagwa-py entero ipyꞌamiri vaꞌe xe rape-rupi ogwata hagwa entero xe rerovia eꞌyha entero mbaꞌe ojapo vaꞌe ivai vaꞌe oporojuka vaꞌe teko kyꞌa-py oiko vaꞌe mohay ojapo vaꞌe omboete vaꞌe taꞌanga-pe tupa nhandejary eꞌy vaꞌe-pe ha entero ijapu vaꞌe oho ara ohasa asy hagwa-py oiko asy ara tatagwasu-py ita omboykupa vaꞌera hese upe tatagwasu yvypory ombohery rei nhane mokanhy ngatu haty ave heꞌi xe-vy nhandejary ahai hagwa,Kaiwá
8065,ha ra jesus tog ag my: “ajag ty tope jo in tag koken ky sog ti jegja ki u han man ke mu kura tagtu ki ha vemni” he mu,Kaigáng
23870,toopɨ etagɨ o'akɨhɨ wi'ipɨ wa'awi tii wi'ipɨre wa'ikɨra duarare i'yawi naa wekɨare ovelhare toho niika buhare duawa naa wehe o'akɨhɨre ɨha moro peoaha niiwa apera ke'ra apeye di'takahasere niyeru dɨka yuura toopɨ duhiwa,Tukano
16797,nxa²­ha¹­te¹­ pe²­jah³­lo²­nu¹­ta²­kxai³­lu²­ nxe³­jau³­kxai³­lu²­ ain³­kxi²­nha²­nu²­la²­ a³­sa²­so¹­nxa²­ha¹­te¹­ a³­si³­te³­kxa²­ i³­xi²­ya³­ta¹­hxai²­he¹­la²­ ya³­ka³­tu³­ sxi²­nhu¹­ta²­ te³­sxa³­ a³­wi²­xi²­ya³­ta¹­hxai²­he¹­la²­ oh³­xan¹­thin³­ta²­sa³­ nxe³­ha²­kxai³­ txu¹­ti³­nau³­xa²­ wha³­te³­se³­na³­ka³­lxu³­nau³­xa²­ a³­ti³­xi²­ka³­tu³­ i³­nan³­yah³­lxi³­ha²­kxai³­ wa²­la²­ka³­lo³­a²­ ya³­lu²­ta¹­ka³­lxai²­na²­ wa²­nhuh¹­ u³­hu¹­ain¹­ka³­lo³­nau³­xa²­ wa²­na³­u¹­yhah³­lxi³­ta¹­hxai²­he¹­la²­ ka³­lo³­ka³­lxa¹­txi³­ wetsxa³­ u³­hu¹­ain¹­ka³­lo³­nau³­xa²­ wa²­na³­u¹­yhah³­lxi³­ta¹­hxai²­he¹­la²­,Nambikuára
14332,imenpuye wuypararam cuy ajop apen paxi deus je'e wuywebe iap puxim deus ipiat supi'ajoat kuyjobit'umayu be ipiat'ajojom ip jeedop daxa isopat pe- -ipararuat pe deus kay itakomaayu,Mundurukú
16519,nxe³­ka³­tu³­ a²­nu²­a²­ hxi²­kan¹­jah¹­la²­nau³­xa²­ ka³­na³­ka³­na³­jah¹­la²­ a³­ti³­sa²­sxa³­ i³­ye³­kxi²­sa³­na²­he³­la²­ i³­ye³­kxi²­sa²­te³­nah¹­lxi¹­: — nxexsa²­lxi¹­ tu¹­ka³­txai²­na²­ wa²­la²­ ha³­ka³­lo³­a²­ u³­whih²­kxi²­nyhain¹­tu³­ka³­txai²­li²­ ih¹­nxe³­tu³­ka³­txi³­tan³­te²­la¹­xa³­ ha³­lo²­la³­ ih¹­ju¹­xai²­nan¹­te²­ta³­ wxa³­ain¹­te²­la¹­xa³­ nxe³­sa³­na²­he³­la²­,Nambikuára
10154,ibutumy iny ityhydyydukodu mahadu tamy wowydyna riwahinyke budoeni riore ijoi mahadu tahe aokore kia dori ini ryirenyre tyyriti‑ki juhu bededyynana inireny iwo‑ki roire,Karajá
19168,mas ele era profeta e sabia que deus lhe prometera sob juramento que colocaria um dos seus descendentes em seu trono prevendo isso falou da ressurreicao do cristo que nao foi abandonado no sepulcro e cujo corpo nao sofreu decomposicao,Portuguese
