index,TEXT,LANG
25917,tawamha te oto mo 'ri 'wawi wa'ra ama 'ridawa u tame samra re ma to dure pi'o ihaiba amo ha tisa pedru ha 're ihaimana u'asi mono ma da'ama romhuri'wa nori nhib'apito ma romhuri'wa ha te te samri wamha i'rata isimasam nori ma te wasu'u za'ra ane: — o ha zezusihi sire 're imori nazare ama are 're isamra mono sire,Xavánte
23472,a'ri kari boose bɨkɨ niimi kɨɨ nii pe'tiro a'ti di'tapɨre judeu masare uaro sahaka wee sihagɨ weemi apeye maa taha jesu nazarekɨhɨre eho peosetira kurakɨhɨ wiogɨ niimi,Tukano
15730,we puh go mꞌ pꞌop haga do berꞌoot hahyy dꞌ ma ta kyyh: —hahy tah yy y hꞌyyb dang doo be maa newe be ky dahe ta kyyh —nang mah,Nadëb
23456,davi ape wi'i wee si'rimikɨ niiwi o'akɨhɨ tɨ'sa yɨ'rɨa no'ogɨ a'tiro niikɨ niiwi: “mɨ'ɨ yɨ'ɨ yekɨ jaco eho peo'kɨ nii' mɨ'ɨre ayuri wi'i pahiri wi'i wee basa si'risa' mɨ'ɨ niiatihi wi'ire” niikɨ niiwi o'akɨhɨre kɨɨ toho wee si'ri'kɨ niimigɨ tii wi'ire weetikɨ niiwi kɨɨ makɨ salomao pe'e weekɨ niiwi tii wi'ire,Tukano
22449,yane'e keno'okone seno ihae ne pitivoko ikoponoti une ina kixoa jesus: —‍yokoseananu perexanu une —‍kixoane yoko ako'o neko ihikauhiko piho'iko pitivoko vanexoponoti nikokonoti,Terena
22203,mopo'a kaxe ako inixa akomaka nika koane akomaka enapu une,Terena
13501,yeyox te' pip'ax metan tu' xip hapxip 'iha yeyox te xip tu xexka metan kopa' xip tu ximam pet kopa' xip ha' xuxet'ax noy te: 'uyay xax kunut nam kaxiy ha 'un te nom mo'naha' tu yeyox yika' mog ha naxnag 'anamax tat ha' hep haxya max xup takat xexkah ha yeyox xit 'iha 'un te' hep pux ya yeyox putox yimu' pux,Maxakalí
21516,waku ehewaure kaꞌa kahato kat som areꞌe uipot­mu­ꞌeria  tupana motypot yat koꞌi piat weꞌa­tunug haria pe yi asia totiaria pe areꞌe e uito iuwau pyno waku watikuap kahato torania aitoria wuatꞌi tupana paꞌau mimo­herep ahepe mesuwat uimiwan me uito iuwau,Sateré-Mawé
24154,nilpuyal muyulcushanchumi jesusta shacuyata licalun jinalpis jesus cashanta manam lisilachu,Urubu-Kaapor
26862,kute me kraptio mex nhym kam jejume kot ba djwynh ar me kurum kato katon arym imoti'yr mo 'yr mon arym 'yr box nhym me krapti: apynh pyka djari kurum arkot mon box garreja kurum ne me kwy box nhym djudeja kurum me kwy box nhym me kwy kriraxbe djeruxare kurum box nhym me kwy idumeja kurum box nhym me kwy ngobe djodao nhikjebe apynh kikre djari kurum box nhym me kwy kriraxbe xirume xido kurum mon box jeju kute apynh myjja pumunh ket nhipex djari ne me arym omun amu mema 'a ajare nhym me arym kuma ne kam arym itepato arkot mon box me krapti: box,kayapó
12369,ikupi tiuya eserikan kuꞌsaiꞌya manniꞌ isaꞌmantaꞌpi karapaima yuꞌnaꞌti rawiri miriri waranti ukarapaimasaiꞌya miriri uyuꞌnaꞌti toꞌya rawiri,Macushi
22678,nokone ko'iyea uti xapakuke po'inu uti enepone akoyea omotovokoko yokovo vo'oku itikivonoe kopo'inukokoti ikeneke kristu konokoti akoyea hunokoku,Terena
3571,akeala mawinduadylymo madakuilymo adyla amanhedylymo wara watay ola deus ehoguedoem lela aitaunga anguyla jesus neinwampyra itoem aienehoim akaiedaunda tawala judeu judeu keba wara awyly cristo eynyna apemugumo deus aguehobyry nhakadoem aienehoim akaiedaunda,Bakairi
15620,nesaa do yb ky gabuuj jesus moo wat rahanang do panyyg nꞌaa hahyyh ti mꞌ ramanaa ma jesus we ajꞌyy karapꞌaar hꞌyyb nesaa do hadak doo ty tamah doo nerꞌoot doo ti mꞌ jesus habee hom karapꞌaar hꞌyyb nesaa do ajꞌyy ha hadak do paah ti mꞌ ajꞌyy erꞌood dag kan pꞌaa henh pꞌaa henh ma tabahapee dak,Nadëb
6172,niɡijo eijeeɡagi ja ikee meliodi loniciwaɡa lodoe niɡijo odoejegi eijeeɡagi ane doide codaa liciagi me yoniciwadi niɡini odoejegi odaa ja iiɡe inatawece oko digoina iiɡo modoɡeteta niɡini odoejegi eijeeɡagi ane ijo elaciledi ane domaɡa yeloadi pida ja ici,Kadiwéu
20747,myzubaha bo tsipomonahaze ahahumo yhy ahabyi zeka meky hudikhudikwy botu tsimytururuknaha anabo ahaharere ty waby byizeka mekybotu tykurunaha tsimyzonahaze ahapyrysuktsa ty bok boktaha wytyk tazy natoze myzubaha ezektsa deus harere bo batu yhy niaha piwatawy — niy iwa sesus tuk zinymyrykynahatsa bo nitsasoko,Rikbaktsa
24615,jesusmi pilatop maquinchu -; - chay israelcunami aspi-aspiy jesusta pushapacula caifaspa wasinpita roma nasyuncapa cuartilninman chayman manam yaycapaculachu “anlaculuchwanmi libracushanchic fistachu canapa” nil,Urubu-Kaapor
4630,tupan zeꞌeg kwehe arer uzeꞌeg nezewe aꞌe umano maꞌe kwer wakweraw pawam imumeꞌu pa zanewe aꞌe kwehe mehe amaraaw aꞌe izak aꞌe no zako aꞌe no umano aꞌe wa moizez heko zanune aꞌe wa kwarahy teteaꞌu pawire uzexak kar moizez aꞌe tuaꞌu kury uzeꞌeg tupan oho izupe — ihe ihe aiko amaraaw izar romo ihe aiko izak izar romo ihe aiko zako izar romo ihe iꞌi moizez pe niꞌi kwaw nezewe aꞌe — aiko amaraaw umano maꞌe kwer izarer romo ihe heko mehe ihe niꞌi kwaw izupe — aiko amaraaw izar romo ihe iꞌi tuwe izupe marazawe tuwe nezewe iꞌi aꞌe nezewe iꞌi aꞌe taꞌe amo ꞌar mehe wanetekwer ukweraw wi putar aꞌe wa nehe xe ko ꞌar rehe wanekwe wikuwe aꞌe wa tupan aꞌe wikuwe maꞌe wazar romo hekon aꞌe nuiko kwaw umano maꞌe kwer wazar romo aꞌe,Guajajara
13016,topa pet ya topa yog tikmu'un 'apu hapkummuk xohix miy kux 'apu' koit kux nuy mo'ama kux 'apu 'ayipkumiy kux 'apu ham'aktux kux,Maxakalí
4900,pyazeaꞌu kury amo kuzawaza uhapukaz amo wanupe kury — aikwez hemireko maꞌe ram ur iko aꞌe kury kyn wa zaha huwaxi pa kyn wa iꞌi wanupe,Guajajara
1147,hamri ne kama gryk tyx ne tanhma homnuj htyx to ne kam me apenh punuj xwynhje me me ho hpimraata amnhi ne me kator pa hamri ne me kot kaper kwym amnhi nhipex xwynhje me me ho hpimraata tanhma me homnuj to ne amnhi ne me kator hamri nhum me tee ri amnhi kukama hamaxper ne mur ne tee ri amnhi nhipex ta ker ka me ixwakre kama ho me urak ket ne me kurom ixwakre kama ixkaper kot amnhi nhipex mex raha ho ri apa ane,Apinayé
24276,chaypi cusicha timpu chamuptinshi juc nunanta partinta apamunanpa cachamula chay nunantash partidashancunaca chalalcalil lluy ma'alcalil jinanllacta cutichipacula jinaptinshi juc nunantanatac yapa cachamun chaytapis chaynutacshi palalcalil lluy ma'alcalil mana ima walactapis umul alalalimun,Urubu-Kaapor
2631,ininia xesosi: —simao petro xoao akiri teoso takari erekari pitemoni kotxi kona kakitini sapiretai teoso akiri nininiua niri iaxitikirira sapiretai nisapirenauatapanika pitemoni piuaka petro kai sorotxikana piuaka kai aapokotxiti kamakari mereeri kai kaikori xiti itakini ikapani aapokotxi iua kai nopini ikamini ikapani ininia aapokotxi irika kotxi kaikori nopini aua aapokotxi kamakari takari kai kaikori xiti iua kai atoko itxa ikara teoso sakire isapiretakiti pitemoni kakiti nota nakitiakori naapoko atoko ninoa sauaki nauini ikapani napotiinatapanikari kakiti naapoko ikapani satanasi tapara kona posotapaniri ixipokiniri ia naapoko,Apurinã
26235,ije ar ama ar tumre jarenhja ne ar kuni amikajma'a metindjwynh mar ra'an ty metindjwynh kute kaben pynho mema myjja jarenhja kaben ja jarenh ja ne ar kraxje kute amim byr ket ne ty nam ar kute amybym noo omunhman prabe amikukam kuman tu amikam kinhkumrex ne mema kum —‍me bajtemkam ne bar iba me o pyka prokam ne bar iba pyka ja ne inho pyka djwynh ketkumrex ane,kayapó
1574,hamri nhum parijew nho xwynhjaja tee ri ja ha omu ne jejus kama gryk ne arigromnu pe sap a kot ho mex jakama nhum me kama gryk tyx ne hamri ne ma mra ne hapoj ne ha axpen kukjer o kuhe ne axpen ma: —kwa a kot amnhi nhipex anhyrja myrape tanhma kot puj wem ho a kaper anhyrja o te me papamjaja me pahte hkinha me kama paxukapri ket pyrak a me pajare koja me pahkwyjaja kuma hamri ne me pahte amnhi nhipex kaga ne amnhi kaxyw hkot pix ma hamaxper kwa tanhma kot puj wem ja ne ho anhyr o axpen kukjer o kuhe,Apinayé
