index,TEXT,LANG
4028,naꞌe zezuz wexak teko teteaꞌu aꞌe wa kury uzemonoꞌog huwake wa aꞌe rupi uzeꞌeg ahyahy tekwe ikatu ꞌym maꞌe pe imuhem kar pa — ne tekwe ikatu ꞌym maꞌe iapyha ꞌym maꞌe ne uzeꞌeg ꞌym maꞌe ne iꞌi izupe — ehem eho ꞌaw kwarer wi nehe ty eixe wi zo eho hehe nehe iꞌi izupe,Guajajara
15857,tii dꞌ rakaren ne paawa tabanasꞌaa kamaso dak ta ky nꞌaa rod noo kanesa doo meuj nꞌaa nang do moo wat do paa na-aaj he takamaso dak tii ba rabedep na ba karajꞌaa hadoo doo go teeg hoo go sawꞌaak do hahong doo go radewats beej kan meuj nꞌaa nang doo me ta ky nꞌaa rod noo kanesa do wedii paa tabanasꞌaa heen nꞌaa gadꞌoo doo kabariih tabanasꞌaa heen nꞌaa hyb nꞌaa jewꞌyyk doo sahonh he sa kyyh hasꞌuut do paah kawaaro jo hasooh do neboh beeh ta sen-jeer me ta noo go naa ganyyh doo me sahonh he tawꞌeed sa dab haweh do noo nehoj padag takꞌep kanekan do hyb nꞌaa sa ta,Nadëb
19903,tenho lhes dito estas palavras para que a minha alegria esteja em voces e a alegria de voces seja completa,Portuguese
1147,hamri ne kama gryk tyx ne tanhma homnuj htyx to ne kam me apenh punuj xwynhje me me ho hpimraata amnhi ne me kator pa hamri ne me kot kaper kwym amnhi nhipex xwynhje me me ho hpimraata tanhma me homnuj to ne amnhi ne me kator hamri nhum me tee ri amnhi kukama hamaxper ne mur ne tee ri amnhi nhipex ta ker ka me ixwakre kama ho me urak ket ne me kurom ixwakre kama ixkaper kot amnhi nhipex mex raha ho ri apa ane,Apinayé
12744,—jerusalem pona uutisaꞌ yai teepiremasanon esanonya moropai judeuyamiꞌ esanon eseurimaꞌpi iwinikii inkamoroya esatiꞌpi iwi meꞌpotoꞌpeuya kaiꞌma,Macushi
5853,haꞌe rami tei amboae ayvu py dez mil-kue xeayvu ꞌrague py igreja kuery ikuaia py ajou porave xeꞌarandua reve petei nhirui ayvu py eteꞌi xeayvu agua anhomboꞌe pora agua,Guarani
25470,taha pari te pi'o ha oto mo 'ri teme sisa'u ma piza ha tire wisi wamha ma to dazo ha awa'awi ane: — oto wasi'aba'rei wa'aba aiba ha sabu za'ra wa'aba da ubure te 're i'ab'manhari mono ze ha ma to ima waihu'u ate o ha 're ihaimana u'asi mono te te ipisudu danho'reptui'wa da,Xavánte
15678,ti mꞌ jesus ky hadoo: —be see ne da nemon y hehoots wat do paw ti ne da y haeenh doo —nang mah,Nadëb
2918,xesosi sari ninoamoni itakauakotaua ninoa nopini —hokitikaua kona hipikarauatape —itxana,Apurinã
13592,'apu 'akuxa mam nu ham'aktux kopah ya 'ukxip yog 'atak mutik ha yog 'atak xip 'ugmutik tu ya kuxap-xet pa yog ham'aktux kopa 'akuxa mam 'ohnag pa 'apu 'akuxa mam yog hapxopma'ax kopah,Maxakalí
