index,TEXT,LANG
20661,ahatukytsa humo pykyhytu tahaktsa kytsa asahi sesus humo tsikaeni zuba sispirikpotsa hi: — o deusbyita hyrikoso suknihita disahawy humo ka batu hauk zikaha ana sidisahawy ty hauk zeka batu wasani my — maha iwatsahi ikiahatsa siokzeka batu sidisahawy ty hauk zikaha tsipiboronaha zeka mysimyiwynaha iwa ahasopyksapybyi tsimaha ikiahatsa hi: — o katsa deusbyita wahoro bo zeka ana mydisahawy deusbyita bo nyny nikaranaha ana ty hi mymydisahanahaktsa deusbyita hyrikoso mahani iwatsahi tsipiboronaha iwaze atakta sesus kiristu humo tsikaeni zuba tispirikporeta ahabo iktsa myze atahi: “uta niwatihi ana disahawy pihauk zeka wasani my” — my atakta batu ihumo batu wasani my deusbyita hyrikoso zoknihita disahawy babaha mytsaty myze ihumo batu wasani pihauk ihumo deusbyita isopyk,Rikbaktsa
8232,pedro ty eg jyven vaha sog u ty jesus ki ge ky nyti ag to paꞌi ag jyven sor mu ha me ajag ri ke inh ni isy ty ajag kom u ty jesus ki ge ky nyti ag to paꞌi jen ky cristo jagtar ve ja inh ni ge ha ra ti venh ven man ke kura en ka sog ty un mag jenh ke mu ge,Kaigáng
11962,—mamaꞌe mu je amomeꞌu pe nupe pe muꞌjau pemotaꞌwa are— ꞌjau ꞌga oree —ꞌwyriara ꞌga amu nipo ꞌjau ojeupe oporowyky maꞌe ꞌga nupe: “peꞌje jeremiayuwa ꞌga nerua jee taje mepy ꞌga ꞌjau kwaiwete ako ꞌga jekaraema rerooi imepyaweꞌem aiꞌi aꞌeramu ꞌawamu pejewau ꞌga nerua je mepyawamu” ꞌjau ꞌga ojeupe oporowyky maꞌe ꞌga nupe— ꞌjau jejui ꞌga imomeꞌwau oree,Kayabí
25697,iwana isazei'wa nori ha iwe na te sipa za'ra o di ta nori si ma to tiwe na inhipa za'ra tane nhere ma to ipisutu zudezu'o nori ma te tama 're wasu'u za'ra mono da iwe ha sa'ete na cristuhu ma 're ihaimana mono ha dama ama 're isopru mono zeb da ha,Xavánte
7231,mbapavamo paulova'ea okwatija tessalonicapeva'ea pe nhandepojykaharete'ga onogatu ojiheve'ga py'a nura ore ei: ga tuhe ti tonogatu pepy'a jipi ite'varuhurame pe me ite'varuhue'ymame pe me ti ga tonogatu jitehe pepy'a jipi toko ti ga pe pavei nhaporemo oro'e ore kiro ji tuhe pauloramo ji ei ikwatija pe me pehepia ti nhirembikwatijara papel rehe naha ji ikwatijari jipoa pyvo inoga jirera papel rehe ikwatijarame ojipe'gape'ga pe naha ga ikwahavi paulo'ga tuhe ombuhu gwembi'ea nhande ve javo kiro ore ei: nhandepojykaharete'ga jesus cristo'ga ti tomombyry pe me nhaporemo,Kagwahiva
8783,epy ri ke ti ni ha me ta ty ti kri kute ky ga mran ky eg jakre tog mog ha han ti eg ty ga ha ki ti kran ti ky eg ty epy ha ri ke nytin ky eg ty tope my venh jykre ha han ky tog eg ve ha han mu tope ti epy u tog ha ra koreg ni ky sonh ha tog ki munmur ti vanh ti ke ge ky tog mogmog konan ti sir eg jakre ti eg ty epy koreg en ri ke nytin ky tope vy eg tovanh ke mu sir ky tog eg my vi konan han ke mu ky eg kejen pur ke mu kura en ka,Kaigáng
3856,apa ezay asewanize mataymo inepa awientaunga itymo maungukehomo ese todopazeba itaunga,Bakairi
25301,tawamha 'ri nho'omo ama danhib'apito pazapari'wa ha ma to dazadawa uwati ari'iwi dasi'ubumro da tawamha dawarota'a wapsi te oto dama roti ane: — epezu ama 're ai'ubumroi wa'aba mono nori iwapari pese za'ra wa'aba wa nori ha ame epezu ama 're iwasi'ubumroi mono ha di'ana ha iwaihu'upe 're isa mono ze ha wa wa te 're 'mada'a pese za'ra 'ri ha di'anaha haiba ne ete 'manhari ha haiwa hawi wateme we iwapta ha taha zama wa wa te 're 'mada'a za'ra ame,Xavánte
14065,yabugbug pima estevao o'jekawen jesus eju — okukukat jesus oje'u — io'e — ekay ojot — io'e,Mundurukú
9963,jaikove jevy vaꞌe rehegwa nheꞌe ha upei ou henda-py gwi saduceu kwery “ndoikovei-ma vaꞌera omano vaꞌekwe” heꞌi rei vaꞌe saduceu kwery ou oporandu hesu-pe: —mboꞌehary heꞌi ixupe hikwai —moises amyri omoi vaꞌekwe kwatia-rehe nhandejary remimbota ohai nhande-vy: “tykeꞌyry omano ramo oheja ramo gwembirekokwe naimemby jepei ramo tomenda katu tyvyry gwovajare-rehe upeixa ramo keꞌy raꞌy heꞌi moꞌa vaꞌera imemby ypy-rehe” upeixa voi moises amyri omoi vaꞌekwe nhande-vy kwatia-rehe heꞌi,Kaiwá
