index,TEXT,LANG
1132,nhum go hipok piita goja ha axkamur nhum hapex pa ne ken prek ne hkra hixet rorok ne hpigranh pa pika htertet tyx kumrex jakama a memoj amnhi nhipex ane,Apinayé
11090,aꞌeramu ꞌga ꞌjau ajaupe: —simonorog awi itaꞌi ꞌjawewara simomot esaka ee ꞌjau “awyja sipo weroo” ꞌe are ꞌjau— ꞌjau ꞌga ajaupe yma janeruwarete ꞌga kaꞌarana kwasiarukari ꞌga amu upe ꞌga raity are rakue: “jeraitya nipo ꞌga imojoꞌojoꞌoka ajaupe itaꞌi ꞌjawewara nipo ꞌga imomoa jeraityfer are” ꞌjau ꞌga ikwasiaa rakue aꞌeramu jefaruu ꞌga aipo apou ꞌga raityfera mojoꞌokawamu,Kayabí
6481,ijotawece niɡijo noiigi oigidi modita “anikanitoɡodici yakadi moko nilaagetedipi codaa me ɡodionigipi leeɡodi lemeɡegi niɡidoa ɡoneleegiwa”,Kadiwéu
13970,tu xe: —‍'unoy munom xop 'ate xa hapxe'e 'aktux: monayxop hittap namix xok ha no hapkot ha' yog hapkox xip 'uxukpot tu' tu ya' xip honha,Maxakalí
12951,tiise itakon iteꞌkaron yuwaꞌtoꞌ ta teepiremasanon esanon yepotori ewomi eꞌpitiꞌpi tiwin iteꞌka tiwin konoꞌ tiise miikiri ewomi pin min ton pra tiise miikiriya aniꞌri wiisaꞌ tiuya mini yari eꞌpitiꞌpi paapa piꞌ ekaremeꞌse miriri yariiya imakuiꞌpi tinkupiꞌpi ton pe moropai tonpayamiꞌ nikupiꞌpi imakuiꞌpi tinepuꞌtikon pe pra ikuꞌsaꞌ toꞌya ton pe yariꞌpiiya,Macushi
15690,—raketee do jam nꞌaa rabajam noo go ta patug panꞌaa we ne ta yym panꞌaa bahom ajꞌyy najiis jam hꞌyyb mahuum nꞌaa tsebee kan katee do panꞌaa kyyh ha katee do najiis tsebe do hadoo y hyyh —nang ma jowaw —baad y tsebee kan sahonh he rabahom do hyb nꞌaa ta we,Nadëb
20570,niytatsahi atsoko nira peduru niritohoko naha bo inaraha niahatsahi nihyrikosokdatatsa nikozonahaze inury zebykyryknaha iytyk bo ibarikta baze tu nitsahoroknaha sesus tuktsa sizubaretsa ziwabykynaha ananias ioke ahatsa sisoho ziwabykynaha,Rikbaktsa
10326,tai jiary rarybere deuxu tyytybytyhy deewimy boibekemy deobiredyyna iwidyyomy boibeke deobiredyyna dori deuxu tyytybytyhy oluduna‑ki ramyhyre wimy oludurenyre tai aobo adeereny awire iwidyy adeereny isirare,Karajá
6844,paulo iiɡe timoteo me iɡenaɡadi me yeloɡodi aneotedoɡoji lotaɡa eliodi me ɡadajoini lodoe aneotedoɡoji iniaa ǥoniotagodi jesus cristo niɡijoa ane iwi anigoteta inatawece oko niɡina baɡalee newiɡa codaa me niɡijo baanaɡa nigo leeɡodi jesus cristo me dopitedijo odaa iiɡe inatawece niɡina oko ɡadajoini me eloɡoti aneotedoɡoji lotaɡa ele midioka limedi me ɡadigomi meloɡotitedibece lotaɡa aneotedoɡoji niɡina me eni mele codaa niɡina makati me daɡa domeɡele eleditace adinatiita niɡina oko codaa iiɡaxinitece lotaɡa aneotedoɡoji niɡina me enitece libeyaceɡeco oko codaa niɡina mikeenitiogi libeyaceɡeco codaa awii loniciwaɡa moika libeyaceɡeco amanagawini odopitalo aneotedoɡoji igaataɡa icotalo nokododi niɡina oko me daɡaleeɡowajipatalo niɡinoa niiɡaxinaɡaneɡeco anewi pida odioteci niɡica anepaa lidaɡataka lolaadi jeɡepaanaɡa odoletibige niiɡaxinaɡanadi anodiiɡaxinaɡatece aninokina anoyemaa niɡina oko mowajipata oika mowajipata niɡinoa niiɡaxinaɡaneɡeco anewi pida owajipatalo latematiko niɡinoa laxokodi laamipi ane deɡewiteda,Kadiwéu
24812,“chaymari caychu ‘pay cashtam ca’ nil nunacunachu nimacata janay pachachu diospa anjilnincunap nawpaninchu ya'a rasun nunap chulincapis ‘ya'a cashtam pay'a’ nisha,Urubu-Kaapor
24865,tuncurincunapis nichu quichalayacanumi cayan; alluncunapipis articunallam yalayamun; shimincunachupis culibraypa bininuncunallam winalayalcan,Urubu-Kaapor
1857,korma me mjen ket xwynhje ho  ne me nhum jejus ari me inhma kaper ne me inhma: —ne me ate tirtum kot amnhi nhipex o me apa xwynhjaja ker ka me akupyn amnhi wyr ixkam ajamak rom ne ri apa nom me kep tirtum pram nokati xwynhjaja koja me akinha am htyx tanhma amnhi to pix kukama hamaxper o pa te korma me mjen ket xwynhjaja kot amnhi nhipexta pyrak e pa me ama tanhma me harenh to ka me inhma koja korma me mjen ket xwynh kep jaja ma hkramnhwy mjen ma xwynh kuta pry ha mra amnhi kot kane jamy ne o mra ne kutep pry nhikrep hkri,Apinayé
18472,jose va'ora kaboa'iha adani kidiabi'i jaco igamina vihiki afohahavi vikhana kidiania vahojara kaimoni egito kaarabonia  vihiki vaipohina adani jaco kaija'ari kohana oniaroa avikhaha adani jaco kidisai vaipohiki khama egito kaarabonia vahoja'aha badara ipohiki vahoja'aha na'arihavi vihi'ina adani jaco kidisai hahavi vihiki vaabini'aha afohanana vaabinihanana'aha vaba'ona-ra avisanana'aha vakadika'damahi ibavini siquem oniki kania abraao kohana hokina kari bikapavakariki ida ja'di hodijama'oki vakadika'damahi ibavini kaimoni emor kohana kahanodi vakadiania,Paumarí
4687,umuhamuhaz maꞌeaꞌyz oho oko pe kury amo maꞌeaꞌyz uꞌar pe rupi naꞌe wiramiri uꞌu paw rupi wa,Guajajara
12,kowenu omipona pyra kuahtao xine ritonopo nymenekatya omipona pyra sytatose morara exiryke kowenu omipona pyra exiketo wanohnoko ma toto,Apalaí
5885,haꞌe vaꞌe ojekuaa uka eꞌy mbove  ranhe israel kuery haꞌe javive pe omombeꞌu oikovy jajeko rerova vy nhanhemongarai uka agua regua,Guarani
615,tuaro pyra exiketo maro awahtao xine ekurehpyra ehtoko amorepatoko toto ritonopo omiry poko tuhke iirypyrymako nae exiryke,Apalaí
18160,gama'aha bikaabani'ihi ida sirisiriki komini kihiki jesua bini'ahi: —radaha'aradaha'ihi ida sirisiriki karadaha'ihi jaboni ida komini kana'bahaki ipohina-ra va'ora kani'a'aha: —niha avakhanimanija avaofiniki deu-ra vavakaijoka bana avakajari'damanija ida deus a'onira akadava'avini,Paumarí
22232,koeku yexi itukeovo koati ponovoti kixoku itukeovo ne kristu konokoatimo yexi itukeovo iko'inamaepomaka kristu ne uha koeti xane ponovoti kixoku itukeovo,Terena
9604,upei petei tei ogwahe ou-vy hovagwy-py imboete raꞌanga anga-vy ou hovagwy-py —toiko are katu toiko are katu judeu ruvixagwasu heꞌi onhembohory-vy hesu-rehe ohovapete pete ixupe,Kaiwá
19069,nao se ponham em jugo desigual com descrentes pois o que tem em comum a justica e a maldade ou que comunhao pode ter a luz com as trevas,Portuguese
26791,nhym kum —‍badjwy me'oja kaben ma ane nhym kum —‍ge akatima ga kam arym kaben ma ane,kayapó
24754,chaymi malca-masincunapis manapacuyata licacunapis: “manachun wicchu tacuylla tacul manapacu aplaca” nipacula waquinninmi “paymari” nipacula juccunanatacmi “manam jucmi paynu-nilalla” nipacula aplanatacmi: “quiquimari caya” nila,Urubu-Kaapor
1250,a tawija tirtum kot kris ma kaper jarenh ne kep o pahi ha kaga ane me kajaja na ka htem am kep tawi tamnhwy pix a axpen ma harenh o ri apa no ket tawija na pre kep o pahihti ha harenh o pa ane,Apinayé
16301,nxe³­yan¹­ta¹­ ka³­ten³­su²­ hin¹­sxa³­ yxau³­na¹­kxai²­nan²­tu³­ wi¹­kai³­a¹­ju³­ta³­nu³­a²­ yu³­tu¹­wa²­ nxe³­na¹­ha²­kxai³­ ih¹­nxe³­nah¹­lxon³­ku²­ ka³­ten³­su²­ yxau³­na¹­ta³­nxa²­ ya³­lu²­na¹­ta³­nxa²­ nxe³­hi³­na¹­te²­la¹­ku²­ nxa¹­nha²­wa²­ ju³­tha¹­li¹­ i²­sxa³­ sa²­so¹­na¹­ju³­ta²­ yu²­na³­la²­ txa²­hi¹­nxai³­la¹­ju³­ta²­ a³­na¹­sxa³­ kris²­tu³­jah¹­la²­ yxau³­ju³­ta²­ a³­wi¹­hu³­ha¹­ju³­ta²­ ten³­khaixsa³­nha²­wa²­ wi¹­kai²­no³­nhi³­nxna³­la²­,Nambikuára
18628,papira roaroaki akarani ahoaranini hoariha aniani hari oniaroa deus ibavia onokiha ada ovilia dorona oniki papira roaroani hoariha akarani-ra anivini biarabikhai'ianaki ida ahoaranini,Paumarí
15762,be raganado ba be ahom sa mahanh sa panang ba naa be ahom ba be tsyym suun be tepyng padag kꞌaats tii da be badꞌoo rabahapah hyb nꞌaa dooh baad tado ba pꞌop haga do panyyg raky nadaheeh doo —nang ma ta kyyh sa ha,Nadëb
17740,jesus aotyakijita aiyatelikihitita xoaha hatyaoseta jesus exoaheta tyairi henota ekakoaha hoka amematyoa kahare haxaotyakiraharenai kakoa hakakoehekoare hoka kahare halitinai nali tyaonahitaha judeia koa nalitarenai jerusalem nalitarenai wenakalatikoanai tiro sidom xoaha one kaloxere haliya tyaonitere nalitarenai harenai tyoaha semaha maheta jesus niraene exahe kaxaiyatelikisakehenahitaha maheta ekahehareha nonitata haiyanai isekohaliti iniyalahare hasakaharetiterenai tehitiya tyoaha hoka waiye maniya kaxomokakehenahititaha tyotyaha kasani ekaokakisa hakahe ihiye aokowiyahitaha ihiyeta iyateliti hikoita hoka aiyatelikihitita tyotya halitinai hoka,Parecis
14413,— “ibu'u'uat en” cekariwa o'e “ikereat kug en etaybit tu warara'at ekat pewi ojat iam wekapikap'umat pewiata otabu iam etaybit tu imen etaybit pima wedinheiro'a eyaum cuy dinheiro'a muxipanpan'ukat pe wara'at dinheiro'a bu am owebeam” io'e “wepit puje eyaum kuka owebe” io'e,Mundurukú
