index,TEXT,LANG
19054,ele proprio nao era a luz mas veio como testemunha da luz,Portuguese
9922,ohendu-ma ramo upea nheꞌe ndikatui ojohu vai,Kaiwá
19219,mas jesus disse: alguem tocou em mim; eu sei que de mim saiu poder,Portuguese
20831,bykyze kytsa: — o mysorokretsa — niaha tahadisahabanahaze itsatsakyhy arehe zipupukunaha peryktsa bo pukpuk nikaranaha iwa sete peryktsa bo zipupukunaha kytsa abazubatsa kwatero miu ahatsa kytsa tahadisahakanaha wytykyryk sihyrytsa ahatsa kino niwatihi iwatsa tahadisahakanaha,Rikbaktsa
14445,jesusyu oajem ikabogatka exintabi be- -naim ka exintabi be jay ibocewi agokatkayu yaypan'isuat'um tujujemjem ip o'e ikabogatka bewi ikot am ce'uat xibuk i'it'et gu osunuy wara'at jagepug ma dak osunuy ce'uat xibuk itop'um e'u'ibit osunuy adeayu o'ju ce'uat xibuk eju ibo ka watwat,Mundurukú
20420,iwatatu mystiazik tsikaeni tsibik tsizubarena ihumo tsimytsasoikiknaha nanabyi tsimytsasokonaha batu pyk zikaha mystiazik izo waha izo tsikaeni niahatu zuba waratok humo mynapokze mokorobaik izo tsikaeni zuba iwahatu mynapokbaik mystiazik niwatihi mystiazik izohyritywa mystiazik humo tsimypamykysokonaha tsimysapybyrikinahaze batu imysapy tsimaha katsa izo hyritywaha tsimaha izo mokorobaikze hwitsa moroktsiroronaha batu sapy my myharere ty sizubaretsa tsipimyikiknaha zeka batu imysapy tsimaha satanas humo myharere pisapybyriki zikzibyituhukutu ihumo tsimysapybyrikinahaze satanas harere bo yhy tsimykaranaha iwa katsa mystiazik humo tsimykaranaha mystiazik tsikaeni tsibik ihumo amy ty batu sapy tsimykaranaha,Rikbaktsa
11618,aꞌerauwe ananiasi ꞌga awau ꞌga upe: —ꞌau je ruri ene resaka ki ꞌei janejararete ꞌga je mut ene resaka ki ꞌei jejui ꞌga ꞌa janejararetea saaꞌe ene ꞌga resaga pe aje raiꞌi aꞌe ꞌga je mut ene resaka ki ꞌei ꞌawamu ene jejui ꞌga rerowiaaramu ereko je ꞌjawe— ꞌjau ananiasi ꞌga saulo ꞌga upe —ojeupe je porogyta re janeruwarete ꞌga ene mamaꞌei uꞌagesagea nane ꞌga imua ene upe nu enererekwaramu nu— ꞌjau ꞌga ꞌga upe aꞌerauwe ꞌga opo monou ꞌga reakwara ꞌarimu,Kayabí
10032,ijo aona aonamy rabire biu‑ki ihewo‑ribi riteosinyreri debo inatxi reuromy yjumy heka rimyra kaa aomysydyyna kidiwydenykre heka debo inatxi reuro aohokymy dyynanamy idi tahe deuxu ykaranamy rexikonanamyhe roikre,Karajá
8506,vasy ajag tog ty tope vi mranh jafa ja nytigti ha ra ajag tog uri tope vi kri fig ti ha ajag fe ty ti ki ge ky ajag ty tope vi me ja en kri fig ajag tog ti ky sog tope my vi ha han ti ajag to tope vy ajag jykre kugrynh ajag ty ty ti vi mranh jafa tu nyti je uri ky ajag tog ty tope krem ke nyti ajag ty ty ti jykre kuryj mi mu jafa nyti je uri,Kaigáng
590,—morarame aparao pako toemukuase ejitu po tuhke toehse toto moroto morarame tynekarotopopyryae ro toto arory se ropa ritonopo kynexine esaka xine morarame imepy ejitu tuisaryme toehse joze warokara kytamuruko tonekunohse eya tyyryhmase toto eya toto zehno toehse ynororo toto emamyryke imukuruko typahpose eya nakuaka,Apalaí
25564,tawamha ubure ma to isimirowasu'u ha wapari za'ra ni danhib'apito ma rob'uipraze ubumroi'wa nori zama ma to dame wapari za'ra ta nori ha ma to oto wapari pese za'ra 're ihaimana u'asi mono nhimiroti ha taha wa ma to zuwa ha a dawabzuri ha tama 'manhari za'ra,Xavánte
8891,kyru ag vy nen u kar to en ka me nyti en tovanh kan venh jykre ha ha mi tig sormni jesus ki ra ha to jykren ni venh kar to ha nimni kri kupra nimni u ty eg senhor mre ke ag to un janhkri ag to venh kar to ke ge,Kaigáng
6411,natigide jemaa mejitaɡawatiwaji me diɡica ane yakadi me dinanimaɡatiwa nige aniatagigi igaataɡa akaamitawecetiwaji jaɡajipaatalo yotaɡa leeɡodi aɡica ane jaɡaditaɡadomitiwaji pida jatematitedaɡawa ijoatawece niɡijoa aneotedoɡoji ane yemaa meote mowooɡotitiwaji,Kadiwéu
20417,iwahatu sesus deus zikwy ziwatawyky sizubaretsa bo deus zikwy ziwatawykyzo niy karireja ezektsa bo deus zikwy ziwatawy sudeja ekze niparakze deus zikwy petok ziwatawy niy,Rikbaktsa
19010,em resposta disse jesus: um homem descia de jerusalem para jerico quando caiu nas maos de assaltantes estes lhe tiraram as roupas espancaram-no e se foram deixando-o quase morto,Portuguese
13672,ha tikmu'un te: —‍notot 'apu 'ugmu'a popma' no'om pam 'apu nom popma mokumamog kaxiy,Maxakalí
14401,— deus jekawen o'guwen wuywebe — io'e moises jebekitkiyu be — “wekawen tag cuy epeku” i juk o'e wuywebe — io'e moises — ite doy musugsugsug on ey'abi dag eywebe kuyjobit am deus a'o kay — io'e moises jebekitkiyu be imenpuxim torojo'a jeje dak o'toymusugsugsug moises igo'a beat tag tak o'toymusugsugsug soat tag “en xipat cica ocewebe” i'e'em pima jebui be ikug iat tag o'toymusugsugsug wuyaweweap ekawen tag jeku ojuyayu wunca doy mukereren'uk ip osodop deus pe jemuisun am toymukerereren'um pima kuka juk deus ikereat o'ju'uk gu cebewi ip deus ekawen tag toymukereren ip osodop soat muisun am kawen kuyat tag,Mundurukú
14793,— imenpuye oguwen eywebe ipi juacayu be deus muymuy buje iboap imuymuyap kay soat em deus gebum gu je'e deus iboap ju'uk cebewi ip ixeyu be deus biogbuk muymuy buje bit iboap imuymuyap kay soat em deus gebum je'e cebewi ip iboap i'uk pa'ore deus pe; apen eyju napa ma e'em “ijop e'eap satanas a'obi o'jebapuk” i imen tak kuy eyetaybit deus a'obi ijop e'eap o'jebapuk iam — jesus o'e — soat wago on — io'e jesus — omuymuy puje ip deus jegebu gu iboap kay soat em iboap ju'uk cebewi ip deus biogbuk muymuy ip pima bit deus jegebu iboap kay soat em- -gasu waram tak gebum je'e iboap kug jeedop ip soat em- -ikereat kug- -deus biogbuk muymuyap kug — io'e jesus,Mundurukú
2312,sotato sikasaaki ineenamauatini ikapani iuaka iamotari anikakitina aua atxiiti ova takakari ova itakakiti matximakati aua auari kona auari kema auite piratakari ipira tinia miatakati,Apurinã
24785,jinaptinmi pedro maquipi shalcalcachil chaychu cacunatawan chay biudacunata ayalcul: “¡licay ¡pay cawsayanmari” nila,Urubu-Kaapor
15017,takꞌep hetsooh do ta jawen ji gadoo do ky nꞌaa hahyyh da he er ahoop doo dooh its tii ha yy peh takꞌep hetsooh doo kabajꞌaa do ta jawen er ha kameta dak do matym go,Nadëb
5017,haꞌe rami ꞌrague py ojegui haꞌe ae yvatea oipeꞌa vy tembiguai rami ju oiko ava ojeapo vy haꞌe rami vy ava rami ojekuaa vy onhemoꞌyvyiꞌive ete haꞌe vy onheꞌe rendu kuruxu re eteve voi ojejuka uka peve,Guarani
7512,paulova'ea omondo pa onhi'igagwera pemondo ti nhinhi'iga ga pe nhaporemo – kiroki ga ojikoty'a jesus cristo'ga pavei nhipaveive'ga omondouka onhi'iga pe me no nhaneiru'ga avove'ga nhaporemo jesus cristo'gareheve'ga omondouka pe me kiroki ga oporavyky huvihavuhu'ga ronga pe cesar'ga ronga pe – ga kaitu omondouka onhi'iga pe me,Kagwahiva
11753,mamaꞌe tywer are etee pejejeaꞌaramu aꞌeramu pee mamaꞌe apou pejejeaꞌar imu ꞌga amu nipo weaꞌaramu akou oporojuka are aꞌeramu nipo ꞌga oporojukau ꞌga amu nipo weaꞌaramu akou wemirekoeꞌema kuja are oko are aꞌeramu nipo ꞌga okou ee ree kuja ee mu nipo weaꞌaramu akou omeneꞌema kuimaꞌe are oko are aꞌeramu nipo ee okou ꞌga ree ꞌga amu nipo weaꞌaramu mamaꞌe tesiru apo are aꞌeramu nipo ꞌga otyweramu akou jarejuwarete ꞌga upe ꞌga amu nipo ojokaraema futaa akou aꞌeramu nipo ꞌga amunarumu ee wemifutar imu etee oꞌmeramu nipo weaꞌaw imu etee futat nipo ꞌga ajuagoꞌwau ajemogyau weaꞌaw imu etee futat nipo ꞌga jarejuwarete ꞌga kurapa,Kayabí
5846,haꞌe rami ꞌrague py joo rami meme pendekuai pejoayvu haꞌe penhomboaxya rupi pejoperdoa ke cristo re vy nhanderuete pendeperdoaague rami avi,Guarani
17326,exakere tehitiya nexa: xiso majudeuneharenae xityotya xaexakerehena xekohaseti xityotya xiso haliti hotyalinae xaexakerehenene,Parecis
8252,ky ag tog ga funfur ty venh kri vam ke mu sir ag my e tin ky fy je ag tog ke mu vesyrenh je ag tog ke mu “jagy tavi tog ti” he je ag tog ke mu “ha tavi ja ag nyti cidade tag ki ke ja ag venh kar vy ag tu man ky venh hyn han ja nigti u ty barco kami goj kri mugti ag ky tog jagy tavi ti hora pir ki tog tuꞌ he kan ja ni” he je ag tog ke mu ge goj kri mugti ag,Kaigáng
23657,mari da'rase kɨora mari wiogɨ duti'karo nohota keoro weero ɨa' toho weeka marire eho peosami,Tukano
