index,TEXT,LANG
4310,naꞌe amogwer upytuꞌu maꞌe wi ukyze re aꞌe wa no paw rupi katete umaiꞌu wa kury heta  teko kanuhu pupe wa,Guajajara
14686,cebay ma okay je'e ixe ipot pit okay gu je'e ixi ma okay je'e ixe'it pit okay gu je'e yuktayxi ma okay je'e ixe ayacat uktayxi bit okay gu je'e imeneju wara'at tagtagtag ma jeku ip — jesus o'e,Mundurukú
1254,ne nham me kam tanhma ixapenh to ho ixpa hket ta pa hte me piita tanhma me kam amnhi nhipex to ho ri ixpa pe me kam jejus kaper jarenh o ri ixpa jakama na me ra ohto ne ixujarenh ma ne amnhi kaxyw jejus kot hamaxper ne hkot amnhi xunhwy,Apinayé
12657,mori yekaton wanni jesus naipontiꞌpi ayewankon yaꞌ tauya manniꞌ miikiri koꞌmami ayewankon yaꞌ tamiꞌnawiron piꞌ ayenupaiyaꞌnikon yairon puꞌkuru miikiri seruꞌyeꞌ pepin tiaronya ayenupakon eꞌpai pra man mori yekaton wanniya ayenupaꞌpikon yawiri jesus pia akoꞌmanti,Macushi
25420,paru ha atena ama te te iromhurize wasu'u atena ama paru ha te oto so mapari zahure sira nori zo timotiuhu me tame romhaiba 'manhari ha aha na te 're simasa ama 're idawata za'ra mono zeb da ha taha wa da'ama pe'eze uptabi di paru ha,Xavánte
11669,—aꞌere nanarui ꞌga amu nane je momeꞌwau nu kuꞌjywa ꞌga je momeꞌwau aꞌjea futat ꞌga ꞌi— ꞌjau ꞌga ꞌga nupe,Kayabí
18500,jesua bigathani'ihi ida vaathi: —jahari kahojaia vakahojaiki adani ija'ari hidakaba'i vahokiki deu-ra vakajari'daki adani avanokivini avanofiki ida deus kabadani danoki jokoa a'onira onanokiahirihi badani danokia a'onira onanokiahivini hiki bana ida rajomi hoarani deus kabadani danoki  kohana kania namitha'iki rajomi hini hoarania a'onira onanokiahiki bana ho vakava'ibodivarani'a bana ada deus athi namoniva abono kohana  oniki 'bo'dakari abaisana karahoa bikidafi'iki ada jonas mahi ahoarabakosiki joma ahoarabakosikia jaboni hoja'aha ada  abaisana kaijona ni-abini'iki ka'damahaki fori hina hoja'iki ada onivani fori hija bana ida namithaki kodiania arabo nami bodinia ohojaki bana ho oka'damahana mahi ahoarabakosikia joma ahoarabakosikia jaboni abaisana kaijona khaonanina naothinia ninive sidaji kaija'arinia vanoki'aha ada jonas vanokivini vani avigaha ada  deua bikaronavini,Paumarí
679,—toytoytose ywy ritonopo omiry ekarose oya xine oesekome aexiry poko taroino jume jenezomopyra matose sero nono po tykase pauru toto a,Apalaí
24642,“rasunpa mana wanacul ni cay walashchamannuy mana muyupacul'a diospa gubirnunman ni yaycapacunquimanchu chayura cay walashchanupis mana nunatucucallam gubirnunchu puydininpa chulaycusha can'a,Urubu-Kaapor
3220,uva ipery emyenro awaka jesus jesus xinaram aguely: — uva ipery emyenro ura pabai pyla uva eni emyenro-ro wara se tywindyen-ro watay iwatary modo niguewapyra ara lapyla ura ynynonro modo niguepa itoem aienehonrim wawyly,Bakairi
8079,vasy ajag ty ty tope vi mranh ky nytin ky venh jykre ha tog ajag my tug ja ni,Kaigáng
22552,yutoe teaku yundoxinopinoe undi teaku undi ovoxe ituko'oviti yoko vunae jesus kristu mbahukinopeanoe ra koyuhopeti itinoe iyenonjapa judeu itohineheotine ya po'ikehiko poke'e,Terena
10338,tule inytybyreny inydeereny retehemyhyre inyboho riobitidyynymyhyrenyre tai tahe iny riywinymyhyrenyre deuxu tahe inytybyreny rare inytybyreny ratyre tahe tuu rikiywinyrenyke tahe irumy rokoireke iurenana,Karajá
13250,ha tikmu'un xohix te' xupak tu' yey tu yeyox 'aktux max ham'aktux max hah tu: —‍'ok hamun ya yoye kutok pit yamun kaxiy,Maxakalí
17821,wahakotyahitaha taita enomana motyaite faka ihiye xamani xoana wainihena rota xamanite aokahitaha wahakohenaha mene enomana hoka maisa xoana tyaonare hoka hawarehare ahekohenahitiyaha hoka nehenaha: — kala enore — nexaha,Parecis
22023,enjakapea itukovotiye ne semekenovo'iti enomone ne koyuhoati akoyea itukapu jesus ne mesiya pahoe ituko'oviti koiteovo xane enomonemaka ne okopoti kristu enepone koyuhoati akoyea itukapu kana'uti ne ituko'oviti koanemaka xe'exa,Terena
26703,amre akati morjakam ije ar ajo ibamma idja'wyr pram ket ar ga dja gar ikukwakam kum a'uw nhym arym ar ama be mykam bir ta kum ar ajabekam ar ama ijabekam ne ta kum ar ajabe ije ar ama “ta ne ijano ba te” anhyr gar aje tu amim ikaben markumrexkam ne ta kum ar ajabe dja gar kum a'uw nhym ta arym ar ama,kayapó
9942,cristo reroviaha vaꞌe kwery ndive haꞌe petei oiko nhande rete katu petei mate heta ae hesegwa oi vaꞌe ha nhande rete rehegwa heta oi ramo jepe ave petei anho joty oi hete upeixa ave cristo gweroviaha kwery ndive oiko petei mante oi-ma heta hesu reroviaha vaꞌe opaixagwa vaꞌe ojerovia-ma hese oi judeu vaꞌe oi ave judeu eꞌy vaꞌe oi onhemombaꞌapo vaꞌe oi ave ojejokwai eꞌy vaꞌe heta-ma voi ojerovia-ma cristo-rehe ha peteixa nhane mongarai vaꞌekwe peteixa onhemoingo nhande pyꞌapy-py nheꞌe marangatu tee vaꞌe nhande reta reta-gwi haꞌe nhane moingo peteixa mate ondive,Kaiwá
