index,TEXT,LANG
4577,amo awa aꞌe pe hekon aꞌe pawru iꞌir romo hekon aꞌe wenu tuwe wazeꞌeg aꞌe mehe wixe zauxiapekwer hapuzuhu pe kury pawru pe uzeꞌeg pa kury weminu kwer imumeꞌu pa izupe kury,Guajajara
17244,hatyaoseta kikisoaheta hatyo nalita hoka haikoaheta hanexe hana xeta — xanehititata hoka enexe sekota waiyehetene hoka airakoaneharetya haisani hoka tema xane ahalakoatene xakoloharetene sohitanakolisene xoaha,Parecis
2484,iteene aparikauata anireekiti aamotini ikapani kakiti takasaakiri maerekati atemoni ate amanaari teoso erekari ninoamoni itakini ikapani amisiritikosaaki iuasaaki amiteenekari apanakini misakirepiretakasaakiua erekari ate apakapapiretana ninoa uatxapiima apanakinimoni ikorapokoriti txiko atoko atxaua kasakari atoko atxaua ninoamoni,Apurinã
7987,—‍aere po ti tupana'ga ei ga pe nehe: “huvihava ko ga” naha po ti tupana'ga ei ndera'yra'ga pe nehe ei tupana'gapyrive'ga yvagipeve'ga nura po ti pe ndoryndoryvamo nehe ndo'ui po ti ga vinho nehe ojipe'ia no ahemboheagwyryva'ea po ti ga ndo'ui nehe tupana'ga ra'uva po ti ndojipe'ai ga hugwi ga pojykavo nehe ga arypyrame nehe ga nhimomboakarame nehe no —‍gaha po ti e'i israelitas'ga pe nehe: “penhi'ipo'rua'ja ti tupana'ga” e po ti ga nehe a'ero po ti he'yive'ga tupana'ga nhi'ipo'rui ojikoga ga rehe nehe ndehe ko orepojykaharetea javo ga pe ei tupana'gapyrive'ga —‍ndera'yra'ga po ti oho nhandepojykaharete'ga renonde nehe ei ga zacariasva'ea pe ymyahu tupana'ga ra'uva opojyka eliasva'ea ahe moiruamo ga mbopopoaka ei tupana'gapyrive'ga na jitehe po ti tupana'ga ra'uva ndera'yra'ga pojykai ga moiruamo ga mbopopoaka nehe a'ero po ti ndera'yra'ga akwaimbae'ga mbo'embo'ei nehe “pearo ti peja'yra'ga” a'ea po ti ga ei ga aroukara'java ga pe nehe ei ga kiroki ga ndokoi tupana'ga nhi'iga rupi – gaha po ti ga ombojapyaka katu nehe pyryve'ga ja po ti ga oko a'ero gweaporogitakaturo nehe naha po ti ndera'yra'ga ga mboavujikweri tupana'ga pe nehe toko ti ga tupana'gareheva'ero javo o'arame naha po ti ga rekoi nehe ei tupana'gapyrive'ga zacariasva'ea pe,Kagwahiva
13430,—‍pa 'amanam te: “xonnu' topa te xa hammaxnaha ham tu' 'iha nay ha hapkummugaha' ya honha' hittup pax 'iha 'axuy,Maxakalí
9783,nhande rete nhandejary mbaꞌe nhande hesu cristo reꞌyi tee vaꞌe upeixa-gwi ndaipori ikatu eꞌy vaꞌe nhande-vy oi ae heta mbaꞌe nhane pytygwo eꞌy vaꞌe ha upe nhane pytygwo eꞌy vaꞌe pogwy-py xe paulo ndaiko moꞌai,Kaiwá
1132,nhum go hipok piita goja ha axkamur nhum hapex pa ne ken prek ne hkra hixet rorok ne hpigranh pa pika htertet tyx kumrex jakama a memoj amnhi nhipex ane,Apinayé
6413,igaanaɡa jalataɡa mitilene neɡeledi noko ja inoxiwicaɡa lidelogo ane liboonaɡadi quios neɡeledi noko jeɡejoɡota lidelogo ane liboonaɡadi samos odaa neɡeledi noko jeɡejoɡota nigotaɡa mileto odaa paulo ja lowoogo me nawiile nigotaɡa efeso codaa anicoti doitibige daɡaniaditema noko digoida nipodigi asia leeɡodi me yajolitaɡa eotibige me age micota nigotaɡa jerusalem maleediɡicatibige me nakatio nalokegi anodita “pentecostes”,Kadiwéu
26944,nhym piratu te kute jejuma irer prame ne kadjy ajte mema kaben ne mema —‍ba kum inhiren ano ane,kayapó
24386,jesusmi ishcay aplacunacta sanachin chay jerico malcapi jesus yalapacuptinmi achca nunacuna atipacula,Urubu-Kaapor
