index,TEXT,LANG
11864,aꞌeramu jejui ꞌga awau kanapeꞌi pyyka imowowoka imua oree pira eyra reewe oferaw ire futat jejui ꞌga poromu ojesaukaruꞌjauꞌjapa oree kwaiwete ikue poromu futat ore upe ꞌga jesaukara muapyra,Kayabí
23316,o'akɨhɨ marire jesu cristore eho peose me'ra “ayura niima” niisami kɨɨ toho niisere eho peo si'ritira judeu masa pe'e naa basi wee tutuase me'ra ayura nii si'rimisama toho weera o'akɨhɨ kɨɨ “weeya” nii'kere weetisama,Tukano
4706,— emonokatu pawru ne wa nehe awa kwer ikatu ꞌym maꞌe wanuwi ne wa nehe peze tupan pe nehe — aze ipurapo wer ikatu ꞌym maꞌe rehe pawru pe wa nehe emupytuꞌu kar iapo re ne wa nehe peze izupe nehe heta teteaꞌu uzeruzar ꞌym maꞌe ko ywy rehe aꞌe wa,Guajajara
26363,paur kute piremoma pi'ok no'ok ne ja piremo ama ne ba pi'ok no'ok ne ba ibe paur ne ba ama pi'ok no'ok ne gu bakamy ximoxime ne bar ama pi'ok no'ok ne piremo ga ne ga ar ikot metindjwynhma adjapenh ar aba bar ima akinhkumrex ne ama pi'ok no'ok ne game gwaj bakanikwynh apijme akipu gwaj bakot apenhjame ar aje amim jeju mar ne kot anhurkwakam aben pydjijame ar ama ne bar pi'ok no'ok ne ba ibe paur jeju kritu'a idjujarenh ibakam me kute ibe ijeja ba ne ba ar ama pi'ok no'ok ne,kayapó
24059,caynu jesus nila “manam lluychu chuya cayalcanqui” nil pi ipanchanantapis yachalmi,Urubu-Kaapor
4196,zezuz umuꞌe teko teteaꞌu aꞌe wa kury umukatu imaꞌeahy maꞌe teteaꞌu aꞌe wa no wezyw ywytyr wi amogwer wemimuꞌe wanupe kury heta teteaꞌu hemimuꞌe wa upytuꞌu ꞌam ywytyr rehe wa iapypew katu haw pe wa teko teteaꞌu oho aꞌe pe hexak pa wa zutez ywy rehe har wa zeruzarez tawhu pe har wa no xir taw pe har wa no xitom taw pe har wa no oho izeꞌeg henu pa wa uzemukatu kar pa izupe wa umaꞌeahy haw wi wa tekwe ikatu ꞌym maꞌe hereko har wa no uzemukatu kar oho izupe wa no teko uzeagaw opokokaw hehe paw rupi wa taꞌe ikagaw uhem izuwi imaꞌeahy maꞌe wanehe paw rupi aꞌe xe,Guajajara
20836,— katsa tabeze zeka wasani hy iharere batu imysapy my “utakta deus tse” botu nitsasoko iwatsahi tabeze zeka wasani my moises harere humo wasani my — nikaranaha,Rikbaktsa
19009,noutra ocasiao ele entrou na sinagoga e estava ali um homem com uma das maos atrofiada,Portuguese
17683,tyawaxati miyane maika xiyakaiheta natyo enore kaxaikoneharenae jesus cristo anerenae hiye wihinaeharenae ali tyaoniterenae haxakaisakehenahitaha aokaha xihiye tyotya aliyerenae enore koamaniya tyaoniterenae haxakaisakehetaha aokaha xihiye kalorexe cesar wakaneharenae sorarenae hare masakare haxakaisakehenahitaha aokaha xihiye,Parecis
5598,kyrigue rami veꞌy nhandekuai agua opa mara rei nhanemboꞌe vaꞌe yvytu rami nhandereraa ra haꞌekueꞌy-kueꞌy katy rive jaa eꞌy agua mbaꞌeta haꞌe kuery ma avakue ꞌarandua rami rive ꞌra nhanemboꞌe ijayvu kuaa vy nhanembotavypa ꞌra guive,Guarani
17632,xetamomotyakalati hiye aimenekotya jesus nehitiya: — xoare kakoaite naimenekohena enore koamaniya nawenatyaka motya atyo hatya ohiro xetamomotyakalati iya hoka kaorehititere trigohe hoka hatyaoseta trigohe tamomotere akereta atyo — nexa,Parecis
25334,mari zarina dawasede ha da te 're i'manhari za'ra mono ze wasu'u ate ni'wam nori ha te za 'rawi sina rosa'rata wasete za'ra tiwasede ha te te i'manhari za'ra da ha ane wamha 'rawi te te sima 're rosa'rata za'ra mono o di za: “'re ihaimana u'asi mono ha ma to inhimirosa'rada ha ima tiso iwasede te i'manhari da ha” ane te te sima 're rosa'rata za'ra mono o di za e mari wa 're ihaimana u'asi mono ha te te sina 're rosa'rata mono o di tiwasede te te 're ab'manhari mono da mari wasete na dure dawasede ha da te 're i'manhari za'ra mono da ha te te dama 're rosa'rata mono o di,Xavánte
10065,deuxu tyytybytyhy sohojile tahe iwahidyydu rare tii sohoji sohoji‑o riwahinymyhyre ixideewimy,Karajá
20561,iwaze sesus bytykarawatu tirita meteros niapykyryk iwaze sesus taekaratsa humo puruk puruk niy deus bo nipamykysoko,Rikbaktsa
